file,field_path,role,value
web/data/public_preview_map_data.json,records[363].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[363].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[363].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[363].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[363].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[364].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[364].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[364].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[364].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[364].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[365].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[365].raw_venue,provenance,2024 European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[365].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[365].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[366].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[366].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[366].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[366].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[366].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[368].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[368].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[369].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[369].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[370].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[370].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[371].venue_aliases[2],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshops
web/data/public_preview_map_data.json,records[371].venue_aliases[3],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshop
web/data/public_preview_map_data.json,records[371].venue_aliases[4],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshops (WACVW)
web/data/public_preview_map_data.json,records[371].venue_aliases[5],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshop (WACVW)
web/data/public_preview_map_data.json,records[371].venue_aliases[6],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshops
web/data/public_preview_map_data.json,records[371].venue_aliases[7],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshop
web/data/public_preview_map_data.json,records[371].venue_aliases[8],source_alias,WACVW
web/data/public_preview_map_data.json,records[372].venue_aliases[2],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshops
web/data/public_preview_map_data.json,records[372].venue_aliases[3],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshop
web/data/public_preview_map_data.json,records[372].venue_aliases[4],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshops (WACVW)
web/data/public_preview_map_data.json,records[372].venue_aliases[5],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshop (WACVW)
web/data/public_preview_map_data.json,records[372].venue_aliases[6],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshops
web/data/public_preview_map_data.json,records[372].venue_aliases[7],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshop
web/data/public_preview_map_data.json,records[372].venue_aliases[8],source_alias,WACVW
web/data/public_preview_map_data.json,records[373].venue,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[373].venue_name,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[373].raw_venue,provenance,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[373].venue_aliases[0],source_alias,ACM Workshop on Information Hiding and Multimedia Security (IH&MMSec)
web/data/public_preview_map_data.json,records[373].venue_aliases[1],source_alias,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[374].venue,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[374].venue_name,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[374].raw_venue,provenance,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[374].venue_aliases[0],source_alias,ACM Workshop on Information Hiding and Multimedia Security (IH&MMSec)
web/data/public_preview_map_data.json,records[374].venue_aliases[1],source_alias,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[375].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[376].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[377].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[378].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[378].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[378].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[378].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[378].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[379].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[379].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[379].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[379].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[379].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[380].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[380].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[380].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[380].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[380].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[380].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[391].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[391].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[391].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[391].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[391].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[392].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[392].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[392].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[392].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[392].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[393].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[393].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[393].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[393].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[393].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[394].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[394].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[394].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[394].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[394].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[394].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[395].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[395].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[395].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[395].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[395].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[395].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[396].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[396].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[396].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[396].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[396].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[396].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[402].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[402].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[402].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[402].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[402].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[403].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[403].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[403].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[403].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[403].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[404].venue_aliases[3],source_alias,"Proceedings of the 1st on Deepfake Forensics Workshop: Detection, Attribution, Recognition, and Adversarial Challenges in the Era of AI-Generated Media"
web/data/public_preview_map_data.json,records[405].venue,canonical_venue,IEEE International Workshop on Information Forensics and Security
web/data/public_preview_map_data.json,records[405].venue_name,canonical_venue,IEEE International Workshop on Information Forensics and Security
web/data/public_preview_map_data.json,records[405].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[405].venue_aliases[0],source_alias,IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[405].venue_aliases[1],source_alias,IEEE International Workshop on Information Forensics and Security
web/data/public_preview_map_data.json,records[405].venue_aliases[3],source_alias,2020 IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[405].venue_aliases[4],source_alias,2024 IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[405].venue_aliases[5],source_alias,2019 IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[408].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[408].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[409].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[409].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[418].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[418].raw_venue,provenance,2020 IEEE Security and Privacy Workshops (SPW)
web/data/public_preview_map_data.json,records[418].venue_aliases[2],source_alias,2020 IEEE Security and Privacy Workshops (SPW)
web/data/public_preview_map_data.json,records[418].venue_aliases[3],source_alias,SPW
web/data/public_preview_map_data.json,records[418].venue_aliases[6],source_alias,IEEE Security and Privacy Workshops
web/data/public_preview_map_data.json,records[422].venue,canonical_venue,IEEE International Workshop on Information Forensics and Security
web/data/public_preview_map_data.json,records[422].venue_name,canonical_venue,IEEE International Workshop on Information Forensics and Security
web/data/public_preview_map_data.json,records[422].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[422].raw_venue,provenance,IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[422].venue_aliases[0],source_alias,IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[422].venue_aliases[1],source_alias,IEEE International Workshop on Information Forensics and Security
web/data/public_preview_map_data.json,records[422].venue_aliases[3],source_alias,2020 IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[422].venue_aliases[4],source_alias,2024 IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[422].venue_aliases[5],source_alias,2019 IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[423].venue,canonical_venue,IEEE International Workshop on Information Forensics and Security
web/data/public_preview_map_data.json,records[423].venue_name,canonical_venue,IEEE International Workshop on Information Forensics and Security
web/data/public_preview_map_data.json,records[423].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[423].raw_venue,provenance,IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[423].venue_aliases[0],source_alias,IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[423].venue_aliases[1],source_alias,IEEE International Workshop on Information Forensics and Security
web/data/public_preview_map_data.json,records[423].venue_aliases[3],source_alias,2020 IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[423].venue_aliases[4],source_alias,2024 IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[423].venue_aliases[5],source_alias,2019 IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[424].venue_aliases[2],source_alias,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
web/data/public_preview_map_data.json,records[424].venue_aliases[3],source_alias,ICCVW
web/data/public_preview_map_data.json,records[424].venue_aliases[4],source_alias,ICCV Workshops
web/data/public_preview_map_data.json,records[425].venue_aliases[2],source_alias,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
web/data/public_preview_map_data.json,records[425].venue_aliases[3],source_alias,ICCVW
web/data/public_preview_map_data.json,records[425].venue_aliases[4],source_alias,ICCV Workshops
web/data/public_preview_map_data.json,records[426].venue_aliases[2],source_alias,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
web/data/public_preview_map_data.json,records[426].venue_aliases[3],source_alias,ICCVW
web/data/public_preview_map_data.json,records[426].venue_aliases[4],source_alias,ICCV Workshops
web/data/public_preview_map_data.json,records[427].venue_aliases[2],source_alias,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
web/data/public_preview_map_data.json,records[427].venue_aliases[3],source_alias,ICCVW
web/data/public_preview_map_data.json,records[427].venue_aliases[4],source_alias,ICCV Workshops
web/data/public_preview_map_data.json,records[428].venue_aliases[2],source_alias,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
web/data/public_preview_map_data.json,records[428].venue_aliases[3],source_alias,ICCVW
web/data/public_preview_map_data.json,records[428].venue_aliases[4],source_alias,ICCV Workshops
web/data/public_preview_map_data.json,records[457].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[457].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[457].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[457].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[457].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[458].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[458].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[458].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[458].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[458].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[514].venue_aliases[2],source_alias,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
web/data/public_preview_map_data.json,records[514].venue_aliases[3],source_alias,ICCVW
web/data/public_preview_map_data.json,records[514].venue_aliases[4],source_alias,ICCV Workshops
web/data/public_preview_map_data.json,records[515].venue_aliases[2],source_alias,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
web/data/public_preview_map_data.json,records[515].venue_aliases[3],source_alias,ICCVW
web/data/public_preview_map_data.json,records[515].venue_aliases[4],source_alias,ICCV Workshops
web/data/public_preview_map_data.json,records[516].venue_aliases[2],source_alias,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
web/data/public_preview_map_data.json,records[516].venue_aliases[3],source_alias,ICCVW
web/data/public_preview_map_data.json,records[516].venue_aliases[4],source_alias,ICCV Workshops
web/data/public_preview_map_data.json,records[521].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[521].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[522].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[522].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[523].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[523].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[525].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[525].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[526].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[526].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[527].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[527].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[528].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[528].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[529].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[529].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[530].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[530].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[536].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[537].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[539].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[539].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[539].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[539].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[539].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[540].venue,canonical_venue,IEEE International Workshop on Information Forensics and Security
web/data/public_preview_map_data.json,records[540].venue_name,canonical_venue,IEEE International Workshop on Information Forensics and Security
web/data/public_preview_map_data.json,records[540].raw_venue,provenance,2024 IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[540].venue_aliases[0],source_alias,IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[540].venue_aliases[1],source_alias,IEEE International Workshop on Information Forensics and Security
web/data/public_preview_map_data.json,records[540].venue_aliases[3],source_alias,2020 IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[540].venue_aliases[4],source_alias,2024 IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[540].venue_aliases[5],source_alias,2019 IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[541].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[541].raw_venue,provenance,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[541].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[541].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[541].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[541].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[541].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[542].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[542].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[543].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[543].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[543].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[543].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[543].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[547].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[547].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[591].venue_aliases[3],source_alias,"Proceedings of the 1st on Deepfake Forensics Workshop: Detection, Attribution, Recognition, and Adversarial Challenges in the Era of AI-Generated Media"
web/data/public_preview_map_data.json,records[592].venue_aliases[3],source_alias,"Proceedings of the 1st on Deepfake Forensics Workshop: Detection, Attribution, Recognition, and Adversarial Challenges in the Era of AI-Generated Media"
web/data/public_preview_map_data.json,records[611].venue_aliases[2],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshops
web/data/public_preview_map_data.json,records[611].venue_aliases[3],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshop
web/data/public_preview_map_data.json,records[611].venue_aliases[4],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshops (WACVW)
web/data/public_preview_map_data.json,records[611].venue_aliases[5],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshop (WACVW)
web/data/public_preview_map_data.json,records[611].venue_aliases[6],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshops
web/data/public_preview_map_data.json,records[611].venue_aliases[7],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshop
web/data/public_preview_map_data.json,records[611].venue_aliases[8],source_alias,WACVW
web/data/public_preview_map_data.json,records[612].venue_aliases[2],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshops
