openalex_id,title,authors_ordered,year,publication_year,publication_date,venue,venue_name,venue_type,publisher,publication_type,doi,url,primary_url,landing_page_url,openalex_url,arxiv_id,arxiv_url,has_arxiv_version,is_arxiv_preprint,in_scope,relevance_score,relevance_reason,exclusion_reason,preliminary_task,entry_type,is_survey,is_deepfake_related,is_image_editing_related,source_query,source_database,manual_review,notes
https://openalex.org/W2531619007,Automatic Change Detection in Synthetic Aperture Radar Images Based on PCANet,"[""Feng Gao"", ""Junyu Dong"", ""Bo Li"", ""Qizhi Xu""]",2016,2016,2016-10-12,IEEE Geoscience and Remote Sensing Letters,IEEE Geoscience and Remote Sensing Letters,journal,Institute of Electrical and Electronics Engineers,journal,10.1109/lgrs.2016.2611001,https://doi.org/10.1109/lgrs.2016.2611001,https://doi.org/10.1109/lgrs.2016.2611001,https://doi.org/10.1109/lgrs.2016.2611001,https://openalex.org/W2531619007,,,false,false,false,0,Matched task terms: detection.,Matched exclusion terms: change detection.,detection,method,false,false,false,synthetic image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2791569356,Wildland Forest Fire Smoke Detection Based on Faster R-CNN using Synthetic Smoke Images,"[""Qixing Zhang"", ""Gaohua Lin"", ""Yongming Zhang"", ""Xu Gao"", ""Jinjun Wang""]",2018,2018,2018-01-01,Procedia Engineering,Procedia Engineering,journal,Elsevier BV,journal,10.1016/j.proeng.2017.12.034,https://doi.org/10.1016/j.proeng.2017.12.034,https://doi.org/10.1016/j.proeng.2017.12.034,https://doi.org/10.1016/j.proeng.2017.12.034,https://openalex.org/W2791569356,,,false,false,false,0,"Matched generation terms: synthetic image; task terms: detection, detect.",Matched exclusion terms: smoke detection.,detection,method,false,false,false,synthetic image detection | detecting synthetic images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2954996726,A survey on Image Data Augmentation for Deep Learning,"[""Connor Shorten"", ""Taghi M. Khoshgoftaar""]",2019,2019,2019-07-06,Journal Of Big Data,Journal Of Big Data,journal,Springer Science+Business Media,journal,10.1186/s40537-019-0197-0,https://doi.org/10.1186/s40537-019-0197-0,https://doi.org/10.1186/s40537-019-0197-0,https://doi.org/10.1186/s40537-019-0197-0,https://openalex.org/W2954996726,,,false,false,false,0,No required generation/task combination matched.,"Matched exclusion terms: medical image, data augmentation.",uncertain,survey,true,false,false,synthetic image detection | generated image detection | GAN image detection | GAN-generated image detection | detecting synthetic images | source verification of generated images | which model generated this image,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2015159529,scikit-image: image processing in Python,"[""Stéfan van der Walt"", ""Johannes L. Schönberger"", ""Juan Nunez-Iglesias"", ""François Boulogne"", ""Joshua Warner"", ""Neil Yager"", ""Emmanuelle Gouillart"", ""Tony Yu""]",2014,2014,2014-06-19,PeerJ,PeerJ,journal,"PeerJ, Inc.",journal,10.7717/peerj.453,https://doi.org/10.7717/peerj.453,https://doi.org/10.7717/peerj.453,https://doi.org/10.7717/peerj.453,https://openalex.org/W2015159529,1407.6245,https://arxiv.org/abs/1407.6245,true,true,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,synthetic image detection | generated image detection | detecting synthetic images | which model generated this image,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2079299474,A tutorial on synthetic aperture radar,"[""Alberto Moreira"", ""Pau Prats"", ""Marwan Younis"", ""Gerhard Krieger"", ""Irena Hajnsek"", ""Konstantinos Papathanassiou""]",2013,2013,2013-03-01,IEEE Geoscience and Remote Sensing Magazine,IEEE Geoscience and Remote Sensing Magazine,journal,Institute of Electrical and Electronics Engineers,journal,10.1109/mgrs.2013.2248301,https://doi.org/10.1109/mgrs.2013.2248301,https://doi.org/10.1109/mgrs.2013.2248301,https://doi.org/10.1109/mgrs.2013.2248301,https://openalex.org/W2079299474,,,false,false,false,0,Matched task terms: detection.,"Matched exclusion terms: change detection, remote sensing.",detection,survey,true,false,false,synthetic image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W1965126626,Fuzzy Clustering With a Modified MRF Energy Function for Change Detection in Synthetic Aperture Radar Images,"[""Maoguo Gong"", ""Linzhi Su"", ""Meng Jia"", ""Weisheng Chen""]",2013,2013,2013-02-26,IEEE Transactions on Fuzzy Systems,IEEE Transactions on Fuzzy Systems,journal,Institute of Electrical and Electronics Engineers,journal,10.1109/tfuzz.2013.2249072,https://doi.org/10.1109/tfuzz.2013.2249072,https://doi.org/10.1109/tfuzz.2013.2249072,https://doi.org/10.1109/tfuzz.2013.2249072,https://openalex.org/W1965126626,,,false,false,false,0,"Matched task terms: detection, detect.",Matched exclusion terms: change detection.,detection,method,false,false,false,synthetic image detection | detecting synthetic images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2931790542,A Deep Learning Method for Change Detection in Synthetic Aperture Radar Images,"[""Yangyang Li"", ""Peng Cheng"", ""Yanqiao Chen"", ""Licheng Jiao"", ""Linhao Zhou"", ""Ronghua Shang""]",2019,2019,2019-03-25,IEEE Transactions on Geoscience and Remote Sensing,IEEE Transactions on Geoscience and Remote Sensing,journal,Institute of Electrical and Electronics Engineers,journal,10.1109/tgrs.2019.2901945,https://doi.org/10.1109/tgrs.2019.2901945,https://doi.org/10.1109/tgrs.2019.2901945,https://doi.org/10.1109/tgrs.2019.2901945,https://openalex.org/W2931790542,,,false,false,false,0,Matched task terms: detection.,Matched exclusion terms: change detection.,detection,method,false,false,false,synthetic image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W1978993121,Infrared Patch-Image Model for Small Target Detection in a Single Image,"[""Chenqiang Gao"", ""Deyu Meng"", ""Yi Yang"", ""Yongtao Wang"", ""Xiaofang Zhou"", ""Alexander G. Hauptmann""]",2013,2013,2013-09-11,IEEE Transactions on Image Processing,IEEE Transactions on Image Processing,journal,Institute of Electrical and Electronics Engineers,journal,10.1109/tip.2013.2281420,https://doi.org/10.1109/tip.2013.2281420,https://doi.org/10.1109/tip.2013.2281420,https://doi.org/10.1109/tip.2013.2281420,https://openalex.org/W1978993121,,,false,false,false,0,Matched task terms: detection.,Matched exclusion terms: target detection.,detection,method,false,false,false,synthetic image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2109200236,Feature Detection with Automatic Scale Selection,"[""Tony Lindeberg""]",1998,1998,1998-11-01,International Journal of Computer Vision,International Journal of Computer Vision,journal,Springer Science+Business Media,journal,10.1023/a:1008045108935,https://doi.org/10.1023/a:1008045108935,https://doi.org/10.1023/a:1008045108935,https://doi.org/10.1023/a:1008045108935,https://openalex.org/W2109200236,,,false,false,false,1,Matched task terms: detection; no generation terms matched.,,detection,method,false,false,false,synthetic image detection | generated image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W1988334140,Detection of flooded urban areas in high resolution Synthetic Aperture Radar images using double scattering,"[""David C. Mason"", ""Laura Giustarini"", ""Javier García‐Pintado"", ""Hannah Cloke""]",2014,2014,2014-01-02,International Journal of Applied Earth Observation and Geoinformation,International Journal of Applied Earth Observation and Geoinformation,journal,Elsevier BV,journal,10.1016/j.jag.2013.12.002,https://doi.org/10.1016/j.jag.2013.12.002,https://doi.org/10.1016/j.jag.2013.12.002,https://doi.org/10.1016/j.jag.2013.12.002,https://openalex.org/W1988334140,,,false,false,false,0,"Matched task terms: detection, detect.",Matched exclusion terms: change detection.,detection,method,false,false,false,synthetic image detection | detecting synthetic images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W1981546716,Near Real-Time Flood Detection in Urban and Rural Areas Using High-Resolution Synthetic Aperture Radar Images,"[""David C. Mason"", ""I. J. Davenport"", ""Jeffrey Neal"", ""Guy Schumann"", ""Paul Bates""]",2012,2012,2012-02-22,IEEE Transactions on Geoscience and Remote Sensing,IEEE Transactions on Geoscience and Remote Sensing,journal,Institute of Electrical and Electronics Engineers,journal,10.1109/tgrs.2011.2178030,https://doi.org/10.1109/tgrs.2011.2178030,https://doi.org/10.1109/tgrs.2011.2178030,https://doi.org/10.1109/tgrs.2011.2178030,https://openalex.org/W1981546716,,,false,false,false,0,"Matched task terms: detection, detect.",Matched exclusion terms: generic image segmentation/classification/recognition.,detection,method,false,false,false,synthetic image detection | detecting synthetic images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W1527747735,Spotlight synthetic aperture radar : signal processing algorithms,"[""Walter G. Carrara"", ""Ron Goodman"", ""R. M. Majewski""]",1995,1995,1995-01-01,Artech House eBooks,Artech House eBooks,ebook platform,,book,,http://www.philadelphia.edu.jo/newlibrary/pdf/filea8f4b5dc9fe44547bc4d380c3c549dfe.pdf,http://www.philadelphia.edu.jo/newlibrary/pdf/filea8f4b5dc9fe44547bc4d380c3c549dfe.pdf,http://www.philadelphia.edu.jo/newlibrary/pdf/filea8f4b5dc9fe44547bc4d380c3c549dfe.pdf,https://openalex.org/W1527747735,,,false,false,false,0,Matched task terms: detection.,Matched exclusion terms: target detection.,detection,method,false,false,false,synthetic image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2171332611,Ultrasensitive fluorescent proteins for imaging neuronal activity,"[""Tsai‐Wen Chen"", ""Trevor J. Wardill"", ""Yi Sun"", ""Stefan R. Pulver"", ""Sabine L. Renninger"", ""Amy Baohan"", ""Eric R. Schreiter"", ""Rex Kerr"", ""Michael B. Orger"", ""Vivek Jayaraman"", ""Loren L. Looger"", ""Karel Svoboda"", ""Douglas S. Kim""]",2013,2013,2013-07-16,Nature,Nature,journal,Nature Portfolio,journal,10.1038/nature12354,https://doi.org/10.1038/nature12354,https://doi.org/10.1038/nature12354,https://doi.org/10.1038/nature12354,https://openalex.org/W2171332611,,,false,false,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,synthetic image detection | detecting synthetic images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2748021867,Semantic Foggy Scene Understanding with Synthetic Data,"[""Christos Sakaridis"", ""Dengxin Dai"", ""Luc Van Gool""]",2018,2018,2018-03-23,International Journal of Computer Vision,International Journal of Computer Vision,journal,Springer Science+Business Media,journal,10.1007/s11263-018-1072-8,https://doi.org/10.1007/s11263-018-1072-8,https://doi.org/10.1007/s11263-018-1072-8,https://doi.org/10.1007/s11263-018-1072-8,https://openalex.org/W2748021867,1708.07819,https://arxiv.org/abs/1708.07819,true,true,false,0,No generation-related or task-related terms matched.,,uncertain,method,false,false,false,synthetic image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2115305326,Confocal microwave imaging for breast cancer detection: localization of tumors in three dimensions,"[""Elise Fear"", ""X. Li"", ""Susan C. Hagness"", ""M.A. Stuchly""]",2002,2002,2002-08-01,IEEE Transactions on Biomedical Engineering,IEEE Transactions on Biomedical Engineering,journal,Institute of Electrical and Electronics Engineers,journal,10.1109/tbme.2002.800759,https://doi.org/10.1109/tbme.2002.800759,https://doi.org/10.1109/tbme.2002.800759,https://doi.org/10.1109/tbme.2002.800759,https://openalex.org/W2115305326,,,false,false,false,1,"Matched task terms: detection, detect; no generation terms matched.",,detection,method,false,false,false,synthetic image detection | detecting synthetic images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W2098292174,Luminescent metal–organic frameworks,"[""Mark D. Allendorf"", ""Constance L. Bauer"", ""Raghu Bhakta"", ""Ronald J. T. Houk""]",2009,2009,2009-01-01,Chemical Society Reviews,Chemical Society Reviews,journal,Royal Society of Chemistry,journal,10.1039/b802352m,https://doi.org/10.1039/b802352m,https://doi.org/10.1039/b802352m,https://doi.org/10.1039/b802352m,https://openalex.org/W2098292174,,,false,false,false,0,Matched task terms: detection.,Matched exclusion terms: medical image.,detection,method,false,false,false,synthetic image detection | detecting synthetic images,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
https://openalex.org/W4404002774,Leveraging Representations from Intermediate Encoder-Blocks for Synthetic Image Detection,"[""Christos Koutlis"", ""Symeon Papadopoulos""]",2024,2024,2024-11-02,Lecture notes in computer science,Lecture notes in computer science,book series,Springer Science+Business Media,book,10.1007/978-3-031-73220-1_23,https://doi.org/10.1007/978-3-031-73220-1_23,https://doi.org/10.1007/978-3-031-73220-1_23,https://doi.org/10.1007/978-3-031-73220-1_23,https://openalex.org/W4404002774,,,false,false,true,2,Matched generation terms: synthetic image; task terms: detection.,,detection,method,false,false,false,synthetic image detection,OpenAlex,true,Automatically extracted OpenAlex candidate; all metadata and preliminary labels require manual review.
