priority,review_type,title,year,doi,openalex_url,institution,institution_authors,city,region,country,country_code,lat,lon,source_database,metadata_source,publication_type,task,subtask,needs_review,resolution_confidence,resolution_method,resolution_notes,current_public_preview_status,recommended_action,review_note
P1,blocked_candidate_marker,FingerprintNet: Synthesized Fingerprints for Generated Image Detection,2022,10.1007/978-3-031-19781-9_5,https://openalex.org/W4312710588,Samsung Pharm (South Korea),Pyounggeon Kim,Hwaseong-si,,KR,KR,37.20682,126.8169,OpenAlex,,book,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,FingerprintNet: Synthesized Fingerprints for Generated Image Detection,2022,10.1007/978-3-031-19781-9_5,https://openalex.org/W4312710588,University of Seoul,Youngmin Ro,Seoul,,KR,KR,37.566,126.9784,OpenAlex,,book,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,"Forensic Self-Descriptions Are All You Need for Zero-Shot Detection, Open-Set Source Attribution, and Clustering of AI-generated Images",2025,10.1109/cvpr52734.2025.00289,https://openalex.org/W4413145326,Drexel University,Tai D. Nguyen; Aref Azizpour; Matthew C. Stamm,Philadelphia,,US,US,39.95238,-75.16362,OpenAlex,,conference,detection_and_source_attribution,detection_and_source_attribution,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Forgery-aware Adaptive Transformer for Generalizable Synthetic Image Detection,2024,10.1109/cvpr52733.2024.01024,https://openalex.org/W4402753859,Baidu (China),Zichang Tan; Jingdong Wang,Beijing,,CN,CN,39.9075,116.39723,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Forgery-aware Adaptive Transformer for Generalizable Synthetic Image Detection,2024,10.1109/cvpr52733.2024.01024,https://openalex.org/W4402753859,Beijing Jiaotong University,Huan Liu; Chuangchuang Tan; Yunchao Wei; Yao Zhao,Beijing,,CN,CN,39.9075,116.39723,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,FrePGAN: Robust Deepfake Detection Using Frequency-Level Perturbations,2022,10.1609/aaai.v36i1.19990,https://openalex.org/W4221149434,Chung-Ang University,Jongwon Choi,Seoul,,KR,KR,37.566,126.9784,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,FrePGAN: Robust Deepfake Detection Using Frequency-Level Perturbations,2022,10.1609/aaai.v36i1.19990,https://openalex.org/W4221149434,Korea University,Youngmin Ro,Seoul,,KR,KR,37.566,126.9784,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,FrePGAN: Robust Deepfake Detection Using Frequency-Level Perturbations,2022,10.1609/aaai.v36i1.19990,https://openalex.org/W4221149434,Samsung (South Korea),Yonghyun Jeong; Doyeon Kim; Youngmin Ro,Seoul,,KR,KR,37.566,126.9784,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,FrePGAN: Robust Deepfake Detection Using Frequency-Level Perturbations,2022,10.1609/aaai.v36i1.19990,https://openalex.org/W4221149434,Samsung SDS (South Korea),Yonghyun Jeong; Doyeon Kim,Seoul,,KR,KR,37.566,126.9784,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,FrePGAN: Robust Deepfake Detection Using Frequency-Level Perturbations,2022,10.1609/aaai.v36i1.19990,https://openalex.org/W4221149434,University of Seoul,Youngmin Ro,Seoul,,KR,KR,37.566,126.9784,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,From Provenance to Aberrations: Image Creator and Screen Reader User Perspectives on Alt Text for AI-Generated Images,2024,10.1145/3613904.3642325,https://openalex.org/W4396832416,Google (United States),Alexander J. Fiannaca; Meredith Ringel Morris; Shaun K. Kane; Cynthia L. Bennett,Mountain View,,US,US,37.38605,-122.08385,OpenAlex,,conference,source_attribution,generated_image_source_attribution,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,From Provenance to Aberrations: Image Creator and Screen Reader User Perspectives on Alt Text for AI-Generated Images,2024,10.1145/3613904.3642325,https://openalex.org/W4396832416,Northeastern University,Maitraye Das,Boston,,US,US,42.35843,-71.05977,OpenAlex,,conference,source_attribution,generated_image_source_attribution,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Fusing Global and Local Features for Generalized AI-Synthesized Image Detection,2022,10.1109/icip46576.2022.9897820,https://openalex.org/W4308234128,"University at Buffalo, State University of New York",Yan Ju; Shan Jia; Lipeng Ke; Hongfei Xue; Siwei Lyu,Buffalo,,US,US,42.88645,-78.87837,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,GAN-Generated Image Detection With Self-Attention Mechanism Against GAN Generator Defect,2020,10.1109/jstsp.2020.2994523,https://openalex.org/W3024207815,Shanghai Jiao Tong University,Zhongjie Mi; Xinghao Jiang; Tanfeng Sun; Ke Xu,Shanghai,,CN,CN,31.22222,121.45806,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Generalizable Synthetic Image Detection via Language-guided Contrastive Learning,2023,10.48550/arxiv.2305.13800,https://openalex.org/W4378506811,University of Electronic Science and Technology of China,Haiwei Wu,Chengdu,,China,CN,30.66667,104.06667,OpenAlex,,preprint,detection,ai_generated_image_detection,,high,manual_key_paper_affiliation_enrichment,Department/school kept only in raw_affiliation. | Coordinates applied from key_paper_coordinate_candidates.csv; source=data/processed/institution_resolution_cache.json; detail=ROR. Manual review completed for key-paper affiliation and confirmed local coordinates.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Generalized and robust model for GAN-generated image detection,2024,10.1016/j.patrec.2024.04.018,https://openalex.org/W4394935852,Indian Institute of Technology Patna,Surbhi Raj; Jimson Mathew; Arijit Mondal,Patna,,IN,IN,25.59408,85.13563,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Generating Synthetic Training Images to Detect Split Defects in Stamped Components,2023,10.1109/tii.2023.3329711,https://openalex.org/W4388666300,University of Warwick,Aru Ranjan Singh; Thomas Bashford‐Rogers; Sumit Hazra; Kurt Debattista,Coventry,,GB,GB,52.40656,-1.51217,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,"Generative Visual AI in News Organizations: Challenges, Opportunities, Perceptions, and Policies",2024,10.1080/21670811.2024.2331769,https://openalex.org/W4394571198,Queensland University of Technology,Phoebe Matich,Brisbane,Queensland,Australia,AU,-27.477,153.0281,OpenAlex,,journal,detection,ai_generated_image_detection,,high,manual_institution_record_override,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,"Generative Visual AI in News Organizations: Challenges, Opportunities, Perceptions, and Policies",2024,10.1080/21670811.2024.2331769,https://openalex.org/W4394571198,RMIT University,T. J. Thomson,Melbourne,Victoria,Australia,AU,-37.8142,144.9631,OpenAlex,,journal,detection,ai_generated_image_detection,,high,manual_institution_record_override,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,"Generative Visual AI in News Organizations: Challenges, Opportunities, Perceptions, and Policies",2024,10.1080/21670811.2024.2331769,https://openalex.org/W4394571198,Washington State University,Ryan J. Thomas,Pullman,Washington,United States,US,46.7319,-117.1542,OpenAlex,,journal,detection,ai_generated_image_detection,,high,manual_institution_record_override,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,GLFF: Global and Local Feature Fusion for AI-Synthesized Image Detection,2023,10.1109/tmm.2023.3313503,https://openalex.org/W4386590781,National Institute of Standards and Technology,Haiying Guan,Gaithersburg,,US,US,39.14344,-77.20137,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,GLFF: Global and Local Feature Fusion for AI-Synthesized Image Detection,2023,10.1109/tmm.2023.3313503,https://openalex.org/W4386590781,State University of New York,Yan Ju; Shan Jia; Jialing Cai; Siwei Lyu,Albany,,US,US,42.65258,-73.75623,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,GLFF: Global and Local Feature Fusion for AI-Synthesized Image Detection,2023,10.1109/tmm.2023.3313503,https://openalex.org/W4386590781,"University at Buffalo, State University of New York",Yan Ju; Shan Jia; Jialing Cai; Siwei Lyu,Buffalo,,US,US,42.88645,-78.87837,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Global Texture Enhancement for Fake Face Detection in the Wild,2020,10.1109/cvpr42600.2020.00808,https://openalex.org/W3034795015,University of Hong Kong,Xiaojuan Qi,Pok Fu Lam,Hong Kong,China,CN,22.26861,114.12924,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Global Texture Enhancement for Fake Face Detection in the Wild,2020,10.1109/cvpr42600.2020.00808,https://openalex.org/W3034795015,University of Oxford,Zhengzhe Liu; Xiaojuan Qi; Philip H. S. Torr,Oxford,,GB,GB,51.75222,-1.25596,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,"GReX-Bench: Benchmarking Generalization, Robustness, and Explainability in AI-Generated Image Detection",2026,10.21203/rs.3.rs-8633550/v1,https://openalex.org/W7128674854,Korea Aerospace University,Nusrat Tasnim,Goyang-si,,KR,KR,37.65639,126.835,OpenAlex,,preprint,detection,ai_generated_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,"GReX-Bench: Benchmarking Generalization, Robustness, and Explainability in AI-Generated Image Detection",2026,10.21203/rs.3.rs-8633550/v1,https://openalex.org/W7128674854,University of Michigan–Flint,kutub Uddin; Khalid Mahmood Malik,Flint,,US,US,43.01253,-83.68746,OpenAlex,,preprint,detection,ai_generated_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Harnessing The Power Of AI To Detect AI Generated Images,2025,10.2139/ssrn.5238890,https://openalex.org/W4410120556,Institute of Engineering,Abhishek Pratap Singh; Ritesh Rastogi; M R Naveen Kumar,Pulchowk,,NP,NP,27.67824,85.31685,OpenAlex,,journal,detection,ai_generated_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Hierarchical Feature Fusion and Enhanced Attention Mechanism for Robust GAN-Generated Image Detection,2025,10.3390/math13091372,https://openalex.org/W4409705469,Beijing Normal University,Biwei Chen,Beijing,,CN,CN,39.9075,116.39723,OpenAlex,,journal,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Hierarchical Feature Fusion and Enhanced Attention Mechanism for Robust GAN-Generated Image Detection,2025,10.3390/math13091372,https://openalex.org/W4409705469,City University of Macau,Weinan Zhang; Sanshuai Cui; Qi Zhang; Qi Zhong,Macao,Macau,China,CN,22.20056,113.54611,OpenAlex,,journal,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Hierarchical Feature Fusion and Enhanced Attention Mechanism for Robust GAN-Generated Image Detection,2025,10.3390/math13091372,https://openalex.org/W4409705469,Southwest University of Science and Technology,Hui Zeng,Mianyang,,CN,CN,31.46784,104.68168,OpenAlex,,journal,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,How spammers and scammers leverage AI-generated images on Facebook for audience growth,2024,10.37016/mr-2020-151,https://openalex.org/W4401607051,Center for Security and Emerging Technology,Josh A. Goldstein,Washington,,US,US,38.89511,-77.03637,OpenAlex,,journal,source_attribution,generated_image_source_attribution,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,How spammers and scammers leverage AI-generated images on Facebook for audience growth,2024,10.37016/mr-2020-151,https://openalex.org/W4401607051,Georgetown University,Josh A. Goldstein,Washington,,US,US,38.89511,-77.03637,OpenAlex,,journal,source_attribution,generated_image_source_attribution,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,How spammers and scammers leverage AI-generated images on Facebook for audience growth,2024,10.37016/mr-2020-151,https://openalex.org/W4401607051,Stanford University,Renée DiResta,Stanford,,US,US,37.42411,-122.16608,OpenAlex,,journal,source_attribution,generated_image_source_attribution,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Image Tampering Localization Using a Dense Fully Convolutional Network,2021,10.1109/tifs.2021.3070444,https://openalex.org/W3140970613,Shenzhen Academy of Robotics,Peiyu Zhuang; Haodong Li; Shunquan Tan; Bin Li; Jiwu Huang,Shenzhen,,CN,CN,22.54554,114.0683,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Image Tampering Localization Using a Dense Fully Convolutional Network,2021,10.1109/tifs.2021.3070444,https://openalex.org/W3140970613,Shenzhen University,Peiyu Zhuang; Haodong Li; Shunquan Tan; Bin Li; Jiwu Huang,Shenzhen,,CN,CN,22.54554,114.0683,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Improving GAN-Generated Image Detection Generalization Using Unsupervised Domain Adaptation,2022,10.1109/icme52920.2022.9859763,https://openalex.org/W4293518933,Aligarh Muslim University,Asad Malik,Aligarh,,IN,IN,27.88145,78.07464,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Improving GAN-Generated Image Detection Generalization Using Unsupervised Domain Adaptation,2022,10.1109/icme52920.2022.9859763,https://openalex.org/W4293518933,Sichuan University,Mingxu Zhang; Hongxia Wang; Peisong He; Hanqing Liu,Chengdu,,CN,CN,30.66667,104.06667,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Improving Synthetic Image Detection Towards Generalization: An Image Transformation Perspective,2025,10.1145/3690624.3709392,https://openalex.org/W4409149749,University of Science and Technology of China,Ouxiang Li; Yanbin Hao; Fuli Feng,Hefei,,CN,CN,31.86389,117.28083,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Improving Synthetically Generated Image Detection in Cross-Concept Settings,2023,10.1145/3592572.3592846,https://openalex.org/W4367000238,Centre for Research and Technology Hellas,Pantelis Dogoulis; Giorgos Kordopatis-Zilos; Ioannis Kompatsiaris; Symeon Papadopoulos,Thessaloniki,,GR,GR,40.64361,22.93086,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Improving Synthetically Generated Image Detection in Cross-Concept Settings,2023,10.1145/3592572.3592846,https://openalex.org/W4367000238,Czech Technical University in Prague,Giorgos Kordopatis-Zilos,Prague,,CZ,CZ,50.08804,14.42076,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Improving Synthetically Generated Image Detection in Cross-Concept Settings,2023,10.1145/3592572.3592846,https://openalex.org/W4367000238,Information Technologies Institute,Pantelis Dogoulis; Giorgos Kordopatis-Zilos; Ioannis Kompatsiaris; Symeon Papadopoulos,Thessaloniki,,GR,GR,40.64361,22.93086,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Incremental learning for the detection and classification of GAN-generated images,2019,10.1109/wifs47025.2019.9035099,https://openalex.org/W2978778164,Federico II University Hospital,Francesco Marra; Luisa Verdoliva,Naples,,IT,IT,40.85216,14.26811,OpenAlex,,preprint,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Incremental learning for the detection and classification of GAN-generated images,2019,10.1109/wifs47025.2019.9035099,https://openalex.org/W3010699567,Federico II University Hospital,"Marra, Francesco; Luisa Verdoliva",Naples,,IT,IT,40.85216,14.26811,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Incremental learning for the detection and classification of GAN-generated images,2019,10.1109/wifs47025.2019.9035099,https://openalex.org/W2978778164,University of Trento,Cristiano Saltori; Giulia Boato,Trento,,IT,IT,46.06787,11.12108,OpenAlex,,preprint,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Incremental learning for the detection and classification of GAN-generated images,2019,10.1109/wifs47025.2019.9035099,https://openalex.org/W3010699567,University of Trento,"Saltori, Cristiano; Boato, Giulia",Trento,,IT,IT,46.06787,11.12108,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Intriguing properties of synthetic images: from generative adversarial networks to diffusion models,2023,10.1109/cvprw59228.2023.00104,https://openalex.org/W4385815563,Federico II University Hospital,Riccardo Corvi; Davide Cozzolino; Giovanni Poggi; Luisa Verdoliva,Naples,,IT,IT,40.85216,14.26811,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,InvisMark: Invisible and Robust Watermarking for AI-generated Image Provenance,2025,10.1109/wacv61041.2025.00098,https://openalex.org/W4409262147,Microsoft (United States),Rui Xu; Mengya Hu; Deren Lei; Yaxi Li; David Lowe; Alex Gorevski; Mingyu Wang; Emily S. C. Ching; Alex Deng,Redmond,,US,US,47.67399,-122.12151,OpenAlex,,conference,source_attribution,generated_image_source_attribution,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,IPD-Net: Detecting AI-Generated Images via Inter-Patch Dependencies,2024,10.14569/ijacsa.2024.01507133,https://openalex.org/W4401287425,Jinan University,Jiahan Chen; Mengtin Lo; T.S. Huang,Guangzhou,,CN,CN,23.11667,113.25,OpenAlex,,journal,detection,ai_generated_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,IPD-Net: Detecting AI-Generated Images via Inter-Patch Dependencies,2024,10.14569/ijacsa.2024.01507133,https://openalex.org/W4401287425,Yulin Normal University,Hailiang Liao,Yulin,,CN,CN,22.6305,110.14686,OpenAlex,,journal,detection,ai_generated_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,LaRE<sup>2</sup>: Latent Reconstruction Error Based Method for Diffusion-Generated Image Detection,2024,10.1109/cvpr52733.2024.01609,https://openalex.org/W4402727598,Tencent (China),Yunpeng Luo; Junlong Du; Ke Yan; Shouhong Ding,Shenzhen,,CN,CN,22.54554,114.0683,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Learning on Gradients: Generalized Artifacts Representation for GAN-Generated Images Detection,2023,10.1109/cvpr52729.2023.01165,https://openalex.org/W4386075954,Beijing Jiaotong University,Chuangchuang Tan; Yao Zhao; Shikui Wei; Yunchao Wei,Beijing,,CN,CN,39.9075,116.39723,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Learning on Gradients: Generalized Artifacts Representation for GAN-Generated Images Detection,2023,10.1109/cvpr52729.2023.01165,https://openalex.org/W4386075954,Signal Processing (United States),Guanghua Gu,Rockville,,US,US,39.084,-77.15276,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Learning on Gradients: Generalized Artifacts Representation for GAN-Generated Images Detection,2023,10.1109/cvpr52729.2023.01165,https://openalex.org/W4386075954,Yanshan University,Guanghua Gu,Qinhuangdao,,CN,CN,39.94104,119.58936,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Learning to Disentangle GAN Fingerprint for Fake Image Attribution,2021,10.48550/arxiv.2106.08749,https://openalex.org/W3169220064,Renmin University of China,Jiaqi Ji; Xirong Li,Beijing,,China,CN,39.9075,116.39723,OpenAlex,,preprint,detection_and_source_attribution,detection_and_source_attribution,,high,manual_key_paper_affiliation_enrichment,Author-affiliation mapping verified from ar5iv/arXiv HTML first page; affiliation marker 3. | Coordinates applied from key_paper_coordinate_candidates.csv; source=data/processed/institution_resolution_cache.json; detail=ROR. Manual review completed for key-paper affiliation and confirmed local coordinates.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Level Up the Deepfake Detection: A Method to Effectively Discriminate Images Generated by GAN Architectures and Diffusion Models,2024,10.1007/978-3-031-66431-1_43,https://openalex.org/W4401108337,Bank of Italy,Oliver Giudice,Rome,,IT,IT,41.89193,12.51133,OpenAlex,,book,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Level Up the Deepfake Detection: A Method to Effectively Discriminate Images Generated by GAN Architectures and Diffusion Models,2024,10.1007/978-3-031-66431-1_43,https://openalex.org/W4401108337,University of Catania,Luca Guarnera; Sebastiano Battiato,Catania,,IT,IT,37.49223,15.07041,OpenAlex,,book,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Leveraging Image Gradients for Robust GAN-Generated Image Detection in OSN context,2023,10.1109/vcip59821.2023.10402778,https://openalex.org/W4391306866,"Indian Institute of Engineering Science and Technology, Shibpur",Tanusree Ghosh; Ruchira Naskar,Howrah,West Bengal,India,IN,22.555,88.3064,OpenAlex,,conference,detection,synthetic_image_detection,,high,manual_institution_record_override,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Leveraging Representations from Intermediate Encoder-Blocks for Synthetic Image Detection,2024,10.1007/978-3-031-73220-1_23,https://openalex.org/W4404002774,Centre for Research and Technology Hellas,Christos Koutlis; Symeon Papadopoulos,Thessaloniki,,GR,GR,40.64361,22.93086,OpenAlex,,book,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Leveraging Representations from Intermediate Encoder-Blocks for Synthetic Image Detection,2024,10.1007/978-3-031-73220-1_23,https://openalex.org/W4404002774,Information Technologies Institute,Christos Koutlis; Symeon Papadopoulos,Thessaloniki,,GR,GR,40.64361,22.93086,OpenAlex,,book,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Local frequency analysis for diffusion-generated image detection,2024,10.1117/12.3035198,https://openalex.org/W4400828592,Nanjing University of Aeronautics and Astronautics,Weng Jing,Nanjing,,CN,CN,32.06167,118.77778,OpenAlex,,conference,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,LOTA: Bit-Planes Guided AI-Generated Image Detection,2025,10.1109/iccv51701.2025.01602,https://openalex.org/W7160100074,Shenzhen University,Yang Zhang,Shenzhen,,CN,CN,22.54554,114.0683,OpenAlex,,conference,detection,ai_generated_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,LOTA: Bit-Planes Guided AI-Generated Image Detection,2025,10.1109/iccv51701.2025.01602,https://openalex.org/W7160100074,Southeast University,H M Wang; Renxi Cheng; Chaolei Han; Jie Gui,Nanjing,,CN,CN,32.06167,118.77778,OpenAlex,,conference,detection,ai_generated_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,MaskGAN: A Facial Fusion Algorithm for Deepfake Image Detection,2022,10.1109/cait56099.2022.10072275,https://openalex.org/W4360766590,Beijing University of Posts and Telecommunications,Dazhuang Liu; Zhen Yang; Ru Zhang; Jianyi Liu,Beijing,,CN,CN,39.9075,116.39723,OpenAlex,,conference,detection,deepfake_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Mastering Deepfake Detection: A Cutting-edge Approach to Distinguish GAN and Diffusion-model Images,2024,10.1145/3652027,https://openalex.org/W4392623241,Bank of Italy,Oliver Giudice,Rome,,IT,IT,41.89193,12.51133,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Mastering Deepfake Detection: A Cutting-edge Approach to Distinguish GAN and Diffusion-model Images,2024,10.1145/3652027,https://openalex.org/W4392623241,University of Catania,Luca Guarnera; Sebastiano Battiato,Catania,,IT,IT,37.49223,15.07041,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Methods and trends in detecting AI-generated images: A comprehensive review,2026,10.1016/j.cosrev.2026.100908,https://openalex.org/W7125199518,Florida International University,Arpan Mahara; Naphtali Rishe,Miami,,US,US,25.77427,-80.19366,OpenAlex,,journal,detection,ai_generated_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
P1,blocked_candidate_marker,Microscopy cell counting and detection with fully convolutional regression networks,2016,10.1080/21681163.2016.1149104,https://openalex.org/W2347064614,University of Oxford,Weidi Xie; J. Alison Noble; Andrew Zisserman,Oxford,,GB,GB,51.75222,-1.25596,OpenAlex,,journal,detection,synthetic_image_detection,,high,ror_id,Resolved from authoritative candidate institution metadata.,candidate_only,confirm_marker,
