candidate_id,canonical_title,authors,year,venue,doi,arxiv_id,openalex_id,discovery_channels,discovery_sources,venue_year_sources,citation_seeds,surveys,benchmark_lineages,normalized_title_match,matched_corpus_paper_id,matched_exclusion_id,proposed_forensic_task,proposed_image_scope,proposed_research_type,identity_evidence,scope_evidence,primary_evidence_url,final_status,confidence,rationale,manual_review,discovery_passes,observation_count,observation_provenance,method_acronym_matches
audit:71d5d445fb53ec5a,UIA-ViT: Unsupervised inconsistency-aware method based on vision transformer for face forgery detection,"Wanyi Zhuang, Qi Chu, Zhentao Tan, Qiankun Liu, Haojie Yuan, Changtao Miao, Zixiang Luo, and Nenghai Yu. 2022.",2022,,,,,D,https://arxiv.org/html/2407.10575,,,2407.10575,,,,,detection,deepfake,method,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",Confirm a substantive image-level face-manipulation contribution and distinguish it from video-only evaluation; apply the existing deepfake crossover precedent.,,AMBIGUOUS_SCOPE,low,Confirm a substantive image-level face-manipulation contribution and distinguish it from video-only evaluation; apply the existing deepfake crossover precedent. Paper-specific evidence limitation: no title-matched usable primary abstract in the cached evidence; the retained bibliography/index record alone cannot resolve scope.,true,1,1,"[{""channel"": ""D"", ""direction"": ""REFERENCES"", ""discovery_pass"": 1, ""discovery_source"": ""https://arxiv.org/html/2407.10575"", ""rank"": 284, ""raw_path"": ""data/raw/systematic_literature_2026_09/2063d5863a95923141f4.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""2407.10575"", ""source_record_id"": ""284""}]",
audit:be13457d1952a90b,Ultra-high Resolution Watermarking Framework Resistant to Extreme Cropping and Scaling,"Sun, Nan; Yuan, LuYu; Fang, Han; Lu, Yuxing; Ling, Hefei; Xie, Sijing; Zhao, Chengxin",2026,Advances in Neural Information Processing Systems,10.52202/085713-1864,,,A,https://proceedings.neurips.cc/paper_files/paper/2025/vol38-main-conference,NeurIPS 2025 Main Conference,,,,,,,source_attribution,,method,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","Verify that watermark/provenance recovery provides project-scope image detection or source attribution, beyond watermark embedding, robustness, ownership, or content protection. Cached primary abstract: Recent developments in DNN-based image watermarking techniques have achieved impressive results in protecting digital content. However, most existing methods are constrained to low-resolution images as they need to encode the entire image, leading to prohibitive memory and computational costs when applied to high-resolution images. Moreover, they lack robustness to distortions prevalent in large-image transmission, such as extreme scaling and random cropping. To address these issues, we propose a novel watermarking method based on implicit neural representations (INRs). Leveraging the properties of INRs, our method employs resolution-independent coordinate sampling mechanism to generate watermarks pixel-wise, achieving ultra-high resolution watermark generation with fixed and limited memory and computational resources. This design ensures strong robustness in watermark extraction, even under extreme cropping and scaling distortions. Additionally, we introduce a hierarchical multi-scale coordinate embedding and a low-rank watermark injection strategy to ensure high-quality watermark generation and robust decoding. Experimental results demonstrate that our method significantly outperforms existing schemes in terms of both robustness and computational efficiency while preserving high image quality. Our approach achieves an accuracy greater than 98\% in watermark extraction with only 0.4\% of the image area in 2K images. These results highlight the effectiveness of our method, making it a promising solution for large-scale and high-resolution image watermarking applications.",https://proceedings.neurips.cc/paper_files/paper/2025/hash/509536a5b0367080dd8782f01d7ab025-Abstract-Conference.html,CANDIDATE_ADD_NEEDS_SCOPE_REVIEW,medium,"Verify that watermark/provenance recovery provides project-scope image detection or source attribution, beyond watermark embedding, robustness, ownership, or content protection. For this work, inspect the primary abstract preserved in scope_evidence and resolve the stated endpoint/precedent question.",true,6,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 6, ""discovery_source"": ""https://proceedings.neurips.cc/paper_files/paper/2025/vol38-main-conference"", ""rank"": 1864, ""raw_path"": ""data/raw/systematic_literature_2026_09/a7e8546c29afbfd77152.gz"", ""retrieval_bound"": ""complete official book; main/position/dataset tracks"", ""seed"": ""NeurIPS 2025 Main Conference"", ""source_record_id"": ""https://proceedings.neurips.cc/paper_files/paper/2025/hash/509536a5b0367080dd8782f01d7ab025-Abstract-Conference.html""}]",
audit:bc03264ab353bad3,UltrAvatar: A Realistic Animatable 3D Avatar Diffusion Model with Authenticity Guided Textures,,2024,CVPR2024,,,,A,https://openaccess.thecvf.com/CVPR2024?day=all,CVPR2024,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",,OUT_OF_SCOPE,medium,"Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",false,1,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 1, ""discovery_source"": ""https://openaccess.thecvf.com/CVPR2024?day=all"", ""rank"": 1637, ""raw_path"": ""data/raw/systematic_literature_2026_09/55382925aba53887a9d5.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""CVPR2024"", ""source_record_id"": ""https://openaccess.thecvf.com/content/CVPR2024/html/Zhou_UltrAvatar_A_Realistic_Animatable_3D_Avatar_Diffusion_Model_with_Authenticity_CVPR_2024_paper.html""}]",
audit:4b85dda0fbf209d2,UMMAFormer: A Universal Multimodal-adaptive Transformer Framework for Temporal Forgery Localization,"Rui Zhang, Hongxia Wang, Mingshan Du, Hanqing Liu, Yang Zhou, and Qiang Zeng. 2023a.",,,,,,D,https://arxiv.org/html/2407.10575,,,2407.10575,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",Explicit audio-visual/temporal localization endpoint; the available primary summary does not establish a separate image-level contribution.,,OUT_OF_SCOPE,medium,Explicit audio-visual/temporal localization endpoint; the available primary summary does not establish a separate image-level contribution.,false,1,1,"[{""channel"": ""D"", ""direction"": ""REFERENCES"", ""discovery_pass"": 1, ""discovery_source"": ""https://arxiv.org/html/2407.10575"", ""rank"": 260, ""raw_path"": ""data/raw/systematic_literature_2026_09/2063d5863a95923141f4.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""2407.10575"", ""source_record_id"": ""260""}]",
audit:118bf2cd3c96ed72,Unbiased Object Detection Beyond Frequency with Visually Prompted Image Synthesis,,2026,ICLR 2026 official proceedings,,,,A,https://proceedings.iclr.cc/paper_files/paper/2026,ICLR 2026 official proceedings,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","object/scene recognition, not synthetic-image forensics",,OUT_OF_SCOPE,medium,"object/scene recognition, not synthetic-image forensics",false,6,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 6, ""discovery_source"": ""https://proceedings.iclr.cc/paper_files/paper/2026"", ""rank"": 1278, ""raw_path"": ""data/raw/systematic_literature_2026_09/344d18597161c6190c65.gz"", ""retrieval_bound"": ""complete official returned book index"", ""seed"": ""ICLR 2026 official proceedings"", ""source_record_id"": ""https://proceedings.iclr.cc/paper_files/paper/2026/hash/3edde8c8a05871c0172a6186a7d4850d-Abstract-Conference.html""}]",
audit:d49117fa3b9d4004,Unbiased Watermark for Large Language Models,,2024,ICLR 2024 official proceedings,,,,A,https://proceedings.iclr.cc/paper_files/paper/2024,ICLR 2024 official proceedings,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",text/audio/music forensics rather than an image-level task,,OUT_OF_SCOPE,medium,text/audio/music forensics rather than an image-level task,false,6,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 6, ""discovery_source"": ""https://proceedings.iclr.cc/paper_files/paper/2024"", ""rank"": 1773, ""raw_path"": ""data/raw/systematic_literature_2026_09/5221b76ad033d60bf8f1.gz"", ""retrieval_bound"": ""complete official returned book index"", ""seed"": ""ICLR 2024 official proceedings"", ""source_record_id"": ""https://proceedings.iclr.cc/paper_files/paper/2024/hash/c5b00c5bdcc6fe35907dbcca03d27652-Abstract-Conference.html""}]",
audit:26e2544decd13c95,Uncertainty Quantification in Detection Transformers: Object-Level Calibration and Image-Level Reliability,Young-Jin Park; Carson Sobolewski; Navid Azizan,2026,IEEE Transactions on Pattern Analysis and Machine Intelligence,10.1109/tpami.2026.3686715,,,A,https://api.crossref.org/works?filter=issn%3A0162-8828%2Cfrom-pub-date%3A2026-01-01%2Cuntil-pub-date%3A2026-09-12&query.title=generated+image+detection+attribution+manipulation&rows=20,IEEE Transactions on Pattern Analysis and Machine Intelligence 2026,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",,OUT_OF_SCOPE,medium,"Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",false,5,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 5, ""discovery_source"": ""https://api.crossref.org/works?filter=issn%3A0162-8828%2Cfrom-pub-date%3A2026-01-01%2Cuntil-pub-date%3A2026-09-12&query.title=generated+image+detection+attribution+manipulation&rows=20"", ""rank"": 6, ""raw_path"": ""data/raw/systematic_literature_2026_09/16de663b2800de6fa8b1.gz"", ""retrieval_bound"": 20, ""seed"": ""IEEE Transactions on Pattern Analysis and Machine Intelligence 2026"", ""source_record_id"": ""https://doi.org/10.1109/tpami.2026.3686715""}]",
audit:e094e552be6fbe85,Uncertainty-guided Learning for Improving Image Manipulation Detection,"Ji, Kaixiang; Chen, Feng; Guo, Xin; Xu, Yadong; Wang, Jian; Chen, Jingdong",2023,Proceedings of the IEEE/CVF International Conference on Computer Vision,,,,A,https://openaccess.thecvf.com/ICCV2023?day=all,ICCV2023,,,,,,,detection,,method,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","Establish whether evaluation covers generative editing/partial synthesis, traditional manipulation, or both; traditional-only inclusion precedent needs review. Cached primary abstract: Image manipulation detection (IMD) is of vital importance as faking images and spreading misinformation can be malicious and harm our daily life. IMD is the core technique to solve these issues and poses challenges in two main aspects: (1) Data Uncertainty, i.e., the manipulated artifacts are often hard for humans to discern and lead to noisy labels, which may disturb model training; (2) Model Uncertainty, i.e., the same object may hold different categories (tampered or not) due to manipulation operations, which could potentially confuse the model training and result in unreliable outcomes. Previous works mainly focus on solving the model uncertainty issue by designing meticulous features and networks, however, the data uncertainty problem is rarely considered. In this paper, we address both problems by introducing an uncertainty-guided learning framework, which measures data and model uncertainty by a novel Uncertainty Estimation Network (UEN). UEN is trained under dynamic supervision, and outputs estimated uncertainty maps to refine manipulation detection results, which significantly alleviates the learning difficulties. To our knowledge, this is the first work to embed uncertainty modeling into IMD. Extensive experiments on various datasets demonstrate state-of-the-art performance, validating the effectiveness and generalizability of our method.",https://openaccess.thecvf.com/content/ICCV2023/html/Ji_Uncertainty-guided_Learning_for_Improving_Image_Manipulation_Detection_ICCV_2023_paper.html,CANDIDATE_ADD_NEEDS_SCOPE_REVIEW,medium,"Establish whether evaluation covers generative editing/partial synthesis, traditional manipulation, or both; traditional-only inclusion precedent needs review. For this work, inspect the primary abstract preserved in scope_evidence and resolve the stated endpoint/precedent question.",true,1,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 1, ""discovery_source"": ""https://openaccess.thecvf.com/ICCV2023?day=all"", ""rank"": 1473, ""raw_path"": ""data/raw/systematic_literature_2026_09/cec22e81d620ae527127.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""ICCV2023"", ""source_record_id"": ""https://openaccess.thecvf.com/content/ICCV2023/html/Ji_Uncertainty-guided_Learning_for_Improving_Image_Manipulation_Detection_ICCV_2023_paper.html""}]",
audit:8ec85a7aae27ce79,Uncovering and Mitigating Destructive Multi-Embedding Attacks in Deepfake Proactive Forensics,Lixin Jia; Haiyang Sun; Zhiqing Guo; Yunfeng Diao; Dan Ma; Gaobo Yang,2026,Proceedings of the AAAI Conference on Artificial Intelligence,10.1609/aaai.v40i1.37010,,w7137959458,A,https://api.openalex.org/works?filter=primary_location.source.id%3AS4210191458%2Cfrom_publication_date%3A2026-01-01%2Cto_publication_date%3A2026-09-12&search=image+forgery+attribution&per-page=30,AAAI 2026,,,,,,,detection,deepfake,method,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",Confirm a substantive image-level face-manipulation contribution and distinguish it from video-only evaluation; apply the existing deepfake crossover precedent.,,AMBIGUOUS_SCOPE,low,Confirm a substantive image-level face-manipulation contribution and distinguish it from video-only evaluation; apply the existing deepfake crossover precedent. Paper-specific evidence limitation: https://doi.org/10.1609/aaai.v40i1.37010 — 200,true,4,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 4, ""discovery_source"": ""https://api.openalex.org/works?filter=primary_location.source.id%3AS4210191458%2Cfrom_publication_date%3A2026-01-01%2Cto_publication_date%3A2026-09-12&search=image+forgery+attribution&per-page=30"", ""rank"": 3, ""raw_path"": ""data/raw/systematic_literature_2026_09/327594931da094397f7d.gz"", ""retrieval_bound"": 30, ""seed"": ""AAAI 2026"", ""source_record_id"": ""https://openalex.org/W7137959458""}]",
audit:3d22a2d13c60d7fc,Understanding and improving adversarial attacks on latent diffusion model,"Boyang Zheng, Chumeng Liang, Xiaoyu Wu, and Yan Liu. 2024a.",,,,,,D,https://arxiv.org/html/2407.10575,,,2407.10575,,,,,detection,deepfake,analysis_study,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",Determine whether the detector attack/prevention study contributes substantive forensic detection or attribution beyond evasion/protection under current exclusion precedent.,,AMBIGUOUS_SCOPE,low,Determine whether the detector attack/prevention study contributes substantive forensic detection or attribution beyond evasion/protection under current exclusion precedent. Paper-specific evidence limitation: no title-matched usable primary abstract in the cached evidence; the retained bibliography/index record alone cannot resolve scope.,true,1,1,"[{""channel"": ""D"", ""direction"": ""REFERENCES"", ""discovery_pass"": 1, ""discovery_source"": ""https://arxiv.org/html/2407.10575"", ""rank"": 270, ""raw_path"": ""data/raw/systematic_literature_2026_09/2063d5863a95923141f4.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""2407.10575"", ""source_record_id"": ""270""}]",
audit:ae7c49494d8a08d7,Understanding and Mitigating Hallucination in Large Vision-Language Models via Modular Attribution and Intervention,"Yang, Tianyun; Li, Ziniu; Cao, Juan; Xu, Chang",2025,International Conference on Learning Representations,,,,A,https://proceedings.iclr.cc/paper_files/paper/2025,ICLR 2025 official proceedings,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",https://proceedings.iclr.cc/paper_files/paper/2025/hash/8001c3568152d134d821cd46d4d84768-Abstract-Conference.html,OUT_OF_SCOPE,medium,"Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",false,6,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 6, ""discovery_source"": ""https://proceedings.iclr.cc/paper_files/paper/2025"", ""rank"": 1852, ""raw_path"": ""data/raw/systematic_literature_2026_09/7861eef6d7e3b42697eb.gz"", ""retrieval_bound"": ""complete official returned book index"", ""seed"": ""ICLR 2025 official proceedings"", ""source_record_id"": ""https://proceedings.iclr.cc/paper_files/paper/2025/hash/8001c3568152d134d821cd46d4d84768-Abstract-Conference.html""}]",
audit:2dacc015a53460ca,Understanding the Impact of AI-Generated Content on Social Media: The Pixiv Case,Yiluo Wei and Gareth Tyson. 2024.,2024,,,,,D,https://arxiv.org/html/2407.10575,,,2407.10575,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",,OUT_OF_SCOPE,medium,"Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",false,1,1,"[{""channel"": ""D"", ""direction"": ""REFERENCES"", ""discovery_pass"": 1, ""discovery_source"": ""https://arxiv.org/html/2407.10575"", ""rank"": 224, ""raw_path"": ""data/raw/systematic_literature_2026_09/2063d5863a95923141f4.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""2407.10575"", ""source_record_id"": ""224""}]",
audit:2c324036939e1b61,Unfolding local growth rate estimates for (almost) perfect adversarial detection,"Peter Lorenz, Margret Keuper, and Janis Keuper. 2022.",2022,,,2212.06776,,D,https://arxiv.org/html/2502.15176,,,2502.15176,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",,OUT_OF_SCOPE,medium,"Screened as background generation, recognition, general explanation, or another non-forensic target; no synthetic-image detection, generator attribution, or manipulation-localization contribution identified.",false,1,1,"[{""channel"": ""D"", ""direction"": ""REFERENCES"", ""discovery_pass"": 1, ""discovery_source"": ""https://arxiv.org/html/2502.15176"", ""rank"": 56, ""raw_path"": ""data/raw/systematic_literature_2026_09/6dde24b585a7d0f50ba2.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""2502.15176"", ""source_record_id"": ""56""}]",
audit:0d9623e798308536,UNI-OOD: Unified Object- and Image-level Out-of-Distribution Detection via Cross-Context Attentive Vision-Language Modeling,,2026,CVPR2026,,,,A,https://openaccess.thecvf.com/CVPR2026?day=all,CVPR2026,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",anomaly/OOD detection with generative models as tools,,OUT_OF_SCOPE,medium,anomaly/OOD detection with generative models as tools,false,1,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 1, ""discovery_source"": ""https://openaccess.thecvf.com/CVPR2026?day=all"", ""rank"": 1174, ""raw_path"": ""data/raw/systematic_literature_2026_09/2b1991ff8fad866075c9.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""CVPR2026"", ""source_record_id"": ""https://openaccess.thecvf.com/content/CVPR2026/html/Li_UNI-OOD_Unified_Object-_and_Image-level_Out-of-Distribution_Detection_via_Cross-Context_Attentive_CVPR_2026_paper.html""}]",
audit:e4a9e1675642c0aa,UniAIDet: A Unified and Universal Benchmark for AI-Generated Image Content Detection and Localization,"Zhang, Huixuan; Wan, Xiaojun",2025,arXiv,,2510.23023,,A+C,https://arxiv.org/abs/2510.23023 | https://huggingface.co/papers,Hugging Face bounded paper search,,,UniAIDet,UniAIDet: A Unified and Universal Benchmark for AI-Generated Image Content Detection and Localization,curated:0e0f70c0146b624226ca,,detection | localization,deepfake | fully_generated | generative_editing,analysis_study | benchmark | dataset,"Matched by arxiv Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",Existing curated/public taxonomy retained for audit comparison; no classification changed.,https://arxiv.org/abs/2510.23023,EXISTING_CURRENT,high,Already represented in the frozen public corpus; observed source variants and identifiers remain in provenance.,false,6 | 7,2,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 7, ""discovery_source"": ""https://huggingface.co/papers"", ""rank"": 34, ""raw_path"": ""data/raw/systematic_literature_2026_09/hf_detection_validation_pass7.json"", ""retrieval_bound"": 40, ""seed"": ""Hugging Face bounded paper search"", ""source_record_id"": ""https://arxiv.org/abs/2510.23023""}, {""channel"": ""C"", ""direction"": """", ""discovery_pass"": 6, ""discovery_source"": ""https://arxiv.org/abs/2510.23023"", ""rank"": 1, ""raw_path"": ""data/raw/systematic_literature_2026_09/3b6feb846673790d170e.gz"", ""retrieval_bound"": ""foundational dataset/benchmark primary paper; no arbitrary dataset users"", ""seed"": ""UniAIDet"", ""source_record_id"": ""https://arxiv.org/abs/2510.23023""}]",curated:0e0f70c0146b624226ca
audit:e0d25e70e67cab23,Unified Category-Level Object Detection and Pose Estimation from RGB Images using 3D Prototypes,,2025,ICCV2025,,,,A,https://openaccess.thecvf.com/ICCV2025?day=all,ICCV2025,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","object/scene recognition, not synthetic-image forensics",,OUT_OF_SCOPE,medium,"object/scene recognition, not synthetic-image forensics",false,1,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 1, ""discovery_source"": ""https://openaccess.thecvf.com/ICCV2025?day=all"", ""rank"": 955, ""raw_path"": ""data/raw/systematic_literature_2026_09/81feccd075b2a4028a42.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""ICCV2025"", ""source_record_id"": ""https://openaccess.thecvf.com/content/ICCV2025/html/Fischer_Unified_Category-Level_Object_Detection_and_Pose_Estimation_from_RGB_Images_ICCV_2025_paper.html""}]",
audit:ca4157b1675c869d,Unified Conditional Image Generation for Visible-Infrared Person Re-Identification,Honghu Pan; Wenjie Pei; Xin Li; Zhenyu He,2024,IEEE Transactions on Information Forensics and Security,10.1109/tifs.2024.3426335,,,A,https://api.crossref.org/works?filter=issn%3A1556-6013%2Cfrom-pub-date%3A2024-01-01%2Cuntil-pub-date%3A2024-12-31&query.title=generated+image+detection+attribution+manipulation&rows=20,IEEE Transactions on Information Forensics and Security 2024,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","object/scene recognition, not synthetic-image forensics",,OUT_OF_SCOPE,medium,"object/scene recognition, not synthetic-image forensics",false,5,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 5, ""discovery_source"": ""https://api.crossref.org/works?filter=issn%3A1556-6013%2Cfrom-pub-date%3A2024-01-01%2Cuntil-pub-date%3A2024-12-31&query.title=generated+image+detection+attribution+manipulation&rows=20"", ""rank"": 15, ""raw_path"": ""data/raw/systematic_literature_2026_09/6025986742ac40fa5b5c.gz"", ""retrieval_bound"": 20, ""seed"": ""IEEE Transactions on Information Forensics and Security 2024"", ""source_record_id"": ""https://doi.org/10.1109/tifs.2024.3426335""}]",
audit:44c8d19a401e24ba,Unified Detection of Synthetic and Manipulated Images via Dual-Stream Artifact Fusion,Thinh-Phat Vo; Daniel Mai; Minh–Triet Tran; Trong-Le Do,2026,,10.1145/3810988.3812660,,w7164758918,B,https://api.openalex.org/works?filter=cites%3AW4386071953%2Cto_publication_date%3A2026-09-12&sort=publication_date%3Adesc&per-page=50,,Towards Universal Fake Image Detectors That Generalize Across Generative Models,,,Unified Detection of Synthetic and Manipulated Images via Dual-Stream Artifact Fusion,curated:0d918782407e05ade5bd,,detection,fully_generated,method,"Matched by doi Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.",Existing curated/public taxonomy retained for audit comparison; no classification changed.,,EXISTING_CURRENT,high,Already represented in the frozen public corpus; observed source variants and identifiers remain in provenance.,false,2,1,"[{""channel"": ""B"", ""direction"": ""CITED_BY"", ""discovery_pass"": 2, ""discovery_source"": ""https://api.openalex.org/works?filter=cites%3AW4386071953%2Cto_publication_date%3A2026-09-12&sort=publication_date%3Adesc&per-page=50"", ""rank"": 40, ""raw_path"": ""data/raw/systematic_literature_2026_09/718e33c38de28ffcaaae.gz"", ""retrieval_bound"": 50, ""seed"": ""Towards Universal Fake Image Detectors That Generalize Across Generative Models"", ""source_record_id"": ""https://openalex.org/W7164758918""}]",
audit:6f4188f7e2ba88ef,Unified Pre-Training with Pseudo Texts for Text-To-Image Person Re-Identification,,2023,ICCV2023,,,,A,https://openaccess.thecvf.com/ICCV2023?day=all,ICCV2023,,,,,,,,,,"DOI/arXiv/OpenAlex, normalized/typographic title and reviewed aliases checked against 620 public papers and active exclusions; no confirmed match. Authors/year/venue, method/acronym and bounded fuzzy suggestions were considered; observed publication/preprint IDs are preserved, not promoted to curated aliases.","object/scene recognition, not synthetic-image forensics",,OUT_OF_SCOPE,medium,"object/scene recognition, not synthetic-image forensics",false,1,1,"[{""channel"": ""A"", ""direction"": """", ""discovery_pass"": 1, ""discovery_source"": ""https://openaccess.thecvf.com/ICCV2023?day=all"", ""rank"": 1300, ""raw_path"": ""data/raw/systematic_literature_2026_09/cec22e81d620ae527127.gz"", ""retrieval_bound"": ""returned source; see source manifest"", ""seed"": ""ICCV2023"", ""source_record_id"": ""https://openaccess.thecvf.com/content/ICCV2023/html/Shao_Unified_Pre-Training_with_Pseudo_Texts_for_Text-To-Image_Person_Re-Identification_ICCV_2023_paper.html""}]",
