legacy_review_id,paper_identity,paper_id,canonical_title,year,doi,primary_url,legacy_scope_category,current_tasks,current_image_scopes,diagnostic_basis,confidence,review_rationale,current_abstract,source_record_sha256,diagnostic_only,corpus_action
legacy-scope:9a9217705c167d12,doi:10.1109/cait56099.2022.10072275,,MaskGAN: A Facial Fusion Algorithm for Deepfake Image Detection,2022,10.1109/cait56099.2022.10072275,https://doi.org/10.1109/cait56099.2022.10072275,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,face_or_video_evaluation_evidence,high as a review candidate,"Saved title/abstract identifies facial, identity-manipulation or video-deepfake evaluation. Verify any substantive broader synthetic-image component before a future scope decision.","The rapid development of deepfakes has caused serious harm to social cognition. However, the current deepfake detection algorithms generally have the problem of poor generalization, and the accuracy rate drops sharply on datasets with unknown deepfake methods. In this paper, we propose a facial fusion algorithm called MaskGAN to enable more generalized deepfake detection. The generator of MaskGAN uses U-Net and SSE to extract the features of face images, and realizes mask generation and face fusion, The discriminator of MaskGAN uses the convolution layer to discriminate the face-swaping images generated by MaskGAN. Then, the obtained face-swaping images are used as training sets and input into an improved Deeplab V3+for training, so that the network can extract the fusion feature circle generated during the face-swaping process from the face-swaping images, so as to identify the authenticity of the face-swaping images. We achieve accurate face swapping with only fused features introduced, generating a face swapping dataset with fused labels. It solves the common problems of over-fitting and poor generalization of existing algorithms. Through a large number of experiments, it is proved that MaskGAN enabled Deeplab V3+detection model can perform well in the case of unknown tampering methods, which achieved 23.02% and 6.9% cross-domain AUC performance improvement.",a21923ff500e379162c8308535b7c1588ac1a937db01ce285e79c2150b420836,true,NONE
legacy-scope:24defc7578a522ae,doi:10.1109/ccge50943.2021.9776410,,Deepfake Image Detection using CNNs and Transfer Learning,2021,10.1109/ccge50943.2021.9776410,https://doi.org/10.1109/ccge50943.2021.9776410,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,deepfake_only_taxonomy_scope_unverified,low; diagnostic only,"Current taxonomy records deepfake as the sole image scope, but the saved abstract is absent or does not settle a broader generative-image component. This is a possible legacy mismatch, not a finding of pure-face scope.","Headways in deep learning has enabled the creation of fraudulent digital content with ease. This fraudulent digital content created is entirely indistinguishable from the original digital content. This close identicalness has what it takes to cause havoc. This fraudulent digital content, popularly known as deepfakes having the potential to change the truth and decay faith, can leave impressions on a large scale and even our daily lives. Deepfake is composed of two words, the first being deep: deep learning and the second being fake: fake digital content. Artificial intelligence forming the nucleus of any deepfake formulation technology empowers it to dodge most of the deepfake detection techniques through learning. This ability of deepfakes to learn and elude detection technologies is a matter of significant concern. In this research work, we focus on our efforts towards the detection of deepfake images. We follow two approaches for deepfake image detection, and the first is to build a custom CNN based deep learning network to detect deepfake images, and the second is to use the concept of transfer learning.",f65e8a6d8d38a6601ab7b0631f868cc5b3de8869ec7855a3d43965111e38548a,true,NONE
legacy-scope:861eb0929689b136,doi:10.1109/cvpr42600.2020.00505,,Face X-Ray for More General Face Forgery Detection,2020,10.1109/cvpr42600.2020.00505,https://doi.org/10.1109/cvpr42600.2020.00505,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,face_or_video_evaluation_evidence,high as a review candidate,"Saved title/abstract identifies facial, identity-manipulation or video-deepfake evaluation. Verify any substantive broader synthetic-image component before a future scope decision.","In this paper we propose a novel image representation called face X-ray for detecting forgery in face images. The face X-ray of an input face image is a greyscale image that reveals whether the input image can be decomposed into the blending of two images from different sources. It does so by showing the blending boundary for a forged image and the absence of blending for a real image. We observe that most existing face manipulation methods share a common step: blending the altered face into an existing background image. For this reason, face X-ray provides an effective way for detecting forgery generated by most existing face manipulation algorithms. Face X-ray is general in the sense that it only assumes the existence of a blending step and does not rely on any knowledge of the artifacts associated with a specific face manipulation technique. Indeed, the algorithm for computing face X-ray can be trained without fake images generated by any of the state-of-the-art face manipulation methods. Extensive experiments show that face X-ray remains effective when applied to forgery generated by unseen face manipulation techniques, while most existing face forgery detection or deepfake detection algorithms experience a significant performance drop.",bdcea0f7068244da19a88f8d2ebe77e94a7c87f96fd02b052bede2c9c67148d6,true,NONE
legacy-scope:ea606fbd75dcbcc2,doi:10.1109/cvpr42600.2020.00808,,Global Texture Enhancement for Fake Face Detection in the Wild,2020,10.1109/cvpr42600.2020.00808,https://doi.org/10.1109/cvpr42600.2020.00808,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,face_primary_with_possible_broader_exception,medium; possible exception,Gram-Net primarily studies fake faces but also claims detection of fake natural images. Verify whether the non-face evaluation is substantive rather than incidental before any later decision.,"Generative Adversarial Networks (GANs) can generate realistic fake face images that can easily fool human beings. On the contrary, a common Convolutional Neural Network(CNN) discriminator can achieve more than99.9%accuracyin discerning fake/real images. In this paper, we conduct an empirical study on fake/real faces, and have two important observations: firstly, the texture of fake faces is substantially different from real ones; secondly, global texture statistics are more robust to image editing and transferable to fake faces from different GANs and datasets. Motivated by the above observations, we propose a new architecture coined as Gram-Net, which leverages global image texture representations for robust fake image detection. Experimental results on several datasets demonstrate that our Gram-Netoutperforms existing approaches. Especially, our Gram-Netis more robust to image editings, e.g. down-sampling, JPEGcompression, blur, and noise. More importantly, our Gram-Net generalizes significantly better in detecting fake faces from GAN models not seen in the training phase and can perform decently in detecting fake natural images.",d4405a951e16611f02eecf55af35cb2cbf3075632dcc68e38d2c3fcd53f1650c,true,NONE
legacy-scope:68d8ea66fddeb548,doi:10.1109/hora55278.2022.9799858,,Analysis Survey on Deepfake detection and Recognition with Convolutional Neural Networks,2022,10.1109/hora55278.2022.9799858,https://doi.org/10.1109/hora55278.2022.9799858,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,deepfake_only_taxonomy_scope_unverified,low; diagnostic only,"Current taxonomy records deepfake as the sole image scope, but the saved abstract is absent or does not settle a broader generative-image component. This is a possible legacy mismatch, not a finding of pure-face scope.","Deep Learning (DL) is the most efficient technique to handle a wide range of challenging problems such as data analytics, diagnosing diseases, detecting anomalies, etc. The development of DL has raised some privacy, justice, and national security issues. Deepfake is a DL-based application that has been very popular in recent years and is one of the reasons for these problems. Deepfake technology can create fake images and videos that are difficult for humans to recognize as real or not. Therefore, it needs to be proposed some automated methods for devices to detect and evaluate threats. In another word, digital and visual media must maintain their integrity. A set of rules used for Deepfake and some methods to detect the content created by Deepfake have been proposed in the literature. This paper summarizes what we have in the critical discussion about the problems, opportunities, and prospects of Deepfake technology. We aim for this work to be an alternative guide to getting knowledge of Deepfake detection methods. First, we cover Deepfake history and Deepfake techniques. Then, we present how a better and more robust Deepfake detection method can be designed to deal with fake content.",291b9d1885a6e9b426829fdb483426209aff80da3823c6c0ed2ebacdca5d2e48,true,NONE
legacy-scope:1dde73b90a301ca4,doi:10.1109/i2cacis65476.2025.11100461,,"A Review on Deepfake Image Detection Approaches, Techniques and Methods",2025,10.1109/i2cacis65476.2025.11100461,https://doi.org/10.1109/i2cacis65476.2025.11100461,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,deepfake_only_taxonomy_scope_unverified,low; diagnostic only,"Current taxonomy records deepfake as the sole image scope, but the saved abstract is absent or does not settle a broader generative-image component. This is a possible legacy mismatch, not a finding of pure-face scope.","Deepfake technology has been increasingly advanced and highly capable of generating and modifying media contents. Deepfake technologies like automated generation of scripts and avatars creation are applicable on many distinct fields and industries, helping in improving and enhancing the visuals and media contents to be published and shared with the public. However, Deepfake technologies also, being widely used in various malicious activities and crime cases, like financial frauds and scams, as well as sexual abuse and harassment. Hence, Deepfake detection is essential, to reduce the problems and avoid the consequences brought by Deepfake technologies. In this work, several existing Deepfake detection approaches, techniques and methods are explored and discussed. To understand better the effects and consequences caused by Deepfake, this work includes cases studies on real-world Deepfake incidents, conducted by searching through the news information accessible through internet. In addition, a thorough survey is conducted by searching for related articles and papers via Google Scholar using a suitable set of keywords. Results are presented via taxonomy. Some comparisons are presented to give some insights on the deepfake image detection approaches.",5e20df8ca3e773197144d35c7951bc8518c986c7cce9b901176054216d7692ae,true,NONE
legacy-scope:2749db4d301cb968,doi:10.1109/icipcn63822.2024.00014,,DeepSight: Enhancing Deepfake Image Detection and Classification through Ensemble and Deep Learning Techniques,2024,10.1109/icipcn63822.2024.00014,https://doi.org/10.1109/icipcn63822.2024.00014,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,deepfake_only_taxonomy_scope_unverified,low; diagnostic only,"Current taxonomy records deepfake as the sole image scope, but the saved abstract is absent or does not settle a broader generative-image component. This is a possible legacy mismatch, not a finding of pure-face scope.","in today’s digital age, deepfake images poses a significant threat to multimedia content authenticity and integrity. Detecting and classifying deepfake images with high accuracy is crucial to addressing this growing challenge. Deepfake images, generated using advanced machine learning techniques, have become a significant concern due to their potential to deceive individuals and manipulate information. This paper presents DeepSight, an innovative approach that combines ensemble learning techniques with deep learning models to enhance deepfake image detection and classification. DeepSight leverages the diversity of multiple classifiers trained on distinct feature representations extracted from the input image data. The framework begins with an initial assessment to determine whether the image has been manipulated. Subsequently, the image goes through deep feature extraction using Convolutional Neural Networks (CNNs). The resulting feature vectors are then classified using Random Forest, KNearest Neighbors, and XGBoost, with hyper-parameter optimization. Experimental evaluations on benchmark datasets demonstrate DeepSight’s superior performance compared to state-of-the-art methods, achieving higher accuracy and robustness across various deepfake generation techniques and quality levels. Notably, DeepSight achieves the highest accuracy of 97.5% when utilizing DenseNet and XGBoost. Overall, DeepSight represents a significant advancement in deepfake image detection and classification. It provides a reliable solution to address deceptive visual content in digital environments.",629eb2698b9775f439104b61ee3ee9b061bf5b45a69c2eff3447305b54d1c9a2,true,NONE
legacy-scope:20a66649d219939e,doi:10.1109/idicaiei61867.2024.10842840,,CNN-LSTM Model for Deepfake Image Detection,2024,10.1109/idicaiei61867.2024.10842840,https://doi.org/10.1109/idicaiei61867.2024.10842840,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,deepfake_only_taxonomy_scope_unverified,low; diagnostic only,"Current taxonomy records deepfake as the sole image scope, but the saved abstract is absent or does not settle a broader generative-image component. This is a possible legacy mismatch, not a finding of pure-face scope.","Deepfakes are a powerful tool for producing artificial media that can convincingly mimic real content, raising concerns about its potential misuse for spreading misinformation and manipulating public opinion. Detecting deepfake images has become a critical research area, with numerous techniques developed using deep learning methods. This study presents a strategy for spotting deepfake images with a model that combines convolutional neural networks (CNNs) and long short-term memory (LSTM). The combination blends CNNs' spatial awareness with LSTMs' grasp of temporal context. Through successful performance on accessible datasets, the developed approach achieves an accuracy rate of 98.20%, showcasing its ability to accurately discern deepfake images while maintaining a low false-positive output. With an error of 0.28%, the model highlights the complexities and challenges in deepfake detection. The results emphasize the effectiveness of utilizing combined deep learning techniques in addressing the critical problem of precisely detecting manipulated images.",bf261c21ea74a0a8490f786ff4beb53f8d4c1f5b0dcc619c31da858af2d6be00,true,NONE
legacy-scope:a2da2426af6c553b,doi:10.1109/iitcee59897.2024.10467257,,GAN Generated Fake Human Face Image Detection,2024,10.1109/iitcee59897.2024.10467257,https://doi.org/10.1109/iitcee59897.2024.10467257,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,face_or_video_evaluation_evidence,high as a review candidate,"Saved title/abstract identifies facial, identity-manipulation or video-deepfake evaluation. Verify any substantive broader synthetic-image component before a future scope decision.","In recent years, Generative Adversarial Networks (GANs) have revolutionized the generation of synthetic data that closely mimics real-world distributions. This research paper focuses on detecting fake human face images generated through GANs. The paper provides a thorough analysis of the current state of GAN-generated fake human face detection and proposes a novel method for robust detection. Existing detection methods often struggle with newly emerging GAN architectures, lack generalization capabilities, and are prone to adversarial attacks. In this paper, authors propose an efficient Convolutional Neural Network (CNN) architecture that detects StyleGAN3-generated fake human faces. To enhance the robustness of the model the algorithm employs a series of filters to extract image data, performs grayscale normalization and convolutional operations to find out whether the images are fake or real with more accuracy. The outcomes of the experiments demonstrate that the approach outperforms the current systems in terms of robustly identifying fake images. Authors achieved an accuracy of 99.42%. This system can be integrated into social media platforms to identify fake profile pictures or deepfake images that are often used for impersonation or spreading misinformation.",2fef1b797627605aefb96469bcd25bcc9be89b442aae436aedc4ad96fe54669d,true,NONE
legacy-scope:f3c4f0cce294baca,doi:10.1109/lt64002.2025.10940759,,A Novel Framework for Deepfake Image Detection Using Deep Learning Approach,2025,10.1109/lt64002.2025.10940759,https://doi.org/10.1109/lt64002.2025.10940759,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,deepfake_only_taxonomy_scope_unverified,low; diagnostic only,"Current taxonomy records deepfake as the sole image scope, but the saved abstract is absent or does not settle a broader generative-image component. This is a possible legacy mismatch, not a finding of pure-face scope.","Deepfake, fast growing field in the age of multimedia and AI, have been attracted attention in the recent years. Deep learning algorithms are used to create real digital content which are difficult to distinguish from authentic content. Deepfakes can serve multiples purposes, including educational content, academic research, social entertainment so it spread wrong information, information manipulation, damage to reputation, many frauds. Day to day deepfake crime is increasing. Detection of deepfake is big challenging issue in the digital forensics. A strong approach needs to be created from protecting against the media deepfake. The main work of this paper is to build a efficient framework for deepfake detection. The paper discusses deepfakes, detection techniques, datasets, proposed model. Novel proposed approach has been created that are based on the integration of CNN and VGG16. The deepfake dataset has been used to utilized the network architecture. Proposed model has been achieved the 95% accuracy and 94% precision score. The developed model is superior than the other state of art developed methods.",336d8751c8be3e6317a943207b9f7e408f5e9903443eb4b08abb86d2fb02e643,true,NONE
legacy-scope:de5ee58371a7e75d,doi:10.1109/miucc52538.2021.9447642,,Deepfakes Creation and Detection Using Deep Learning,2021,10.1109/miucc52538.2021.9447642,https://doi.org/10.1109/miucc52538.2021.9447642,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,deepfake_only_taxonomy_scope_unverified,low; diagnostic only,"Current taxonomy records deepfake as the sole image scope, but the saved abstract is absent or does not settle a broader generative-image component. This is a possible legacy mismatch, not a finding of pure-face scope.","Deep learning has been used in a wide range of applications like computer vision, natural language processing and image detection. The advancement in deep learning algorithms in image detection and manipulation has led to the creation of deepfakes, deepfakes use deep learning algorithms to create fake images that are at times very hard to distinguish from real images. With the rising concern around personal privacy and security, Many methods to detect deepfake images have emerged, in this paper the use of deep learning for creating as well as detecting deepfakes is explored, this paper also propose the use of deep learning image enhancement method to improve the quality of deepfakes created.",9cbe25168096836e78e2b5c7398c2d3a6742d7eec90d85b1db6519749c2595cd,true,NONE
legacy-scope:23eecb82cc096840,doi:10.1109/ocit53463.2021.00039,,Detection of Deep-Morphed Deepfake Images to Make Robust Automatic Facial Recognition Systems,2021,10.1109/ocit53463.2021.00039,https://doi.org/10.1109/ocit53463.2021.00039,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,face_or_video_evaluation_evidence,high as a review candidate,"Saved title/abstract identifies facial, identity-manipulation or video-deepfake evaluation. Verify any substantive broader synthetic-image component before a future scope decision.","Face Morphing has emerged as a pervasive attack of Facial Recognition Systems. The rapid growth of Generative Adversarial Networks takes it to a complete new level. Deepfake or deep neural network based face morphing, a.k.a deep-morph attack, presents a significant threat to Facial Recognition System. In this paper, we propose a novel Convolutional Neural Network based detection method of deep morphed deepfake images which is suitable for IoT environments in smart cities. A high accuracy of 94.83% has been achieved for the DeepfakeTIMIT HQ dataset. This lightweight and fast network is a natural choice for IoT environments.",32e7c2af80babd407f32e1acaac48e8f08fdaa3cb1863878e749b83ee2f2bb73,true,NONE
legacy-scope:a83d1feff1eb9401,doi:10.1109/punecon63413.2024.10895706,,Deepfake Image Detection Using Yolov8,2024,10.1109/punecon63413.2024.10895706,https://doi.org/10.1109/punecon63413.2024.10895706,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,deepfake_only_taxonomy_scope_unverified,low; diagnostic only,"Current taxonomy records deepfake as the sole image scope, but the saved abstract is absent or does not settle a broader generative-image component. This is a possible legacy mismatch, not a finding of pure-face scope.","Due to growing number of fake media and the possible problems with misinformation and identity theft, deepfake image recognition has become a hot topic. In order to evaluate the efficacy of widely recognized deep learning models in detecting and classifying deepfake images, we compare and contrast YOLO (You Only Look Once) V8, CNN (Convolutional Neural Network), combination of LSTM (Long Short-Term Memory) with CNN and ResNet in this paper. The capacity to recognize photos that have been manipulated effectively is essential for maintaining trust regarding digital media and preventing the spread of deceptive data. The objective of our research is to explain each model's abilities, limitations and performance in the context of deepfake image recognition. We evaluated each model's accuracy, precision, and F1-scores using a dataset of 190402 images, half real and half fake that cover a wide spectrum of deep fake images. Based on the evaluation metrics, each model was ranked in terms of its ability to separately describe and determine original versus generated photos with focus on detecting subtle changes eluding human senses. The comparison research shows each model's nuanced capabilities, offering light on the implications for applications in the real world like detecting and controlling the spread of deep fake information across numerous internet platforms. Our findings help towards building deep fake detection systems, further understanding the comparative performance of state of the art deep architectures. This study shall inform more effective deep fake detection systems that can guarantee trust and security in digital media environments. Accuracy achieved by model is 96%, precision score was 94%, recall value is 0.98, F1 score has a value of 0.95.",056e40ff3efc0816a8c6b717d316c53d8cb36724f064fc20c47b94c0bc87d36e,true,NONE
legacy-scope:270564a641ffdfd5,doi:10.1109/tpami.2021.3093446,,DeepFake Detection Based on Discrepancies Between Faces and Their Context,2021,10.1109/tpami.2021.3093446,https://doi.org/10.1109/tpami.2021.3093446,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,face_or_video_evaluation_evidence,high as a review candidate,"Saved title/abstract identifies facial, identity-manipulation or video-deepfake evaluation. Verify any substantive broader synthetic-image component before a future scope decision.","We propose a method for detecting face swapping and other identity manipulations in single images. Face swapping methods, such as DeepFake, manipulate the face region, aiming to adjust the face to the appearance of its context, while leaving the context unchanged. We show that this modus operandi produces discrepancies between the two regions (e.g., Fig. 1). These discrepancies offer exploitable telltale signs of manipulation. Our approach involves two networks: (i) a face identification network that considers the face region bounded by a tight semantic segmentation, and (ii) a context recognition network that considers the face context (e.g., hair, ears, neck). We describe a method which uses the recognition signals from our two networks to detect such discrepancies, providing a complementary detection signal that improves conventional real versus fake classifiers commonly used for detecting fake images. Our method achieves state of the art results on the FaceForensics++ and Celeb-DF-v2 benchmarks for face manipulation detection, and even generalizes to detect fakes produced by unseen methods.",54f94445e95228bac7501fda17388fa72f1ec2380ef5346d1449f467f9562112,true,NONE
legacy-scope:effd4448fbf13bb7,doi:10.1109/wacv51458.2022.00293,,BiHPF: Bilateral High-Pass Filters for Robust Deepfake Detection,2022,10.1109/wacv51458.2022.00293,https://doi.org/10.1109/wacv51458.2022.00293,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,deepfake_only_taxonomy_scope_unverified,low; diagnostic only,"Current taxonomy records deepfake as the sole image scope, but the saved abstract is absent or does not settle a broader generative-image component. This is a possible legacy mismatch, not a finding of pure-face scope.",,e4616eff3aed1d981e2d588416e3bac690f5e937e53102338d67740aeb30946f,true,NONE
legacy-scope:ae4abf12f0ef82ae,doi:10.1109/wifs49906.2020.9360905,,CNN Detection of GAN-Generated Face Images based on Cross-Band Co-occurrences Analysis,2020,10.1109/wifs49906.2020.9360905,https://doi.org/10.1109/wifs49906.2020.9360905,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,fully_generated,face_or_video_evaluation_evidence,high as a review candidate,"Saved title/abstract identifies facial, identity-manipulation or video-deepfake evaluation. Verify any substantive broader synthetic-image component before a future scope decision.","Last-generation GAN models allow to generate synthetic images which are visually indistinguishable from natural ones, raising the need to develop tools to distinguish fake and natural images thus contributing to preserve the trustworthiness of digital images. While modern GAN models can generate very high-quality images with no visible spatial artifacts, reconstruction of consistent relationships among colour channels is expectedly more difficult. In this paper, we propose a method for distinguishing GAN-generated from natural images by exploiting inconsistencies among spectral bands, with specific focus on the generation of synthetic face images. Specifically, we use cross-band co-occurrence matrices, in addition to spatial co-occurrence matrices, as input to a CNN model, which is trained to distinguish between real and synthetic faces. The results of our experiments confirm the goodness of our approach which outperforms a similar detection technique based on intra-band spatial co-occurrences only. The performance gain is particularly significant with regard to robustness against post-processing, like geometric transformations, filtering and contrast manipulations.",74f0fbf3ed62d4392561aa6feb9bfa32ffda44908747ca22f2f481b0bbc9feff,true,NONE
legacy-scope:cf0b9862bcf2af14,doi:10.1145/3512732.3533582,,Cross-Forgery Analysis of Vision Transformers and CNNs for Deepfake Image Detection,2022,10.1145/3512732.3533582,https://doi.org/10.1145/3512732.3533582,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,face_or_video_evaluation_evidence,high as a review candidate,"Saved title/abstract identifies facial, identity-manipulation or video-deepfake evaluation. Verify any substantive broader synthetic-image component before a future scope decision.","Deepfake Generation Techniques are evolving at a rapid pace, making it possible to create realistic manipulated images and videos and endangering the serenity of modern society. The continual emergence of new and varied techniques brings with it a further problem to be faced, namely the ability of deepfake detection models to update themselves promptly in order to be able to identify manipulations carried out using even the most recent methods. This is an extremely complex problem to solve, as training a model requires large amounts of data, which are difficult to obtain if the deepfake generation method is too recent. Moreover, continuously retraining a network would be unfeasible. In this paper, we ask ourselves if, among the various deep learning techniques, there is one that is able to generalise the concept of deepfake to such an extent that it does not remain tied to one or more specific deepfake generation methods used in the training set. We compared a Vision Transformer with an EfficientNetV2 on a cross-forgery context based on the ForgeryNet dataset. From our experiments, It emerges that EfficientNetV2 has a greater tendency to specialize often obtaining better results on training methods while Vision Transformers exhibit a superior generalization ability that makes them more competent even on images generated with new methodologies.",472b3c23d89cc4830f6a2b1f3ee6b7fee9e89f12aa67046474440d13526bdb5a,true,NONE
legacy-scope:bb66b1f68aea2abd,doi:10.1609/aaai.v39i7.32772,,C2P-CLIP: Injecting Category Common Prompt in CLIP to Enhance Generalization in Deepfake Detection,2025,10.1609/aaai.v39i7.32772,https://doi.org/10.1609/aaai.v39i7.32772,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,deepfake_only_taxonomy_scope_unverified,low; diagnostic only,"Current taxonomy records deepfake as the sole image scope, but the saved abstract is absent or does not settle a broader generative-image component. This is a possible legacy mismatch, not a finding of pure-face scope.",,4d0a4f12ecb58f828dc7240a9cc59c2d96d17a36994d968225ddcb508c14f508,true,NONE
legacy-scope:d0d99c022d0a2dcd,doi:10.17798/bitlisfen.1610300,,Deepfake Image Detection with Transfer Learning Models,2025,10.17798/bitlisfen.1610300,https://doi.org/10.17798/bitlisfen.1610300,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,deepfake_only_taxonomy_scope_unverified,low; diagnostic only,"Current taxonomy records deepfake as the sole image scope, but the saved abstract is absent or does not settle a broader generative-image component. This is a possible legacy mismatch, not a finding of pure-face scope.","Deepfake is a technology that employs artificial intelligence to generate fake images and videos that closely mimic real ones. The rapid growth and dissemination of digital modifications generate considerable concern in the media, politics, and social networking. Among the concerns faced include the dissemination of misinformation, reputational damage, and threats to physical security. Given these concerns, prompt and reliable identification of Deepfakes is crucial for protecting information security and mitigating its negative impacts. Therefore, the development of effective technologies for Deepfake detection is essential to counter this increasing threat. This study aims to identify Deepfake images and examine the efficiency of transfer learning algorithms in Deepfake identification. This study employed the most commonly utilized transfer learning models, including InceptionV3, EfficientNet, NASNet, ResNet, DenseNet, Xception and ConvNeXt, to perform the detection task. An extensive public dataset of 190,000 images, including both real and artificially generated, was utilized in the study. The performance of each model was assessed by using the metrics of accuracy, precision, recall, and F1-score. DenseNet was the most successful model with a test accuracy of 93%. The obtained results have shown that transfer learning models can effectively detect the Deepfake images, providing a practical approach to the challenge with reasonable performance scores.",00dbcb40acea7329a4c3cef8c662254e8336fb4e0b0674bc75aefa6ca9908f8a,true,NONE
legacy-scope:71dbb37584c9e313,doi:10.22266/ijies2023.0630.07,,DeepFake Detection Improvement for Images Based on a Proposed Method for Local Binary Pattern of the Multiple-Channel Color Space,2023,10.22266/ijies2023.0630.07,https://doi.org/10.22266/ijies2023.0630.07,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,face_or_video_evaluation_evidence,high as a review candidate,"Saved title/abstract identifies facial, identity-manipulation or video-deepfake evaluation. Verify any substantive broader synthetic-image component before a future scope decision.","DeepFake is a concern for celebrities and everyone because it is simple to create.DeepFake images, especially high-quality ones, are difficult to detect using people, local descriptors, and current approaches.On the other hand, video manipulation detection is more accessible than an image, which many state-of-the-art systems offer.Moreover, the detection of video manipulation depends entirely on its detection through images.Many worked on DeepFake detection in images, but they had complex mathematical calculations in preprocessing steps, and many limitations, including that the face must be in front, the eyes have to be open, and the mouth should be open with the appearance of teeth, etc.Also, the accuracy of their counterfeit detection in all previous studies was less than what this paper achieved, especially with the benchmark Flickr faces high-quality dataset (FFHQ).This study proposed, a new, simple, but powerful method called image Re-representation by combining the local binary pattern of multiple-channel (IR-CLBP-MC) color space as an image re-representation technique improved DeepFake detection accuracy.The IR-CLBP-MC is produced using the fundamental concept of the multiple-channel of the local binary pattern (MCLBP), an extension of the original LBP.The primary distinction is that in our method, the LBP decimal value is calculated in each local patch channel, merging them to re-represent the image and producing a new image with three color channels.A pretrained convolutional neural network (CNN) was utilized to extract the deep textural features from twelve sets of a dataset of IR-CLBP-MC images made from different color spaces: RGB, XYZ, HLS, HSV, YCbCr, and LAB.Other than that, the experimental results by applying the overlap and non-overlap techniques showed that the first technique was better with the IR-CLBP-MC, and the YCbCr image color space is the most accurate when used with the model and for both datasets.Extensive experimentation is done, and the high accuracy obtained are 99.4% in the FFHQ and 99.8% in the CelebFaces Attributes dataset (Celeb-A).",cd01a7cce3875476ebb3f12c221f81e57b570c72dfefcfa43a1f337aac353c5e,true,NONE
legacy-scope:5aec59a4683356e6,doi:10.23919/ccc50068.2020.9189596,,DeepFake Face Image Detection based on Improved VGG Convolutional Neural Network,2020,10.23919/ccc50068.2020.9189596,https://doi.org/10.23919/ccc50068.2020.9189596,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,face_or_video_evaluation_evidence,high as a review candidate,"Saved title/abstract identifies facial, identity-manipulation or video-deepfake evaluation. Verify any substantive broader synthetic-image component before a future scope decision.","DeepFake can forge high-quality tampered images and videos that are consistent with the distribution of real data. Its rapid development causes people's panic and reflection. In this paper we presents an improved VGG network named NA-VGG to detect DeepFake face image, which was based on image noise and image augmentation. Firstly, In order to learn the tampering artifacts that may not be seen in RGB channels, SRM filter layer is used to highlight the image noise features; Secondly, the image noise map is augmented to weaken the face features. Finally, the augmented noise images are input into the network to train and judge whether the image is forged. The experimental results using the Celeb-DF dataset have shown that NA-VGG made great improvements than other state-of-the-art fake image detectors.",aea3e6804b04800dc423cb34bed9427584c864f5d62b7b23c7f043175a4f206d,true,NONE
legacy-scope:da3f581ab9d9ba20,doi:10.32604/cmc.2025.063141,,SMNDNet for Multiple Types of Deepfake Image Detection,2025,10.32604/cmc.2025.063141,https://doi.org/10.32604/cmc.2025.063141,LEGACY_SCOPE_REVIEW_DEEPFAKE,detection,deepfake,deepfake_only_taxonomy_scope_unverified,low; diagnostic only,"Current taxonomy records deepfake as the sole image scope, but the saved abstract is absent or does not settle a broader generative-image component. This is a possible legacy mismatch, not a finding of pure-face scope.","The majority of current deepfake detection methods are constrained to identifying one or two specific types of counterfeit images, which limits their ability to keep pace with the rapid advancements in deepfake technology. Th... | Find, read and cite all the research you need on Tech Science Press",ba045289bfe893f0bcc72e247458ab21249207c90581068d84a81d9ef9364e11,true,NONE
