institution_id,country,old_canonical_name,proposed_english_name,final_canonical_name,official_english_evidence,source,confidence,aliases_before,aliases_added,review_required,applied,notes
institution:4a9a14dbf4357b38,Netherlands,University of Amsterdam,,University of Amsterdam,,,already_english,,,false,false,
institution:51bbeb5bfb404721,Norway,University of Agder,,University of Agder,,,already_english,,,false,false,
institution:b978b6dfc7b3baa0,Norway,University of Bergen,,University of Bergen,,,already_english,University of Bergen,,false,false,
institution:b145c3f748543038,Russia,AI Foundation and Algorithm Lab,,AI Foundation and Algorithm Lab,,,already_english,,,false,false,
institution:95daf5606b8bd80c,Russia,HSE University,,HSE University,,,already_english,,,false,false,
institution:91d1003beb3bcb91,Russia,Skolkovo Institute of Science and Technology,,Skolkovo Institute of Science and Technology,,,already_english,,,false,false,
institution:a202a16ef9383442,Russia,St. Petersburg Department of the Steklov Institute of Mathematics,,St. Petersburg Department of the Steklov Institute of Mathematics,,,already_english,,,false,false,
institution:a0aa144d9d2444cc,Saudi Arabia,Princess Nourah bint Abdulrahman University,,Princess Nourah bint Abdulrahman University,,,already_english,,,false,false,
institution:e81a0314e783d8a4,Singapore,"Agency for Science, Technology and Research (A*STAR)",,"Agency for Science, Technology and Research (A*STAR)",,,already_english,"Agency for Science, Technology and Research (A*STAR); Agency for Science, Technology and Research",,false,false,
institution:c111feb812f1a7ed,Singapore,Nanyang Technological University,,Nanyang Technological University,,,already_english,Nanyang Technological University,,false,false,
institution:70ccb485197bbb6c,Singapore,National University of Singapore,,National University of Singapore,,,already_english,,,false,false,
institution:eefb779b4c760808,Singapore,Singapore Management University,,Singapore Management University,,,already_english,,,false,false,
institution:6dd3ce9e0d5fd1ab,Singapore,Singapore University of Technology and Design,,Singapore University of Technology and Design,,,already_english,,,false,false,
institution:3e2d6c20e9d268da,South Korea,Hanyang University,,Hanyang University,,,already_english,,,false,false,
institution:696e90c102571ea3,South Korea,Korea AI Safety Institute (AISI),,Korea AI Safety Institute (AISI),,,already_english,,,false,false,
institution:e80b94c605da24ce,South Korea,Sungkyunkwan University,,Sungkyunkwan University,,,already_english,Sungkyunkwan University,,false,false,
institution:52cbdd91a8dbd658,South Korea,Yonsei University,,Yonsei University,,,already_english,Yonsei University,,false,false,
institution:6e61f1cad147c313,South Korea,"Yonsei University, International Campus",,"Yonsei University, International Campus",,,already_english,,,false,false,
institution:42992b97b8e05dd4,South Korea,"Yonsei University, Sinchon Campus",,"Yonsei University, Sinchon Campus",,,already_english,,,false,false,
institution:6a318a8411b5cf74,Spain,Complutense University of Madrid,,Complutense University of Madrid,,,already_english,Universidad Complutense de Madrid; 马德里康普顿斯大学,,false,false,
institution:6d607bd40551e45f,Taiwan,Tamkang University,,Tamkang University,,,already_english,,,false,false,
institution:81f79a387128ccac,United Arab Emirates,Khalifa University,,Khalifa University,,,already_english,,,false,false,
institution:f04b96a9716ab2f4,United Arab Emirates,Mohamed bin Zayed University of Artificial Intelligence,,Mohamed bin Zayed University of Artificial Intelligence,,,already_english,,,false,false,
institution:271362b3e1310a1c,United Arab Emirates,Sorbonne University Abu Dhabi,,Sorbonne University Abu Dhabi,,,already_english,,,false,false,
institution:96dc1764e1512d0a,United Arab Emirates,Technology Innovation Institute,,Technology Innovation Institute,,,already_english,,,false,false,
institution:24e78a56f93457a5,United Kingdom,City University of London,,City University of London,,,already_english,"City, University of London",,false,false,1 mapping display name(s) differ from the target canonical name.
institution:90cbfdc3d90fe8a0,United Kingdom,Fujitsu Research of Europe,,Fujitsu Research of Europe,,,already_english,,,false,false,
institution:c055ca96e505b797,United Kingdom,Nottingham Trent University,,Nottingham Trent University,,,already_english,,,false,false,
institution:c5eade35ea50a856,United Kingdom,Queen Mary University of London,,Queen Mary University of London,,,already_english,Queen Mary University of London,,false,false,
institution:fa3c75d12710670b,United Kingdom,University College London,,University College London,,,already_english,,,false,false,
institution:0418834df0ffcdf2,United Kingdom,University of Cambridge,,University of Cambridge,,,already_english,,,false,false,
institution:87d9a45b3389372f,United Kingdom,University of Oxford,,University of Oxford,,,already_english,,,false,false,
institution:cf5d9a266441e5a7,United Kingdom,University of Sheffield,,University of Sheffield,,,already_english,,,false,false,
institution:a0c3927e4ddb3a39,United Kingdom,University of Southampton,,University of Southampton,,,already_english,,,false,false,
institution:29276dc7d9ce02fd,United Kingdom,University of Surrey,,University of Surrey,,,already_english,,,false,false,
institution:7a0d6a63667ac750,United States,Adobe Research,,Adobe Research,,,already_english,,,false,false,
institution:cbc62794911ff31b,United States,Amazon,,Amazon,,,already_english,Amazon GenAI,,false,false,
institution:284bfcf10a3b1ebf,United States,Amazon Prime Video,,Amazon Prime Video,,,already_english,,,false,false,
institution:ac7aeed6b85a0a40,United States,Arizona State University,,Arizona State University,,,already_english,,,false,false,
institution:c5235efb76365de2,United States,Carnegie Mellon University,,Carnegie Mellon University,,,already_english,,,false,false,
institution:fa6adc95226df542,United States,Clemson University,,Clemson University,,,already_english,,,false,false,
institution:e0fc2ffb269489e7,United States,Drexel University,,Drexel University,,,already_english,Drexel University,,false,false,
institution:781afa4ed50a74b8,United States,Duke University,,Duke University,,,already_english,,,false,false,
institution:dbb4589b8e2f8264,United States,Florida International University,,Florida International University,,,already_english,,,false,false,
institution:39839f8732e7433b,United States,George Mason University,,George Mason University,,,already_english,,,false,false,
institution:40b8f4b8f6c89e51,United States,Georgetown University,,Georgetown University,,,already_english,,,false,false,
institution:35e36dc1a5213fa3,United States,Google Research,,Google Research,,,already_english,,,false,false,
institution:f5c8a9b792d3b901,United States,IBM Thomas J. Watson Research Center,,IBM Thomas J. Watson Research Center,,,already_english,,,false,false,
institution:39fbdba5585bb3c4,United States,MIT Lincoln Laboratory,,MIT Lincoln Laboratory,,,already_english,,,false,false,
institution:366058c27e343874,United States,Massachusetts Institute of Technology,,Massachusetts Institute of Technology,,,already_english,,,false,false,
institution:357dc1b545173dd5,United States,Meta (United States),,Meta (United States),,,already_english,Meta,,false,false,
institution:a1b609b0fc5c2e23,United States,Miraflow,,Miraflow,,,already_english,,,false,false,
institution:2b91b5917e5279ea,United States,NEC Laboratories America,,NEC Laboratories America,,,already_english,,,false,false,
institution:fbc0802be3266f6f,United States,Netflix Eyeline Studios,,Netflix Eyeline Studios,,,already_english,,,false,false,
institution:c83aeae887827902,United States,New York University,,New York University,,,already_english,,,false,false,
institution:ff1a1bc95dbe91a8,United States,Northeastern University,,Northeastern University,,,already_english,"Northeastern University, United States; Northeastern University, Boston",,false,false,Duplicate canonical name after English normalization; keep institution_id as identity.
institution:6f4241a7694672b8,United States,Princeton University,,Princeton University,,,already_english,,,false,false,
institution:90b589325857dff0,United States,Purdue University,,Purdue University,,,already_english,Purdue University,,false,false,
institution:50c86a6fc102a2c1,United States,Rensselaer Polytechnic Institute,,Rensselaer Polytechnic Institute,,,already_english,,,false,false,
institution:33a58a66974db112,United States,Rutgers University,,Rutgers University,,,already_english,,,false,false,
institution:41db7d042136daef,United States,Salesforce Research,,Salesforce Research,,,already_english,,,false,false,
institution:ed72534d79b73fac,United States,Stanford University,,Stanford University,,,already_english,,,false,false,
institution:4e140b5268efc364,United States,Texas A&M University,,Texas A&M University,,,already_english,,,false,false,
institution:386b7a411f4a3220,United States,Toyota Technological Institute at Chicago,,Toyota Technological Institute at Chicago,,,already_english,,,false,false,
institution:2592e804f95fa542,United States,TrueMedia.org,,TrueMedia.org,,,already_english,,,false,false,
institution:c3babd97b5b38ea6,United States,USC Information Sciences Institute,,USC Information Sciences Institute,,,already_english,,,false,false,
institution:7506c126bc077e9b,United States,"University at Albany, SUNY",,"University at Albany, SUNY",,,already_english,"University at Albany, SUNY",,false,false,
institution:4f85329e76bc9454,United States,University at Buffalo,,University at Buffalo,,,already_english,"State University of New York at Buffalo; University at Buffalo, State University of New York",,false,false,
institution:fde22ad658a3fdb9,United States,University of Alabama at Birmingham,,University of Alabama at Birmingham,,,already_english,,,false,false,
institution:be74dcf5d0cb77ea,United States,"University of California, Berkeley",,"University of California, Berkeley",,,already_english,"University of California, Berkeley",,false,false,
institution:7d7f56dced000a09,United States,University of Chicago,,University of Chicago,,,already_english,,,false,false,
institution:bf3ddd5552577ff0,United States,University of Illinois Urbana-Champaign,,University of Illinois Urbana-Champaign,,,already_english,,,false,false,
institution:13f7c73ae8019e75,United States,University of Maryland,,University of Maryland,,,already_english,,,false,false,
institution:304707b21fcfbd4d,United States,University of Massachusetts Amherst,,University of Massachusetts Amherst,,,already_english,,,false,false,
institution:89b9b3962b3327c8,United States,University of Michigan,,University of Michigan,,,already_english,,,false,false,
institution:969d6dd2c9cf6a1e,United States,"University of Nevada, Reno",,"University of Nevada, Reno",,,already_english,,,false,false,
institution:7801abc579496f6a,United States,University of South Carolina,,University of South Carolina,,,already_english,,,false,false,
institution:6432056cdf12bb16,United States,University of Southern California,,University of Southern California,,,already_english,,,false,false,
institution:a55a77635edc8711,United States,University of Texas at Dallas,,University of Texas at Dallas,,,already_english,University of Texas at Dallas,,false,false,
institution:3e2e527953176c93,United States,University of Wisconsin-Madison,,University of Wisconsin-Madison,,,already_english,University of Wisconsin–Madison,,false,false,2 mapping display name(s) differ from the target canonical name.
institution:191fc14de0344472,United States,Virginia Tech,,Virginia Tech,,,already_english,,,false,false,
institution:7266fd3d42f0b9ca,United States,Xpectrum AI,,Xpectrum AI,,,already_english,,,false,false,
institution:0d3d34a24da64353,United States,Yale University,,Yale University,,,already_english,,,false,false,
