source,record_id,paper_id,year,original_title,canonical_title,changed
web/data/public_preview_map_data.json,openalex-candidate-60a0b9d952808977,,2024,Detection of real-time deep fakes and face forgery in video conferencing employing generative adversarial networks,Detection of Real-Time Deep Fakes and Face Forgery in Video Conferencing Employing Generative Adversarial Networks,true
web/data/public_preview_map_data.json,openalex-candidate-8fb0228e91cd65b6,,2024,Detection of real-time deep fakes and face forgery in video conferencing employing generative adversarial networks,Detection of Real-Time Deep Fakes and Face Forgery in Video Conferencing Employing Generative Adversarial Networks,true
web/data/public_preview_map_data.json,openalex-candidate-44f2e87e16c0c81c,,2021,Image Tampering Localization Using a Dense Fully Convolutional Network,Image Tampering Localization Using a Dense Fully Convolutional Network,false
web/data/public_preview_map_data.json,openalex-candidate-0376a6399f02eb49,,2024,Towards Generated Image Provenance Analysis via Conceptual-Similar-Guided-SLIP Retrieval,Towards Generated Image Provenance Analysis via Conceptual-Similar-Guided-SLIP Retrieval,false
web/data/public_preview_map_data.json,openalex-candidate-b4213068c0eb5a2d,,2024,How spammers and scammers leverage AI-generated images on Facebook for audience growth,How Spammers and Scammers Leverage AI-Generated Images on Facebook for Audience Growth,true
web/data/public_preview_map_data.json,openalex-candidate-e91cb85c6d8bd2e8,,2024,How spammers and scammers leverage AI-generated images on Facebook for audience growth,How Spammers and Scammers Leverage AI-Generated Images on Facebook for Audience Growth,true
web/data/public_preview_map_data.json,openalex-candidate-a0538efb5ffe3edf,,2022,Deep Learning applied to Road Accident Detection with Transfer Learning and Synthetic Images,Deep Learning Applied to Road Accident Detection with Transfer Learning and Synthetic Images,true
web/data/public_preview_map_data.json,openalex-candidate-23aa35ca138c5a4b,,2022,Detecting Deepfake Images Using Deep Learning Techniques and Explainable AI Methods,Detecting Deepfake Images Using Deep Learning Techniques and Explainable AI Methods,false
web/data/public_preview_map_data.json,openalex-candidate-d80c2022cdf52159,,2022,Detecting Deepfake Images Using Deep Learning Techniques and Explainable AI Methods,Detecting Deepfake Images Using Deep Learning Techniques and Explainable AI Methods,false
web/data/public_preview_map_data.json,openalex-candidate-60530167de8d6d54,,2022,Detecting Deepfake Images Using Deep Learning Techniques and Explainable AI Methods,Detecting Deepfake Images Using Deep Learning Techniques and Explainable AI Methods,false
web/data/public_preview_map_data.json,openalex-candidate-bbddf6756bd9ca04,,2023,A Survey of Detection and Mitigation for Fake Images on Social Media Platforms,A Survey of Detection and Mitigation for Fake Images on Social Media Platforms,false
web/data/public_preview_map_data.json,openalex-candidate-1c4ba672433d33f4,,2023,A Survey of Detection and Mitigation for Fake Images on Social Media Platforms,A Survey of Detection and Mitigation for Fake Images on Social Media Platforms,false
web/data/public_preview_map_data.json,openalex-candidate-320c92df99da6849,,2023,A Survey of Detection and Mitigation for Fake Images on Social Media Platforms,A Survey of Detection and Mitigation for Fake Images on Social Media Platforms,false
web/data/public_preview_map_data.json,openalex-candidate-2a45341c4b05cf59,,2023,A Survey of Detection and Mitigation for Fake Images on Social Media Platforms,A Survey of Detection and Mitigation for Fake Images on Social Media Platforms,false
web/data/public_preview_map_data.json,openalex-candidate-9eed9c33634ee07b,,2023,A Survey of Detection and Mitigation for Fake Images on Social Media Platforms,A Survey of Detection and Mitigation for Fake Images on Social Media Platforms,false
web/data/public_preview_map_data.json,openalex-candidate-a3d960e71d6b6a96,,2024,Multiclass AI-Generated Deepfake Face Detection Using Patch-Wise Deep Learning Model,Multiclass AI-Generated Deepfake Face Detection Using Patch-Wise Deep Learning Model,false
web/data/public_preview_map_data.json,openalex-candidate-1407e618722f17c3,,2024,Multiclass AI-Generated Deepfake Face Detection Using Patch-Wise Deep Learning Model,Multiclass AI-Generated Deepfake Face Detection Using Patch-Wise Deep Learning Model,false
web/data/public_preview_map_data.json,openalex-candidate-f39ef61e09c8cc86,,2024,Multiclass AI-Generated Deepfake Face Detection Using Patch-Wise Deep Learning Model,Multiclass AI-Generated Deepfake Face Detection Using Patch-Wise Deep Learning Model,false
web/data/public_preview_map_data.json,openalex-candidate-8106b0800fb980fb,,2023,Testing human ability to detect ‘deepfake’ images of human faces,Testing Human Ability to Detect ‘Deepfake’ Images of Human Faces,true
web/data/public_preview_map_data.json,openalex-candidate-fe326109e11a00ef,,2025,Semantic-Aware Lightweight AI Model for Deepfake Image Detection in Online Retail Platforms,Semantic-Aware Lightweight AI Model for Deepfake Image Detection in Online Retail Platforms,false
web/data/public_preview_map_data.json,openalex-candidate-a5842f7ba5772ef2,,2025,Semantic-Aware Lightweight AI Model for Deepfake Image Detection in Online Retail Platforms,Semantic-Aware Lightweight AI Model for Deepfake Image Detection in Online Retail Platforms,false
web/data/public_preview_map_data.json,openalex-candidate-8fdb4e1151f19225,,2025,Semantic-Aware Lightweight AI Model for Deepfake Image Detection in Online Retail Platforms,Semantic-Aware Lightweight AI Model for Deepfake Image Detection in Online Retail Platforms,false
web/data/public_preview_map_data.json,openalex-candidate-16ab37e30b173ff6,,2025,Semantic-Aware Lightweight AI Model for Deepfake Image Detection in Online Retail Platforms,Semantic-Aware Lightweight AI Model for Deepfake Image Detection in Online Retail Platforms,false
web/data/public_preview_map_data.json,openalex-candidate-52e72cab8495c07d,,2025,Semantic-Aware Lightweight AI Model for Deepfake Image Detection in Online Retail Platforms,Semantic-Aware Lightweight AI Model for Deepfake Image Detection in Online Retail Platforms,false
web/data/public_preview_map_data.json,openalex-candidate-a39e1db87a47ec7d,,2021,Detection of Deep-Morphed Deepfake Images to Make Robust Automatic Facial Recognition Systems,Detection of Deep-Morphed Deepfake Images to Make Robust Automatic Facial Recognition Systems,false
web/data/public_preview_map_data.json,openalex-candidate-b01709e0c8c315bb,,2021,Detection of Deep-Morphed Deepfake Images to Make Robust Automatic Facial Recognition Systems,Detection of Deep-Morphed Deepfake Images to Make Robust Automatic Facial Recognition Systems,false
web/data/public_preview_map_data.json,openalex-candidate-863b55211ce20749,,2025,A Novel Framework for Deepfake Image Detection Using Deep Learning Approach,A Novel Framework for Deepfake Image Detection Using Deep Learning Approach,false
web/data/public_preview_map_data.json,openalex-candidate-318748fa24f827cd,,2025,A Novel Framework for Deepfake Image Detection Using Deep Learning Approach,A Novel Framework for Deepfake Image Detection Using Deep Learning Approach,false
web/data/public_preview_map_data.json,openalex-candidate-067263b6e3be8784,,2025,A Novel Framework for Deepfake Image Detection Using Deep Learning Approach,A Novel Framework for Deepfake Image Detection Using Deep Learning Approach,false
web/data/public_preview_map_data.json,openalex-candidate-e27a7b53041289fd,,2025,A Novel Framework for Deepfake Image Detection Using Deep Learning Approach,A Novel Framework for Deepfake Image Detection Using Deep Learning Approach,false
web/data/public_preview_map_data.json,openalex-candidate-8575d2f055919018,,2023,Revealing and Classification of Deepfakes Video's Images using a Customize Convolution Neural Network Model,Revealing and Classification of Deepfakes Video's Images Using a Customize Convolution Neural Network Model,true
web/data/public_preview_map_data.json,openalex-candidate-36ca25967ed28297,,2022,FrePGAN: Robust Deepfake Detection Using Frequency-Level Perturbations,FrePGAN: Robust Deepfake Detection Using Frequency-Level Perturbations,false
web/data/public_preview_map_data.json,openalex-candidate-ced83657f4903cb5,,2022,FrePGAN: Robust Deepfake Detection Using Frequency-Level Perturbations,FrePGAN: Robust Deepfake Detection Using Frequency-Level Perturbations,false
web/data/public_preview_map_data.json,openalex-candidate-be09932e98f435a5,,2022,FrePGAN: Robust Deepfake Detection Using Frequency-Level Perturbations,FrePGAN: Robust Deepfake Detection Using Frequency-Level Perturbations,false
web/data/public_preview_map_data.json,openalex-candidate-ac741c1116a22f4e,,2022,FrePGAN: Robust Deepfake Detection Using Frequency-Level Perturbations,FrePGAN: Robust Deepfake Detection Using Frequency-Level Perturbations,false
web/data/public_preview_map_data.json,openalex-candidate-4bf64dd4b4280c69,curated:559269bd486bc1da5115,2025,Comparative Analysis of Custom CNN Architecture and MobileNet for Deepfake Image Detection,Comparative Analysis of Custom CNN Architecture and MobileNet for Deepfake Image Detection,false
web/data/public_preview_map_data.json,openalex-candidate-e7bb261846216fae,curated:559269bd486bc1da5115,2025,Comparative Analysis of Custom CNN Architecture and MobileNet for Deepfake Image Detection,Comparative Analysis of Custom CNN Architecture and MobileNet for Deepfake Image Detection,false
web/data/public_preview_map_data.json,openalex-candidate-3e480a9491263f6e,,2021,Detecting fake images by identifying potential texture difference,Detecting Fake Images by Identifying Potential Texture Difference,true
web/data/public_preview_map_data.json,openalex-candidate-28380f88a8fa53d6,,2023,Does an emotional connection to art really require a human artist? Emotion and intentionality responses to AI- versus human-created art and impact on aesthetic experience,Does an Emotional Connection to Art Really Require a Human Artist? Emotion and Intentionality Responses to AI- Versus Human-Created Art and Impact on Aesthetic Experience,true
web/data/public_preview_map_data.json,openalex-candidate-ff2c575fbe73b2dd,curated:75cbd31c9946c7eb7977,2026,"""That's another doom I haven't thought about"": A User Study on AI Labels as a Safeguard Against Image-Based Misinformation","""That's Another Doom I Haven't Thought About"": A User Study on AI Labels as a Safeguard Against Image-Based Misinformation",true
web/data/public_preview_map_data.json,openalex-candidate-2d8466e77a874e50,curated:75cbd31c9946c7eb7977,2026,"""That's another doom I haven't thought about"": A User Study on AI Labels as a Safeguard Against Image-Based Misinformation","""That's Another Doom I Haven't Thought About"": A User Study on AI Labels as a Safeguard Against Image-Based Misinformation",true
web/data/public_preview_map_data.json,openalex-candidate-ee0060dfde947124,curated:75cbd31c9946c7eb7977,2026,"""That's another doom I haven't thought about"": A User Study on AI Labels as a Safeguard Against Image-Based Misinformation","""That's Another Doom I Haven't Thought About"": A User Study on AI Labels as a Safeguard Against Image-Based Misinformation",true
web/data/public_preview_map_data.json,openalex-candidate-01f34db1cddbd93f,curated:75cbd31c9946c7eb7977,2026,"""That's another doom I haven't thought about"": A User Study on AI Labels as a Safeguard Against Image-Based Misinformation","""That's Another Doom I Haven't Thought About"": A User Study on AI Labels as a Safeguard Against Image-Based Misinformation",true
web/data/public_preview_map_data.json,openalex-candidate-6dc2b82fbc957b1e,curated:038a578e520799c8671e,2026,Toward Generalizable Forgery Detection and Reasoning,Toward Generalizable Forgery Detection and Reasoning,false
web/data/public_preview_map_data.json,openalex-candidate-2b475dc8c8dde0d4,,2024,Detecting Artificial Intelligence-Generated images via deep trace representations and interactive feature fusion,Detecting Artificial Intelligence-Generated Images via Deep Trace Representations and Interactive Feature Fusion,true
web/data/public_preview_map_data.json,openalex-candidate-66be57c590f92be1,,2024,Detecting Artificial Intelligence-Generated images via deep trace representations and interactive feature fusion,Detecting Artificial Intelligence-Generated Images via Deep Trace Representations and Interactive Feature Fusion,true
web/data/public_preview_map_data.json,curated-map:af83a7022d551570f56c,curated:f3e1319a5e27319578cd,2026,A Survey on Deep-Learning-Based Techniques for Detecting AI-Generated Synthetic Images,A Survey on Deep-Learning-Based Techniques for Detecting AI-Generated Synthetic Images,false
web/data/public_preview_map_data.json,curated-map:3f53d3e9341a1ed006c3,curated:3110ea827546b2fd78ff,2026,"Your AI-Generated Image Detector Can Secretly Achieve SOTA Accuracy, If Calibrated","Your AI-Generated Image Detector Can Secretly Achieve SOTA Accuracy, If Calibrated",false
web/data/public_preview_map_data.json,curated-map:f80819c4fb2af1c2fc96,curated:3110ea827546b2fd78ff,2026,"Your AI-Generated Image Detector Can Secretly Achieve SOTA Accuracy, If Calibrated","Your AI-Generated Image Detector Can Secretly Achieve SOTA Accuracy, If Calibrated",false
web/data/public_preview_map_data.json,curated-map:d2a116d635cef5acc288,curated:66ea5be66b23f7db046a,2026,人工智能生成图像检测技术综述,人工智能生成图像检测技术综述,false
web/data/public_preview_map_data.json,curated-map:5c099af144a9f6b6b234,curated:c6bfe8f5199d1d8beb29,2025,Adaptive Test-Time Semantic Debiasing for AI-Generated Image Detection,Adaptive Test-Time Semantic Debiasing for AI-Generated Image Detection,false
web/data/public_preview_map_data.json,curated-map:44229f2cf573ad44149f,curated:c6bfe8f5199d1d8beb29,2025,Adaptive Test-Time Semantic Debiasing for AI-Generated Image Detection,Adaptive Test-Time Semantic Debiasing for AI-Generated Image Detection,false
web/data/public_preview_map_data.json,curated-map:f6d5bb64e0fc54d9281e,curated:8bc69db49ef4b9db3cd6,2025,Are CLIP Features All You Need for Universal Synthetic Image Origin Attribution?,Are CLIP Features All You Need for Universal Synthetic Image Origin Attribution?,false
web/data/public_preview_map_data.json,curated-map:b68ca104ab9165a46bf7,curated:8bc69db49ef4b9db3cd6,2025,Are CLIP Features All You Need for Universal Synthetic Image Origin Attribution?,Are CLIP Features All You Need for Universal Synthetic Image Origin Attribution?,false
web/data/public_preview_map_data.json,curated-map:56673fd74fd1d1e96f51,curated:8bc69db49ef4b9db3cd6,2025,Are CLIP Features All You Need for Universal Synthetic Image Origin Attribution?,Are CLIP Features All You Need for Universal Synthetic Image Origin Attribution?,false
web/data/public_preview_map_data.json,curated-map:26f32abc1c8d21b161be,curated:1332f5c35b9ac943f349,2025,FLODA: Harnessing Vision-Language Models for Deepfake Assessment,FLODA: Harnessing Vision-Language Models for Deepfake Assessment,false
web/data/public_preview_map_data.json,curated-map:ac242c76014bf1482da6,curated:1332f5c35b9ac943f349,2025,FLODA: Harnessing Vision-Language Models for Deepfake Assessment,FLODA: Harnessing Vision-Language Models for Deepfake Assessment,false
web/data/public_preview_map_data.json,curated-map:93fd13c5c391586ba67d,curated:1332f5c35b9ac943f349,2025,FLODA: Harnessing Vision-Language Models for Deepfake Assessment,FLODA: Harnessing Vision-Language Models for Deepfake Assessment,false
web/data/public_preview_map_data.json,curated-map:c1f66b25020362a972ae,curated:1332f5c35b9ac943f349,2025,FLODA: Harnessing Vision-Language Models for Deepfake Assessment,FLODA: Harnessing Vision-Language Models for Deepfake Assessment,false
web/data/public_preview_map_data.json,curated-map:b5fb7c87902573598b69,curated:0849228c52c5759845c2,2025,FreqCross: A Multi-Modal Frequency-Spatial Fusion Network for Robust Detection of Stable Diffusion 3.5 Generated Images,FreqCross: A Multi-Modal Frequency-Spatial Fusion Network for Robust Detection of Stable Diffusion 3.5 Generated Images,false
web/data/public_preview_map_data.json,curated-map:f38594b91487e71d9dae,curated:47b576be1ed7e2a6bfed,2025,"Fully AI-Generated Image Detection: Definition, Recent Advances and Challenges","Fully AI-Generated Image Detection: Definition, Recent Advances and Challenges",false
web/data/public_preview_map_data.json,curated-map:c02a4d6e175e87e223d6,curated:47b576be1ed7e2a6bfed,2025,"Fully AI-Generated Image Detection: Definition, Recent Advances and Challenges","Fully AI-Generated Image Detection: Definition, Recent Advances and Challenges",false
web/data/public_preview_map_data.json,curated-map:3c709b95be252d40086d,curated:47b576be1ed7e2a6bfed,2025,"Fully AI-Generated Image Detection: Definition, Recent Advances and Challenges","Fully AI-Generated Image Detection: Definition, Recent Advances and Challenges",false
web/data/public_preview_map_data.json,curated-map:c9f7d686cfe5fe526a81,curated:e688194977fa7bbf7db3,2025,LAID: Lightweight AI-Generated Image Detection in Spatial and Spectral Domains,LAID: Lightweight AI-Generated Image Detection in Spatial and Spectral Domains,false
web/data/public_preview_map_data.json,curated-map:df76519156a591a42f8f,curated:6ca781a0d606a5d5db64,2025,REVEAL: A Retrieval-Augmented Generation Approach for Contextual Identification of Synthetic Visual Content,REVEAL: A Retrieval-Augmented Generation Approach for Contextual Identification of Synthetic Visual Content,false
web/data/public_preview_map_data.json,curated-map:404c2bc8b9fc2a1dd925,curated:6ca781a0d606a5d5db64,2025,REVEAL: A Retrieval-Augmented Generation Approach for Contextual Identification of Synthetic Visual Content,REVEAL: A Retrieval-Augmented Generation Approach for Contextual Identification of Synthetic Visual Content,false
web/data/public_preview_map_data.json,curated-map:855a6c4b5fddae6e97d1,curated:6ca781a0d606a5d5db64,2025,REVEAL: A Retrieval-Augmented Generation Approach for Contextual Identification of Synthetic Visual Content,REVEAL: A Retrieval-Augmented Generation Approach for Contextual Identification of Synthetic Visual Content,false
web/data/public_preview_map_data.json,curated-map:34970fefaf9f848c6bed,curated:fe98b5f37967f5a51b86,2025,Simple Detection of AI-Generated Images based on Noise Correlation,Simple Detection of AI-Generated Images Based on Noise Correlation,true
web/data/public_preview_map_data.json,curated-map:08ec4dbffcbfe0af24c2,curated:fe98b5f37967f5a51b86,2025,Simple Detection of AI-Generated Images based on Noise Correlation,Simple Detection of AI-Generated Images Based on Noise Correlation,true
web/data/public_preview_map_data.json,curated-map:1253099dae009c03dc59,curated:fe98b5f37967f5a51b86,2025,Simple Detection of AI-Generated Images based on Noise Correlation,Simple Detection of AI-Generated Images Based on Noise Correlation,true
web/data/public_preview_map_data.json,curated-map:5f6b5e00d5835f701721,curated:d040be3d1fb83a51311e,2025,Stay-Positive: A Case for Ignoring Real Image Features in Fake Image Detection,Stay-Positive: A Case for Ignoring Real Image Features in Fake Image Detection,false
web/data/public_preview_map_data.json,curated-map:4a4369b1be34ec9bafc5,curated:ef5f9b419eef35c5c255,2025,Where's the liability in the Generative Era? Recovery-based Black-Box Detection of AI-Generated Content,Where's the Liability in the Generative Era? Recovery-Based Black-Box Detection of AI-Generated Content,true
web/data/public_preview_map_data.json,curated-map:689c8899f6aa00546920,curated:ef5f9b419eef35c5c255,2025,Where's the liability in the Generative Era? Recovery-based Black-Box Detection of AI-Generated Content,Where's the Liability in the Generative Era? Recovery-Based Black-Box Detection of AI-Generated Content,true
web/data/public_preview_map_data.json,curated-map:d7ae8457effe3dad75c6,curated:ef5f9b419eef35c5c255,2025,Where's the liability in the Generative Era? Recovery-based Black-Box Detection of AI-Generated Content,Where's the Liability in the Generative Era? Recovery-Based Black-Box Detection of AI-Generated Content,true
web/data/public_preview_map_data.json,curated-map:cf394a158813bae0dc98,curated:a6f370defb21b2e07381,2024,Your Diffusion Model is an Implicit Synthetic Image Detector,Your Diffusion Model Is an Implicit Synthetic Image Detector,true
web/data/public_preview_map_data.json,curated-map:b7697d9eeef6b1581d40,curated:a0abee05e50398d03f2f,2024,AEROBLADE: Training-Free Detection of Latent Diffusion Images Using Autoencoder Reconstruction Error,AEROBLADE: Training-Free Detection of Latent Diffusion Images Using Autoencoder Reconstruction Error,false
web/data/public_preview_map_data.json,curated-map:f553f48c2bc3f6f9925a,curated:253c210194ac9348f9e6,2024,CLIPping the Deception: Adapting Vision-Language Models for Universal Deepfake Detection,CLIPping the Deception: Adapting Vision-Language Models for Universal Deepfake Detection,false
web/data/public_preview_map_data.json,curated-map:e78a2dbe2edadc948fc7,curated:096573f365e37679c445,2024,Contrasting Deepfakes Diffusion via Contrastive Learning and Global-Local Similarities,Contrasting Deepfakes Diffusion via Contrastive Learning and Global-Local Similarities,false
web/data/public_preview_map_data.json,curated-map:f9085c88cc508ad5edb7,curated:096573f365e37679c445,2024,Contrasting Deepfakes Diffusion via Contrastive Learning and Global-Local Similarities,Contrasting Deepfakes Diffusion via Contrastive Learning and Global-Local Similarities,false
web/data/public_preview_map_data.json,curated-map:a23a89e51c4cdf62f09a,curated:096573f365e37679c445,2024,Contrasting Deepfakes Diffusion via Contrastive Learning and Global-Local Similarities,Contrasting Deepfakes Diffusion via Contrastive Learning and Global-Local Similarities,false
web/data/public_preview_map_data.json,curated-map:b020bec112abfdc7f845,curated:d740749676417c725798,2024,D4: Detection of Adversarial Diffusion Deepfakes Using Disjoint Ensembles,D4: Detection of Adversarial Diffusion Deepfakes Using Disjoint Ensembles,false
web/data/public_preview_map_data.json,curated-map:c0f651d6e27ca965e3ec,curated:d740749676417c725798,2024,D4: Detection of Adversarial Diffusion Deepfakes Using Disjoint Ensembles,D4: Detection of Adversarial Diffusion Deepfakes Using Disjoint Ensembles,false
web/data/public_preview_map_data.json,curated-map:ca27e713b4099020e422,curated:19c7b91816312d2877c9,2024,Did You Note My Palette? Unveiling Synthetic Images Through Color Statistics,Did You Note My Palette? Unveiling Synthetic Images Through Color Statistics,false
web/data/public_preview_map_data.json,curated-map:01a82e06536e4e4b04f6,curated:19c7b91816312d2877c9,2024,Did You Note My Palette? Unveiling Synthetic Images Through Color Statistics,Did You Note My Palette? Unveiling Synthetic Images Through Color Statistics,false
web/data/public_preview_map_data.json,curated-map:c84b8d19bd23ccd93b6a,curated:87ef976b546206fde199,2024,"DistilDIRE: A Small, Fast, Cheap and Lightweight Diffusion Synthesized Deepfake Detection","DistilDIRE: A Small, Fast, Cheap and Lightweight Diffusion Synthesized Deepfake Detection",false
web/data/public_preview_map_data.json,curated-map:24eedf113451f6ea672a,curated:87ef976b546206fde199,2024,"DistilDIRE: A Small, Fast, Cheap and Lightweight Diffusion Synthesized Deepfake Detection","DistilDIRE: A Small, Fast, Cheap and Lightweight Diffusion Synthesized Deepfake Detection",false
web/data/public_preview_map_data.json,curated-map:de7ca20dbc45b231228f,curated:87ef976b546206fde199,2024,"DistilDIRE: A Small, Fast, Cheap and Lightweight Diffusion Synthesized Deepfake Detection","DistilDIRE: A Small, Fast, Cheap and Lightweight Diffusion Synthesized Deepfake Detection",false
web/data/public_preview_map_data.json,curated-map:f38ca6404e858a630264,curated:87ef976b546206fde199,2024,"DistilDIRE: A Small, Fast, Cheap and Lightweight Diffusion Synthesized Deepfake Detection","DistilDIRE: A Small, Fast, Cheap and Lightweight Diffusion Synthesized Deepfake Detection",false
web/data/public_preview_map_data.json,curated-map:fb04c70446816af0d5d9,curated:1eef07ebb6bd7e596f61,2024,FakeInversion: Learning to Detect Images from Unseen Text-to-Image Models by Inverting Stable Diffusion,FakeInversion: Learning to Detect Images from Unseen Text-to-Image Models by Inverting Stable Diffusion,false
web/data/public_preview_map_data.json,curated-map:cc7719d9264e44cafc17,curated:1eef07ebb6bd7e596f61,2024,FakeInversion: Learning to Detect Images from Unseen Text-to-Image Models by Inverting Stable Diffusion,FakeInversion: Learning to Detect Images from Unseen Text-to-Image Models by Inverting Stable Diffusion,false
web/data/public_preview_map_data.json,curated-map:260407f306aebee2e42a,curated:25c76f83f95efc6207a4,2024,Faster Than Lies: Real-time Deepfake Detection using Binary Neural Networks,Faster Than Lies: Real-Time Deepfake Detection Using Binary Neural Networks,true
web/data/public_preview_map_data.json,curated-map:a72480b76a1d0e53fd7c,curated:ce200a9a7aa3dee36fc7,2024,FIDAVL: Fake Image Detection and Attribution Using Vision-Language Model,FIDAVL: Fake Image Detection and Attribution Using Vision-Language Model,false
web/data/public_preview_map_data.json,curated-map:643dcb861dfe750234d2,curated:ce200a9a7aa3dee36fc7,2024,FIDAVL: Fake Image Detection and Attribution Using Vision-Language Model,FIDAVL: Fake Image Detection and Attribution Using Vision-Language Model,false
web/data/public_preview_map_data.json,curated-map:357deb2ef22d38da2a17,curated:ce200a9a7aa3dee36fc7,2024,FIDAVL: Fake Image Detection and Attribution Using Vision-Language Model,FIDAVL: Fake Image Detection and Attribution Using Vision-Language Model,false
web/data/public_preview_map_data.json,curated-map:9a264429d9d6fe9f88f5,curated:c9485f4d5346304272f2,2024,Frequency Masking for Universal Deepfake Detection,Frequency Masking for Universal Deepfake Detection,false
web/data/public_preview_map_data.json,curated-map:b35eb3894c432cfc5ee6,curated:f7cba2387b8a4131cc7b,2024,Frequency-Aware Deepfake Detection: Improving Generalizability through Frequency Space Domain Learning,Frequency-Aware Deepfake Detection: Improving Generalizability Through Frequency Space Domain Learning,true
web/data/public_preview_map_data.json,curated-map:df2c8056762bb803e0ee,curated:f7cba2387b8a4131cc7b,2024,Frequency-Aware Deepfake Detection: Improving Generalizability through Frequency Space Domain Learning,Frequency-Aware Deepfake Detection: Improving Generalizability Through Frequency Space Domain Learning,true
web/data/public_preview_map_data.json,curated-map:332ece0212a1f5638ae1,curated:f7cba2387b8a4131cc7b,2024,Frequency-Aware Deepfake Detection: Improving Generalizability through Frequency Space Domain Learning,Frequency-Aware Deepfake Detection: Improving Generalizability Through Frequency Space Domain Learning,true
web/data/public_preview_map_data.json,curated-map:e3e698df2c60f9257b72,curated:b65aca5f04f1f41ad725,2024,How to Trace Latent Generative Model Generated Images without Artificial Watermark?,How to Trace Latent Generative Model Generated Images Without Artificial Watermark?,true
web/data/public_preview_map_data.json,curated-map:023778d324fa2872f03b,curated:b65aca5f04f1f41ad725,2024,How to Trace Latent Generative Model Generated Images without Artificial Watermark?,How to Trace Latent Generative Model Generated Images Without Artificial Watermark?,true
web/data/public_preview_map_data.json,curated-map:f512391bb44765cb44f9,curated:b65aca5f04f1f41ad725,2024,How to Trace Latent Generative Model Generated Images without Artificial Watermark?,How to Trace Latent Generative Model Generated Images Without Artificial Watermark?,true
web/data/public_preview_map_data.json,curated-map:592377478476673177b7,curated:34fdf09ae334914a2723,2024,ManiFPT: Defining and Analyzing Fingerprints of Generative Models,ManiFPT: Defining and Analyzing Fingerprints of Generative Models,false
web/data/public_preview_map_data.json,curated-map:9ea209ce67c34ae9c430,curated:34fdf09ae334914a2723,2024,ManiFPT: Defining and Analyzing Fingerprints of Generative Models,ManiFPT: Defining and Analyzing Fingerprints of Generative Models,false
web/data/public_preview_map_data.json,curated-map:e2dd74aa3296c0f3510d,curated:34fdf09ae334914a2723,2024,ManiFPT: Defining and Analyzing Fingerprints of Generative Models,ManiFPT: Defining and Analyzing Fingerprints of Generative Models,false
web/data/public_preview_map_data.json,curated-map:36143b47be0dda65ef88,curated:f523af1f7fe7b16fda75,2024,MaskSim: Detection of synthetic images by masked spectrum similarity analysis,MaskSim: Detection of Synthetic Images by Masked Spectrum Similarity Analysis,true
web/data/public_preview_map_data.json,curated-map:0b1587ed81023dc50b10,curated:f523af1f7fe7b16fda75,2024,MaskSim: Detection of synthetic images by masked spectrum similarity analysis,MaskSim: Detection of Synthetic Images by Masked Spectrum Similarity Analysis,true
web/data/public_preview_map_data.json,curated-map:770b1ee0379df1e4b073,curated:f523af1f7fe7b16fda75,2024,MaskSim: Detection of synthetic images by masked spectrum similarity analysis,MaskSim: Detection of Synthetic Images by Masked Spectrum Similarity Analysis,true
web/data/public_preview_map_data.json,curated-map:30d9fa78419fea0e6766,curated:8603d8942c241dd876ed,2024,On the Exploitation of DCT-Traces in the Generative-AI Domain,On the Exploitation of DCT-Traces in the Generative-AI Domain,false
web/data/public_preview_map_data.json,curated-map:a1affc963366afe082ca,curated:0b2081f70faaf81278dc,2024,Organic or Diffused: Can We Distinguish Human Art from AI-generated Images?,Organic or Diffused: Can We Distinguish Human Art from AI-Generated Images?,true
web/data/public_preview_map_data.json,curated-map:b40d3f7647598a98a1a5,curated:1f9d168cc6c4c445a231,2025,Orthogonal Subspace Decomposition for Generalizable AI-Generated Image Detection,Orthogonal Subspace Decomposition for Generalizable AI-Generated Image Detection,false
web/data/public_preview_map_data.json,curated-map:ad85d592b0fc7058e0cc,curated:1f9d168cc6c4c445a231,2025,Orthogonal Subspace Decomposition for Generalizable AI-Generated Image Detection,Orthogonal Subspace Decomposition for Generalizable AI-Generated Image Detection,false
web/data/public_preview_map_data.json,curated-map:ad8ea64fd2389aa22057,curated:1f9d168cc6c4c445a231,2025,Orthogonal Subspace Decomposition for Generalizable AI-Generated Image Detection,Orthogonal Subspace Decomposition for Generalizable AI-Generated Image Detection,false
web/data/public_preview_map_data.json,curated-map:0a0fdc5a8a3277b59027,curated:b286f4a33839eed35258,2024,Shadows Don't Lie and Lines Can't Bend! Generative Models Don't know Projective Geometry…for Now,Shadows Don't Lie and Lines Can't Bend! Generative Models Don't Know Projective Geometry…for Now,true
web/data/public_preview_map_data.json,curated-map:74fa58d8d6ebd6f0c84f,curated:b286f4a33839eed35258,2024,Shadows Don't Lie and Lines Can't Bend! Generative Models Don't know Projective Geometry…for Now,Shadows Don't Lie and Lines Can't Bend! Generative Models Don't Know Projective Geometry…for Now,true
web/data/public_preview_map_data.json,curated-map:44d04408ebfffce2ca15,curated:b7664c48f91262cfe091,2024,StealthDiffusion: Towards Evading Diffusion Forensic Detection through Diffusion Model,StealthDiffusion: Towards Evading Diffusion Forensic Detection Through Diffusion Model,true
