file,field_path,role,value
web/data/public_preview_map_data.json,records[198].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[198].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[198].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[201].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[201].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[201].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[201].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[201].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[205].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[205].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[205].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[205].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[205].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[223].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[223].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[223].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[223].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[223].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[224].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[224].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[224].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[224].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[224].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[225].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[225].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[225].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[225].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[225].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[227].venue_aliases[2],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshops
web/data/public_preview_map_data.json,records[227].venue_aliases[3],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshop
web/data/public_preview_map_data.json,records[227].venue_aliases[4],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshops (WACVW)
web/data/public_preview_map_data.json,records[227].venue_aliases[5],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshop (WACVW)
web/data/public_preview_map_data.json,records[227].venue_aliases[6],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshops
web/data/public_preview_map_data.json,records[227].venue_aliases[7],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshop
web/data/public_preview_map_data.json,records[227].venue_aliases[8],source_alias,WACVW
web/data/public_preview_map_data.json,records[228].venue_aliases[2],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshops
web/data/public_preview_map_data.json,records[228].venue_aliases[3],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshop
web/data/public_preview_map_data.json,records[228].venue_aliases[4],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshops (WACVW)
web/data/public_preview_map_data.json,records[228].venue_aliases[5],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshop (WACVW)
web/data/public_preview_map_data.json,records[228].venue_aliases[6],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshops
web/data/public_preview_map_data.json,records[228].venue_aliases[7],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshop
web/data/public_preview_map_data.json,records[228].venue_aliases[8],source_alias,WACVW
web/data/public_preview_map_data.json,records[229].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[229].raw_venue,provenance,2023 IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
web/data/public_preview_map_data.json,records[229].venue_aliases[2],source_alias,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
web/data/public_preview_map_data.json,records[229].venue_aliases[3],source_alias,ICCVW
web/data/public_preview_map_data.json,records[229].venue_aliases[4],source_alias,ICCV Workshops
web/data/public_preview_map_data.json,records[245].venue_aliases[2],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshops
web/data/public_preview_map_data.json,records[245].venue_aliases[3],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshop
web/data/public_preview_map_data.json,records[245].venue_aliases[4],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshops (WACVW)
web/data/public_preview_map_data.json,records[245].venue_aliases[5],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshop (WACVW)
web/data/public_preview_map_data.json,records[245].venue_aliases[6],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshops
web/data/public_preview_map_data.json,records[245].venue_aliases[7],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshop
web/data/public_preview_map_data.json,records[245].venue_aliases[8],source_alias,WACVW
web/data/public_preview_map_data.json,records[250].venue,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[250].venue_name,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[250].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[250].raw_venue,provenance,Proceedings of the ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[250].venue_aliases[0],source_alias,ACM Workshop on Information Hiding and Multimedia Security (IH&MMSec)
web/data/public_preview_map_data.json,records[250].venue_aliases[1],source_alias,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[258].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[258].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[258].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[258].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[258].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[259].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[259].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[259].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[259].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[259].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[263].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[263].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[263].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[263].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[263].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[263].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[263].raw_venue,provenance,2023 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[273].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[273].raw_venue,provenance,Proceedings of the 1st International Workshop on Multimedia AI against Disinformation
web/data/public_preview_map_data.json,records[274].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[274].raw_venue,provenance,Proceedings of the 1st International Workshop on Multimedia AI against Disinformation
web/data/public_preview_map_data.json,records[355].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[355].venue_aliases[2],source_alias,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
web/data/public_preview_map_data.json,records[355].venue_aliases[3],source_alias,ICCVW
web/data/public_preview_map_data.json,records[355].venue_aliases[4],source_alias,ICCV Workshops
web/data/public_preview_map_data.json,records[356].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[356].venue_aliases[2],source_alias,IEEE/CVF International Conference on Computer Vision Workshops (ICCVW)
web/data/public_preview_map_data.json,records[356].venue_aliases[3],source_alias,ICCVW
web/data/public_preview_map_data.json,records[356].venue_aliases[4],source_alias,ICCV Workshops
web/data/public_preview_map_data.json,records[357].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[357].raw_venue,provenance,2024 European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[357].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[357].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[358].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[358].raw_venue,provenance,2024 European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[358].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[358].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[359].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[359].raw_venue,provenance,2024 European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[359].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[359].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[369].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[369].venue_aliases[3],source_alias,"Proceedings of the 1st on Deepfake Forensics Workshop: Detection, Attribution, Recognition, and Adversarial Challenges in the Era of AI-Generated Media"
web/data/public_preview_map_data.json,records[370].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[370].venue_aliases[3],source_alias,"Proceedings of the 1st on Deepfake Forensics Workshop: Detection, Attribution, Recognition, and Adversarial Challenges in the Era of AI-Generated Media"
web/data/public_preview_map_data.json,records[371].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[371].venue_aliases[3],source_alias,"Proceedings of the 1st on Deepfake Forensics Workshop: Detection, Attribution, Recognition, and Adversarial Challenges in the Era of AI-Generated Media"
web/data/public_preview_map_data.json,records[376].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[376].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[376].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[376].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[376].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[377].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[377].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[377].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[377].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[377].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[378].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[378].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[378].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[378].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[378].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[379].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[379].raw_venue,provenance,2024 European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[379].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[379].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[380].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[380].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[380].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[380].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[380].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[382].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[382].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[383].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[383].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[384].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
web/data/public_preview_map_data.json,records[384].venue_aliases[3],source_alias,Computer Vision – ECCV 2024 Workshops
web/data/public_preview_map_data.json,records[385].venue_aliases[2],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshops
web/data/public_preview_map_data.json,records[385].venue_aliases[3],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshop
web/data/public_preview_map_data.json,records[385].venue_aliases[4],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshops (WACVW)
web/data/public_preview_map_data.json,records[385].venue_aliases[5],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshop (WACVW)
web/data/public_preview_map_data.json,records[385].venue_aliases[6],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshops
web/data/public_preview_map_data.json,records[385].venue_aliases[7],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshop
web/data/public_preview_map_data.json,records[385].venue_aliases[8],source_alias,WACVW
web/data/public_preview_map_data.json,records[386].venue_aliases[2],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshops
web/data/public_preview_map_data.json,records[386].venue_aliases[3],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACV) Workshop
web/data/public_preview_map_data.json,records[386].venue_aliases[4],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshops (WACVW)
web/data/public_preview_map_data.json,records[386].venue_aliases[5],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision Workshop (WACVW)
web/data/public_preview_map_data.json,records[386].venue_aliases[6],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshops
web/data/public_preview_map_data.json,records[386].venue_aliases[7],source_alias,IEEE/CVF Winter Conference on Applications of Computer Vision (WACVW) Workshop
web/data/public_preview_map_data.json,records[386].venue_aliases[8],source_alias,WACVW
web/data/public_preview_map_data.json,records[387].venue,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[387].venue_name,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[387].raw_venue,provenance,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[387].venue_aliases[0],source_alias,ACM Workshop on Information Hiding and Multimedia Security (IH&MMSec)
web/data/public_preview_map_data.json,records[387].venue_aliases[1],source_alias,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[388].venue,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[388].venue_name,canonical_venue,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[388].raw_venue,provenance,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[388].venue_aliases[0],source_alias,ACM Workshop on Information Hiding and Multimedia Security (IH&MMSec)
web/data/public_preview_map_data.json,records[388].venue_aliases[1],source_alias,ACM Workshop on Information Hiding and Multimedia Security
web/data/public_preview_map_data.json,records[389].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[390].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[391].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[392].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[393].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[393].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[393].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[393].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[393].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[394].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[394].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[394].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[394].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[394].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[395].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[395].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[395].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[395].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[395].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[395].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[406].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[406].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[406].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[406].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[406].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[407].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[407].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[407].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[407].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[407].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[408].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[408].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[408].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[408].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[408].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[409].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[409].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[409].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[409].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[409].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[409].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[410].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[410].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[410].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[410].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[410].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[410].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[411].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[411].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[411].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[411].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[411].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[411].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[417].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[417].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[417].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[417].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[417].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[418].venue_aliases[2],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR) Workshops
web/data/public_preview_map_data.json,records[418].venue_aliases[3],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops
web/data/public_preview_map_data.json,records[418].venue_aliases[4],source_alias,IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[418].venue_aliases[6],source_alias,CVPRW
web/data/public_preview_map_data.json,records[418].venue_aliases[9],source_alias,2024 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW)
web/data/public_preview_map_data.json,records[419].venue_aliases[3],source_alias,"Proceedings of the 1st on Deepfake Forensics Workshop: Detection, Attribution, Recognition, and Adversarial Challenges in the Era of AI-Generated Media"
web/data/public_preview_map_data.json,records[420].venue,canonical_venue,IEEE International Workshop on Information Forensics and Security
web/data/public_preview_map_data.json,records[420].venue_name,canonical_venue,IEEE International Workshop on Information Forensics and Security
web/data/public_preview_map_data.json,records[420].venue_track,paper_track,Workshop
web/data/public_preview_map_data.json,records[420].venue_aliases[0],source_alias,IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[420].venue_aliases[1],source_alias,IEEE International Workshop on Information Forensics and Security
web/data/public_preview_map_data.json,records[420].venue_aliases[3],source_alias,2020 IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[420].venue_aliases[4],source_alias,2024 IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[420].venue_aliases[5],source_alias,2019 IEEE International Workshop on Information Forensics and Security (WIFS)
web/data/public_preview_map_data.json,records[423].venue_aliases[2],source_alias,European Conference on Computer Vision (ECCV) Workshops
