institution_id,institution_name,country,city,direct_paper_count,mapping_count,author_count,marker_count,alias_count,child_count,parent_id,merge_target,replacement_target,decision,reason,alias_preserved_as,deleted_from_registry,deleted_location,run_id,timestamp
institution:b370a10db2a1f294,Trinity College Dublin,Ireland,Dublin,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:14daf7f722d7d91d,University of Campinas,,,1,1,2,0,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:1afce89cd4f3571f,Universitas Mercatorum,Italy,Rome,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:7506c126bc077e9b,"University at Albany, SUNY",United States,Albany,1,1,2,1,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:4f85329e76bc9454,University at Buffalo,United States,Amherst,0,0,0,4,2,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:612630c2527bff83,"University at Buffalo, State University of New York",,,3,3,4,3,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:4cdbeb4bb5d94d04,University College Dublin,Ireland,Dublin,1,1,2,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:fa3c75d12710670b,University College London,United Kingdom,London,1,1,1,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:51bbeb5bfb404721,University of Agder,Norway,Kristiansand,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:fde22ad658a3fdb9,University of Alabama at Birmingham,United States,Birmingham,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:4a9a14dbf4357b38,University of Amsterdam,Netherlands,Amsterdam,2,2,5,4,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:f87d6ace800645a7,University of Baghdad,Iraq,Baghdad,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:b978b6dfc7b3baa0,University of Bergen,Norway,Bergen,2,2,2,2,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:e73ae6a6d6ff3735,University of Bologna,Italy,Bologna,3,3,7,3,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:05b67f44dd9f6846,University of British Columbia,,,0,0,0,0,0,0,,institution:94efe2a875dd4d0e,institution:94efe2a875dd4d0e,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",institution:94efe2a875dd4d0e,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:be74dcf5d0cb77ea,"University of California, Berkeley",United States,Berkeley,4,4,4,5,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:0418834df0ffcdf2,University of Cambridge,United Kingdom,Cambridge,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:f4a883f8d9615a43,University of Campinas,Brazil,Campinas,2,2,1,2,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:fd8ba2b56bf5212d,University of Catania,Italy,Catania,1,1,3,5,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:7d7f56dced000a09,University of Chicago,United States,Chicago,1,1,6,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:69309405e04976ec,University of Chinese Academy of Sciences,China,Beijing,14,14,35,15,1,1,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:42fcf4ae44e1a706,University of Florence,Italy,Florence,4,4,9,6,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:5a73fc9b412db6f4,University of Hamburg,Germany,Hamburg,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:bf3ddd5552577ff0,University of Illinois Urbana-Champaign,United States,Urbana,1,1,5,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:b8a4e3b25fd4a300,University of Macao,China,Macao,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:53e6219d595780e3,University of Macau,China,Macau,2,2,2,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:13f7c73ae8019e75,University of Maryland,United States,College Park,1,1,2,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:304707b21fcfbd4d,University of Massachusetts Amherst,United States,Amherst,2,2,1,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:16acb7bf7b8c14cf,University of Massachusetts Boston,,,0,0,0,0,0,0,,,,retained_by_reference,"retained mapping, paper, review, alias, audit, or protection reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:89b9b3962b3327c8,University of Michigan,United States,Ann Arbor,1,1,3,3,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:117fcda9a6399108,University of Modena and Reggio Emilia,Italy,Modena,1,1,4,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:d046d2c57bb3a863,University of Naples Federico II,Italy,Naples,14,14,9,16,2,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:969d6dd2c9cf6a1e,"University of Nevada, Reno",United States,Reno,1,1,1,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:6527630c76c9d56a,University of Oregon,United States,Eugene,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:87d9a45b3389372f,University of Oxford,United Kingdom,Oxford,1,1,4,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:a407f4c649ba4c6a,University of Palermo,Italy,Palermo,1,1,3,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:3ec8d9fa829f5777,University of Pisa,Italy,Pisa,1,1,2,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:d91bdebb133e022b,University of Salerno,Italy,Fisciano,2,2,7,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:e721b03b6f6c172d,University of Science and Technology of China,China,Hefei,9,9,28,11,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:cf5d9a266441e5a7,University of Sheffield,United Kingdom,Sheffield,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:65dbfd1e022f02e2,University of Siena,Italy,Siena,9,9,10,15,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:7801abc579496f6a,University of South Carolina,United States,Columbia,1,1,2,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:a0c3927e4ddb3a39,University of Southampton,United Kingdom,Southampton,2,2,1,3,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:6432056cdf12bb16,University of Southern California,United States,Los Angeles,1,1,2,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:29276dc7d9ce02fd,University of Surrey,United Kingdom,Guildford,1,1,2,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:965434eee0b97685,University of Sydney,Australia,Sydney,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:bf0065cf4529e953,University of Technology of Troyes,France,Troyes,1,1,3,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:a55a77635edc8711,University of Texas at Dallas,United States,Richardson,1,1,2,1,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:6a892bbe4ee57122,University of Toronto,Canada,Toronto,2,2,5,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:3c4903b35459f2b5,University of Trento,Italy,Trento,1,1,2,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:fb6e9411e701578c,University of Tsukuba,Japan,Tsukuba,1,1,4,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:7417258b2e3d3491,University of Waterloo,Canada,Waterloo,2,2,4,2,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:3e2e527953176c93,University of Wisconsin-Madison,United States,Madison,4,4,8,5,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:c76018a960d2cd12,University of Lille,France,Villeneuve-d'Ascq,1,1,1,1,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:6c246ba350e11d5f,University of Rennes,France,Rennes,1,1,1,1,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:ef7c68d6edbab550,Université Grenoble Alpes,France,Saint-Martin-d'Hères,2,2,3,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:daff50b65ce469a3,Paris Cité University,France,Paris,1,1,1,1,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:0c5e25ec47ce33fe,Paris-Saclay University,France,Gif-sur-Yvette,1,1,5,3,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:c3babd97b5b38ea6,USC Information Sciences Institute,United States,Marina del Rey,1,1,2,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:dc213653c8edb0fa,Vector Institute,Canada,Toronto,1,1,4,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:19d2ee8d44bfb9f0,Vietnam National University Ho Chi Minh City,,,1,1,4,0,0,0,,,,retained_by_reference,active author–institution mapping,,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:191fc14de0344472,Virginia Tech,United States,Blacksburg,1,1,1,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:cb1cf39b9e67e9ec,Vishwakarma Institute of Information Technology,India,Pune,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:dc3e4a6107db41d1,Wanjiang University of Technology,China,Ma'anshan,1,1,3,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:f23b95ce92de4591,Wuhan University,China,Wuhan,8,8,20,9,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:59879dd4d4951779,Xi'an University of Technology,China,Xi'an,1,1,5,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:929ddef9540ec1e7,Xiamen University,China,Xiamen,4,4,12,5,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:d1012c88e7ee61fd,Xiaohongshu Inc.,China,Shanghai,2,2,4,2,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:43ae05e86afd56bd,Xidian University,China,Xi'an,2,2,3,3,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:4955c30e161b66f8,Xinjiang University,,,1,1,2,0,0,0,,,,retained_by_reference,active author–institution mapping,,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:afc29be68ac419be,Xi'an Jiaotong University,China,Xi’an,7,7,12,10,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:7266fd3d42f0b9ca,Xpectrum AI,United States,San Francisco,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:0d3d34a24da64353,Yale University,United States,New Haven,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:c5810afc25d178a5,Yanshan University,China,Qinhuangdao,1,1,1,4,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:52cbdd91a8dbd658,Yonsei University,South Korea,Seoul,0,0,0,1,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:6e61f1cad147c313,"Yonsei University, International Campus",South Korea,Incheon,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:42992b97b8e05dd4,"Yonsei University, Sinchon Campus",South Korea,Seoul,2,2,3,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:e433baf78e80004b,Zhejiang University,China,Hangzhou,11,11,34,11,1,1,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:9b91aedca1273b56,Zhejiang University of Technology,China,Hangzhou,4,4,5,4,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:678fbbc18157fd45,École Polytechnique,France,Palaiseau,1,1,2,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:2f8c9f8f9209013d,Zhejiang Lab,China,Hangzhou,1,1,1,2,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:50c86a6fc102a2c1,Rensselaer Polytechnic Institute,United States,Troy,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:e64214548d48f667,Qingdao Academy of Intelligent Industries,China,Qingdao,1,1,3,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:157163d25dac880f,Communication University of China,China,Beijing,3,3,6,4,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:aee00ab2f1fd8132,Peng Cheng Laboratory,China,Shenzhen,2,2,2,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:73f449eb6a3c05d3,Alibaba Group,China,Hangzhou,3,3,5,3,2,0,institution:6faf58b52bec4e39,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:a5744bc50825ed1f,"WeChat Pay, Tencent",China,Shenzhen,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:4b215cd9407fb4b1,National Tsing Hua University,China,Xinzhu,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:d2cacec52769f3d9,Academia Sinica,China,Taipei,1,1,2,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:cd66beec0fcee918,Shanghai AI Laboratory,China,Shanghai,1,1,9,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:f95d5af831e91b94,SenseTime,China,Shanghai,2,2,2,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:943b42ad910c2615,Australian National University,Australia,Canberra,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:781afa4ed50a74b8,Duke University,United States,Durham,1,1,1,3,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:7b971ad17fd639eb,Microsoft Research Asia,China,Beijing,2,2,2,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:59fe0b363dfeb8f5,Offenburg University of Applied Sciences,Germany,Offenburg,1,1,1,4,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:957fef132942e033,University of Mannheim,Germany,Mannheim,1,1,2,4,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:a239b6e2cb8473ef,Nanjing University of Science and Technology,China,Nanjing,2,2,7,5,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:a0aa144d9d2444cc,Princess Nourah bint Abdulrahman University,Saudi Arabia,Riyadh,1,1,1,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:141dbbea6bba3a37,Everest English Boarding Secondary School,Nepel,Butwal,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:dbb7fb7fdd9bd486,Vishwakarma Institute of Technology,India,Pune,1,1,4,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:73df77aca515d21a,Merchants Union Consumer Finance Company,China,Shenzhen,1,1,1,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:17d17325e0e0dae2,Nanjing University of Aeronautics and Astronautics,China,Nanjing,1,1,1,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:04c73587b47761ee,BASIS International School Nanjing,China,Nanjing,1,1,1,1,1,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:40b8f4b8f6c89e51,Georgetown University,United States,Washington,1,1,1,2,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:db049bef3a2d25e0,"Institute of Artificial Intelligence, Hefei Comprehensive National Science Center",China,Hefei,1,1,2,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:ff1a1bc95dbe91a8,Northeastern University,United States,Boston,0,0,0,1,2,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:a3c0c022b00a11a5,Adobe Systems (United States),,,0,0,0,4,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:c04d9c3ee6b155d2,Ahsanullah University of Science and Technology,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:030ecebfe13ca82f,Ain Shams University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:091dadcc6613c152,Al-Azhar University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:ed46151823d63d21,Albany State University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:cc0b303e1e182195,Alibaba Group (China),,,0,0,0,0,0,0,,institution:73f449eb6a3c05d3,institution:73f449eb6a3c05d3,merged_then_deleted,deterministic reviewed replacement or exact normalized identity,institution:73f449eb6a3c05d3,true,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
institution:1b35f3068bbd3352,Aligarh Muslim University,,,0,0,0,1,0,0,,,,retained_by_reference,"reviewed alias, audit, replacement, or curated review reference",,false,false,orphan-cleanup:a2735ffb0dbbf196,2026-08-08T11:53:47+00:00
