paper_id,title,institution_id,canonical_name,mapping_id,authors,location_id,city,region,country,latitude,longitude,review_status,classification,support_source,reason
curated:6e6c7c4645ed4af43a61,Enhancing Sensing and Imaging Capabilities Through Surface Plasmon Resonance for Deepfake Image Detection,institution:ef894bd5e789abd7,Govind Ballabh Pant University of Agriculture and Technology,mapping:1ba8c7beef6433c071c4,Binay Kumar Pandey,location:68430421b377f89c6e66,Pantnagar,Uttarakhand,India,29.0227737,79.4913268,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,Enhancing Synthetic Generated-Images Detection Through Post-Hoc Calibration,institution:65dbfd1e022f02e2,University of Siena,,Giovanna Maria Dimitri; Benedetta Tondi; Mauro Barni,,Siena,,Italy,43.31821823120117,11.330639839172363,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,Enhancing the Generalization of Synthetic Image Detection Models Through the Exploration of Features in Deep Detection Models,institution:23824a2aff1dfd72,Institute for Research in Fundamental Sciences,,Hossein Motamednia,,Tehran,,Iran,35.810001373291016,51.470001220703125,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,Enhancing the Generalization of Synthetic Image Detection Models Through the Exploration of Features in Deep Detection Models,institution:2e47d59ad1e8d5a4,Shahid Beheshti University,,Alireza Javaheri; Ahmad Mahmoudi-Azanveh,,Tehran,,Iran,35.69439,51.42151,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,Evading Watermark based Detection of AI-Generated Content,institution:781afa4ed50a74b8,Duke University,,Zhengyuan Jiang; Jinghuai Zhang; Neil Zhenqiang Gong,,Durham,,United States,35.99403,-78.89862,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
curated:4b042ad660312ec3b338,Evasion on General GAN-Generated Image Detection by Disentangled Representation,institution:2f2a5a5c1021efe4,Huya Inc.,mapping:9121743520db34334d78,Xiao Meng,location:0983c64cf9d4e52c81df,Guangzhou City,Guangdong,China,23.0009,113.3268,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:4b042ad660312ec3b338,Evasion on General GAN-Generated Image Detection by Disentangled Representation,institution:3e9b289ae248f660,South China University of Technology,mapping:6334bd4fbef37e65a099,Patrick P. K. Chan; Chuanxin Zhang; Haitao Chen; Jingwen Deng,location:3e9b289ae248f6600cee,Guangzhou,Guangdong,China,23.151,113.349,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:8116d19627b92530b580,EvoGuard: An Extensible Agentic RL-Based Framework for Practical and Evolving AI-Generated Image Detection,institution:8c45f60c84082063,The University of Tokyo,mapping:030c8da6c6ea1e1cce24,Chenyang Zhu; Isao Echizen,location:8c45f60c840820635f14,Tokyo,Tokyo,Japan,35.713,139.7626,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:8116d19627b92530b580,EvoGuard: An Extensible Agentic RL-Based Framework for Practical and Evolving AI-Generated Image Detection,institution:db8874f9983a5ffd,National Institute of Informatics,mapping:7e43f6264721715a1e5a,Chenyang Zhu; Maorong Wang; Jun Liu; Ching-Chun Chang; Isao Echizen,location:db8874f9983a5ffd161c,Tokyo,Tokyo,Japan,35.6997,139.7534,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:3312da81174f7d411081,Evolution of Detection Performance Throughout the Online Lifespan of Synthetic Images,institution:0c5e25ec47ce33fe,Paris-Saclay University,mapping:a6305ede5b6dfe7e26de,Quentin Bammey,location:0c5e25ec47ce33feefff,Gif-sur-Yvette,Île-de-France,France,48.7097,2.1658,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:3312da81174f7d411081,Evolution of Detection Performance Throughout the Online Lifespan of Synthetic Images,institution:212d8dcc1a46b96e,ENS Paris-Saclay,mapping:ed156b64d4b3c2e0df87,Quentin Bammey,location:8afd9ebdc11321948889,Gif-sur-Yvette,Île-de-France,France,48.7123431,2.1657965,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:3312da81174f7d411081,Evolution of Detection Performance Throughout the Online Lifespan of Synthetic Images,institution:29645bb566fcd576,French National Centre for Scientific Research,mapping:6f965a92cdc1a450ab7e,Quentin Bammey,location:29645bb566fcd57661c6,Paris,Île-de-France,France,48.8462,2.263,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:3312da81174f7d411081,Evolution of Detection Performance Throughout the Online Lifespan of Synthetic Images,institution:995961c53e221f07,Centre Borelli,mapping:aaeea0f794690677e93c,Quentin Bammey,location:a49f89dd24b6ef783b6e,Gif-sur-Yvette,Île-de-France,France,48.7132044,2.1637932,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:3312da81174f7d411081,Evolution of Detection Performance Throughout the Online Lifespan of Synthetic Images,institution:e24529de73ecaa2c,Agence France-Presse,mapping:52d1b26c6ea79d5c688d,Valentin Porcellini; Bertrand Goupil; Denis Teyssou,location:c64d893ba4b9fb6519ab,Paris,Île-de-France,France,48.8685888,2.340715,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:3312da81174f7d411081,Evolution of Detection Performance Throughout the Online Lifespan of Synthetic Images,institution:f841aa8a7a0d29aa,Centre for Research and Technology Hellas,mapping:9781457aa819b9f26ead,Dimitrios Karageogiou; Symeon Papadopoulos,location:2be8edf081e0c9efdf5d,Thessaloniki,Central Macedonia,Greece,40.64361,22.93086,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:87bc93471ce8bb561091,ExDA: Towards Universal Detection and Plug-and-Play Attribution of AI-Generated Ex-Regulatory Images,institution:fccd5d0ac9cc52f9,Shanghai Jiao Tong University,mapping:22167a65441e48186282,Wenpeng Mu; Zheng Li; Qiang Xu; Xinghao Jiang; Tanfeng Sun,location:fccd5d0ac9cc52f960f2,Shanghai,Shanghai,China,31.0254,121.4331,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:46773aac10dade5fbd50,Explainability-Driven Analysis of AI-Generated Image Detectors: Insights Into Generalization and Failure Modes,institution:ab1c5fd351e72f37,Link Campus University,mapping:05c318159dde72439ca3,Chiara Pero,location:ab1c5fd351e72f378ec6,Rome,Lazio,Italy,41.8937,12.4252,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:46773aac10dade5fbd50,Explainability-Driven Analysis of AI-Generated Image Detectors: Insights Into Generalization and Failure Modes,institution:d91bdebb133e022b,University of Salerno,mapping:88ff392716fe0c5b40e6,Andrea Abate; Carmen Bisogni; Lucia Cimmino; Matteo Polsinelli,location:d91bdebb133e022b2cbd,Fisciano,Campania,Italy,40.77195,14.7907,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:46773aac10dade5fbd50,Explainability-Driven Analysis of AI-Generated Image Detectors: Insights Into Generalization and Failure Modes,institution:e7cbd84466f9202b,Pegaso University,mapping:e1b52f143ff0b6bf97ec,Lucia Cimmino,location:e7cbd84466f9202bdcaf,Naples,Campania,Italy,40.857467,14.280388,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,Explainable Synthetic Image Detection Through Diffusion Timestep Ensembling,institution:8b4ead1dd8198300,Ministry of Education,,Xuanjing Huang,,Podgorica,,Montenegro,42.446346282958984,19.263551712036133,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,Explainable Synthetic Image Detection Through Diffusion Timestep Ensembling,institution:baa1df7c4adddbda,Fudan University,,Yixin Wu; Feiran Zhang; Tianyuan Shi; Ruicheng Yin; Zhenghua Wang; Zhenliang Gan; Xiaohua Wang; Changze Lv; Xiaoqing Zheng,,Shanghai,,China,31.222219467163086,121.45806121826172,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
curated:10b24e1d35ca792385ac,Exploiting the Source-Asymmetry Confidence Gap for Generalizable AI-Generated Image Detection,institution:5c85faa51cc57a24,Sun Yat-sen University,mapping:ad7ec6d5da53fec58ef8,Ziyang Zheng; Weiyan Chen; Yao Xiao; Zijie Cao; Dongyu Zhang; Pengxu Wei,location:5c85faa51cc57a24f560,Guangzhou,Guangdong,China,23.09959,113.29251,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,Exploring the Adversarial Robustness of CLIP for AI-generated Image Detection,institution:d046d2c57bb3a863,University of Naples Federico II,mapping:aea5511fffd31f012e3d,Vincenzo De Rosa; Fabrizio Guillaro; Giovanni Poggi; Davide Cozzolino; Luisa Verdoliva,location:d046d2c57bb3a863a89a,Naples,Campania,Italy,40.8463,14.2572,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,Exposing Fake Images Generated by Text-to-Image Diffusion Models,institution:7e10613327a4e264,Chongqing University of Posts and Telecommunications,,Hao Wang,,Chongqing,,China,29.560260772705078,106.55770874023438,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,Exposing Fake Images Generated by Text-to-Image Diffusion Models,institution:ec71dc4340659fd9,City University of Hong Kong,,Qiang Xu; Hong Yan,,Hong Kong,Hong Kong,China,22.2783203125,114.17469024658203,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,Exposing Fake Images Generated by Text-to-Image Diffusion Models,institution:f23b95ce92de4591,Wuhan University,,Jianye Yuan,,Wuhan,,China,30.583330154418945,114.26667022705078,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,Exposing Fake Images Generated by Text-to-Image Diffusion Models,institution:fccd5d0ac9cc52f9,Shanghai Jiao Tong University,,Laijin Meng; Zhongjie Mi,,Shanghai,,China,31.222219467163086,121.45806121826172,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
curated:de711d9d87b55d210bd6,Exposing the Fake: Effective Diffusion-Generated Images Detection,institution:5fc8d686887fa82a,University of Electronic Science and Technology of China,mapping:3dc93ac84e0629c31ba1,Ruipeng Ma; Fei Kong; Xiaoshuang Shi,location:7942988127caeaef5f36,Chengdu,Sichuan,China,30.7534211,103.9294024,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:de711d9d87b55d210bd6,Exposing the Fake: Effective Diffusion-Generated Images Detection,institution:e0fc2ffb269489e7,Drexel University,mapping:13e244fe10cc1e51a307,Jinhao Duan; Kaidi Xu,location:e0fc2ffb269489e70cd7,Philadelphia,Philadelphia,United States,39.9566,-75.1899,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:8503e319e1f4890c2e28,FAIR: Feature-Augmented Implicit Regularization for AI-Generated Fake Image Detection,institution:30e93da233b7eeef,Deakin University,mapping:28b4d5190874fc2fb9a6,Md Redwanul Haque; Manzur Murshed; Tsz-Kwan Lee,location:c33d30d49f30b6f50b13,Burwood,Victoria,Australia,-37.8475136,145.1149474,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:8503e319e1f4890c2e28,FAIR: Feature-Augmented Implicit Regularization for AI-Generated Fake Image Detection,institution:eed925f6c3049512,Charles Sturt University,mapping:594b79d7d8e2f3d82eb2,Manoranjan Paul,location:01651cfe68035ef0748f,Bathurst,New South Wales,Australia,-33.430406472398055,149.56494411430373,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,FAMSeC: A Few-Shot-Sample-Based General AI-Generated Image Detection Method,institution:16ee891260af74c0,Anhui University,,Juncong Xu; Yang Yang,,Hefei,,China,31.86389,117.28083,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,FAMSeC: A Few-Shot-Sample-Based General AI-Generated Image Detection Method,institution:70ccb485197bbb6c,National University of Singapore,,Han Fang,,Singapore,,Singapore,1.28967,103.85007,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,FAMSeC: A Few-Shot-Sample-Based General AI-Generated Image Detection Method,institution:e721b03b6f6c172d,University of Science and Technology of China,,Honggu Liu; Weiming Zhang,,Hefei,,China,31.86389,117.28083,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
curated:c420495aae5c20e0ea2a,FANB-Net: Frequency-Awared Attention and Noise-Injected Boosting for AI-Generated Image Detection,institution:8fe72087521e285a,Guangdong University of Technology,mapping:6738a10bc69ce12cbee6,Jiacai Guo; Zili Xu; Jianjie Luo; Zhenguo Yang,location:8fe72087521e285a8c05,Guangzhou,Guangdong,China,23.0374,113.3948,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:c420495aae5c20e0ea2a,FANB-Net: Frequency-Awared Attention and Noise-Injected Boosting for AI-Generated Image Detection,institution:e1fcb46488c800ef,Hong Kong Metropolitan University,mapping:7140026a5ea6a027b0bc,Lap-Kei Lee; Fu Lee Wang,location:e1fcb46488c800ef3179,Hong Kong,Hong Kong,China,22.3162,114.18,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:0ce4661dd62d1a9f8e89,FESA-CLIP: Frequency-Enhanced Semantic-Agnostic Decoupling for Generalizable AI-Generated Image Detection,institution:69309405e04976ec,University of Chinese Academy of Sciences,mapping:a1f136b829a993a94c44,Zhichao Lian,location:69309405e04976ecd5ee,Beijing,Beijing,China,39.9078,116.2523,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:0ce4661dd62d1a9f8e89,FESA-CLIP: Frequency-Enhanced Semantic-Agnostic Decoupling for Generalizable AI-Generated Image Detection,institution:a239b6e2cb8473ef,Nanjing University of Science and Technology,mapping:a3d7d6aebe7cb00bb51b,Bo He; Huanglei Yang; Zhichao Lian,location:a239b6e2cb8473ef0466,Nanjing,Jiangsu,China,32.031826,118.8521427,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:ce200a9a7aa3dee36fc7,FIDAVL: Fake Image Detection and Attribution Using Vision-Language Model,institution:1e2fe2432a089705,Polytechnic University of Hauts-de-France,mapping:fb2466ad12541d376579,Mamadou Keita; Hessen Bougueffa Eutamene; Abdelmalik Taleb-Ahmed,location:1e2fe2432a0897054ff4,Valenciennes,Hauts-de-France,France,50.325,3.511,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:ce200a9a7aa3dee36fc7,FIDAVL: Fake Image Detection and Attribution Using Vision-Language Model,institution:271362b3e1310a1c,Sorbonne University Abu Dhabi,mapping:170d0c521bf80696d9ea,Abdenour Hadid,location:271362b3e1310a1cc98c,Abu Dhabi,Abu Dhabi,United Arab Emirates,24.4851,54.4126,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:ce200a9a7aa3dee36fc7,FIDAVL: Fake Image Detection and Attribution Using Vision-Language Model,institution:6c246ba350e11d5f,University of Rennes,mapping:1235057b0615e536ee23,Wassim Hamidouche,location:6c246ba350e11d5fb08a,Rennes,Brittany,France,48.1155,-1.6385,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:dbbb2e6ee311ee6198c3,FIND: A Simple yet Effective Baseline for Diffusion-Generated Image Detection,institution:0008285766dcabc7,Northeastern University,mapping:9c18ec68e699f57fc00c,Yingying Feng,location:0008285766dcabc77b7e,Shenyang,Liaoning,China,41.7634632,123.4117577,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:dbbb2e6ee311ee6198c3,FIND: A Simple yet Effective Baseline for Diffusion-Generated Image Detection,institution:70ccb485197bbb6c,National University of Singapore,mapping:486525443695c3d14545,Jie Hu; Lei Tan; Jiayi Ji,location:70ccb485197bbb6c89fd,Singapore,Singapore,Singapore,1.2959845,103.7766186,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:dbbb2e6ee311ee6198c3,FIND: A Simple yet Effective Baseline for Diffusion-Generated Image Detection,institution:929ddef9540ec1e7,Xiamen University,mapping:4d1cfcbb0f7f36fb3462,Jie Li; Jiayi Ji,location:929ddef9540ec1e76a47,Xiamen,Fujian,China,24.4389,118.0947,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:dbbb2e6ee311ee6198c3,FIND: A Simple yet Effective Baseline for Diffusion-Generated Image Detection,institution:b0b93bb53a8b88c1,Tongji University,mapping:bf3d0a8625d0301fb89d,Chi Xie,location:b0b93bb53a8b88c177ea,Yangpu,Shanghai,China,31.2847393,121.4969491,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:b8119cd227de03702d48,FIRE: Robust Detection of Diffusion-Generated Images via Frequency-Guided Reconstruction Error,institution:1502cb7c96ae3095,Beijing University of Posts and Telecommunications,mapping:3276502ce31755f1f702,Beilin Chu; Xuan Xu; Xin Wang; Yufei Zhang; Weike You; Linna Zhou,location:1502cb7c96ae3095e27b,Beijing,Beijing,China,39.962,116.358,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:1332f5c35b9ac943f349,FLODA: Harnessing Vision-Language Models for Deepfake Assessment,institution:3e2d6c20e9d268da,Hanyang University,mapping:23045e7ff749c6ee30b5,Youngho Bae,location:3e2d6c20e9d268da465d,Seoul,Seoul,South Korea,37.5572,127.0453,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:1332f5c35b9ac943f349,FLODA: Harnessing Vision-Language Models for Deepfake Assessment,institution:42992b97b8e05dd4,"Yonsei University, Sinchon Campus",mapping:824da221d6a0922bfb18,Gunhui Han,location:42992b97b8e05dd487c8,Seoul,Seoul,South Korea,37.5658,126.9386,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:1332f5c35b9ac943f349,FLODA: Harnessing Vision-Language Models for Deepfake Assessment,institution:6a892bbe4ee57122,University of Toronto,mapping:b6eb27a2e93b7c15058d,Alexander W. Olson,location:6a892bbe4ee5712254e8,Toronto,Ontario,Canada,43.6635,-79.3958,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:1332f5c35b9ac943f349,FLODA: Harnessing Vision-Language Models for Deepfake Assessment,institution:6e61f1cad147c313,"Yonsei University, International Campus",mapping:2bd5d375d6e0769c233c,Seunghyeon Park,location:6e61f1cad147c313e93f,Incheon,Incheon,South Korea,37.3839,126.6708,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
,Face X-Ray for More General Face Forgery Detection,institution:46e4866d3b2954ab,Peking University,,Lingzhi Li,,Beijing,,China,39.9075,116.39723,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,Face X-Ray for More General Face Forgery Detection,institution:b771bab570cca255,Microsoft Research Asia (China),,Jianmin Bao; Ting Zhang; Hao Yang; Dong Chen; Fang Wen; Baining Guo,,Beijing,,China,39.9075,116.39723,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
,FairAdapter: Detecting AI-generated Images with Improved Fairness,institution:74eb5a7db0242865,Nanchang University,,Feng Ding; Jun Zhang; Xinan He; Jianfeng Xu,,Nanchang,,China,28.68396,115.85306,automatic_export_eligible,COMPLETE,existing_validated_automatic_location,Existing public location provenance retained; no new geocoding or independent re-review.
curated:8ebf01a335c20fdc902d,Fake Detection Based on Balanced Attention and Information Guidance for Collaborative Image Processing Tasks,institution:4955c30e161b66f8,Xinjiang University,mapping:57e4f2b9ca85dd18f608,Jia Wang; Qian Luo,location:0a03e7d566e39f75e5aa,Urumqi,Xinjiang,China,43.7627814,87.6190035,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:8ebf01a335c20fdc902d,Fake Detection Based on Balanced Attention and Information Guidance for Collaborative Image Processing Tasks,institution:c49f954847b969c5,Incheon National University,mapping:a3239f5fde67aa8f168c,Jeon Gwanggil,location:910cffce0cc9b8586087,Incheon,Incheon,South Korea,37.3751446,126.6323415,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:7e8fbc2874cf4cebfcc9,Fake or JPEG? Revealing Common Biases in Generated Image Detection Datasets,institution:59fe0b363dfeb8f5,Offenburg University of Applied Sciences,mapping:d4e1e0bc5fe2b3d512e5,Patrick Grommelt; Louis Weiss; Janis Keuper,location:59fe0b363dfeb8f5ef89,Offenburg,Baden-Württemberg,Germany,48.4569,7.9425,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:7e8fbc2874cf4cebfcc9,Fake or JPEG? Revealing Common Biases in Generated Image Detection Datasets,institution:957fef132942e033,University of Mannheim,mapping:2b3dfc8e86030afa9e09,Janis Keuper,location:957fef132942e033867e,Mannheim,Baden-Württemberg,Germany,49.4828,8.4617,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:7e8fbc2874cf4cebfcc9,Fake or JPEG? Revealing Common Biases in Generated Image Detection Datasets,institution:ce832fad3d4de534,Fraunhofer Institute for Industrial Mathematics ITWM,mapping:87eddcccac6738e25a12,Patrick Grommelt; Louis Weiss; Franz-Josef Pfreundt,location:1593be9a43e9f346d486,Kaiserslautern,Rhineland-Palatinate,Germany,49.43145,7.75294,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:40db3b79c5d83b80e5a4,Fake-GPT: Detecting Fake Image via Large Language Model,institution:0be9d444a6c88894,"China Telecom Cloud Technology Co., Ltd.",mapping:180b366d117a5961ea88,Yuming Fan; Dongming Yang,location:18a753b21d5fd4c60887,Beijing,Beijing,China,39.9458,116.4217,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:40db3b79c5d83b80e5a4,Fake-GPT: Detecting Fake Image via Large Language Model,institution:46e4866d3b2954ab,Peking University,mapping:37ddf72236ac28d18cc4,Bang Yang; Yuexian Zou,location:46e4866d3b2954ab314b,Beijing,Beijing,China,39.9928,116.3058,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:40db3b79c5d83b80e5a4,Fake-GPT: Detecting Fake Image via Large Language Model,institution:69309405e04976ec,University of Chinese Academy of Sciences,mapping:d77e3ab948b4fb245ee5,Jiguang Zhang,location:69309405e04976ecd5ee,Beijing,Beijing,China,39.9078,116.2523,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:40db3b79c5d83b80e5a4,Fake-GPT: Detecting Fake Image via Large Language Model,institution:966ff12833f90bb0,"Institute of Automation, Chinese Academy of Sciences",mapping:ab87f822706ed5c53fac,Jiguang Zhang,location:966ff12833f90bb0ba7e,Beijing,Beijing,China,39.9826,116.3336,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:946d44174eaedb61b7ef,FakeBench: Probing Explainable Fake Image Detection via Large Multimodal Models,institution:c111feb812f1a7ed,Nanyang Technological University,mapping:263b03ccdc9849e7505b,Bu Sung Lee; Weisi Lin,location:c111feb812f1a7ed9465,Singapore,Singapore,Singapore,1.3483,103.6831,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:946d44174eaedb61b7ef,FakeBench: Probing Explainable Fake Image Detection via Large Multimodal Models,institution:e0fc2ffb269489e7,Drexel University,mapping:83bbc62b6006e64ad143,Xiaoyang Wang,location:e0fc2ffb269489e70cd7,Philadelphia,Philadelphia,United States,39.9566,-75.1899,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:946d44174eaedb61b7ef,FakeBench: Probing Explainable Fake Image Detection via Large Multimodal Models,institution:ec71dc4340659fd9,City University of Hong Kong,mapping:2dad8bded40ad3e50ab5,Yixuan Li; Xuelin Liu; Shiqi Wang,location:ec71dc4340659fd9f388,Hong Kong,Hong Kong,China,22.3374,114.173,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:946d44174eaedb61b7ef,FakeBench: Probing Explainable Fake Image Detection via Large Multimodal Models,institution:f4a883f8d9615a43,University of Campinas,mapping:bcb89e81cc66a276d5f6,Anderson Rocha,location:f4a883f8d9615a43d89c,Campinas,São Paulo,Brazil,-22.817,-47.0683,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:1eef07ebb6bd7e596f61,FakeInversion: Learning to Detect Images from Unseen Text-to-Image Models by Inverting Stable Diffusion,institution:35e36dc1a5213fa3,Google Research,mapping:8747af9bd85d317390cb,Avneesh Sud; Thomas Leung; Ben Usman,location:35e36dc1a5213fa37380,Mountain View,California,United States,37.422,-122.0841,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
curated:1eef07ebb6bd7e596f61,FakeInversion: Learning to Detect Images from Unseen Text-to-Image Models by Inverting Stable Diffusion,institution:366058c27e343874,Massachusetts Institute of Technology,mapping:c904ac3984d8d031b10f,George Cazenavette,location:366058c27e3438744ac0,Cambridge,Massachusetts,United States,42.3601,-71.0942,confirmed,COMPLETE,curated_confirmed_location,"Source-backed affiliation, canonical institution identity, and selected location are represented by the exported mapping lineage."
