map_record_id,canonical_paper_identity,title,year,institution,institution_id,institution_source,latitude,longitude,in_scope,publication_type,venue_type,venue_id,venue_label,trace_result
openalex-candidate-33bb474f87de8a22,openalex:https://openalex.org/w4402594796,Robust CLIP-Based Detector for Exposing Diffusion Model-Generated Images,2024,Albany State University,institution:ed46151823d63d21,automatic_fallback,31.578510284423828,-84.1557388305664,True,conference,conference,venue:ieee-international-conference-on-advanced-video-and-signal-based-surveillance:main,Conference · IEEE International Conference on Advanced Video and Signal Based Surveillance (AVSS),valid baseline-only marker absent from current partial source snapshot
openalex-candidate-b4304b45ac765fdf,openalex:https://openalex.org/w4402594796,Robust CLIP-Based Detector for Exposing Diffusion Model-Generated Images,2024,"University at Albany, State University of New York",institution:c121cd267550901f,automatic_fallback,42.65258026123047,-73.75623321533203,True,conference,conference,venue:ieee-international-conference-on-advanced-video-and-signal-based-surveillance:main,Conference · IEEE International Conference on Advanced Video and Signal Based Surveillance (AVSS),valid baseline-only marker absent from current partial source snapshot
openalex-candidate-298eb945a853dac9,openalex:https://openalex.org/w4409262697,Detecting Origin Attribution for Text-to-Image Diffusion Models,2025,Adobe Systems (United States),institution:a3c0c022b00a11a5,automatic_fallback,37.330989837646484,-121.89387512207031,True,conference,conference,venue:wacv:main,Conference · IEEE/CVF Winter Conference on Applications of Computer Vision (WACV),valid baseline-only marker absent from current partial source snapshot
openalex-candidate-a20cac84f264662f,openalex:https://openalex.org/w7125951995,Transferable Dual-Domain Feature Importance Attack Against AI-Generated Image Detector,2026,Hunan University,institution:be8fe6da68f67876,automatic_fallback,28.19874,112.97087,True,journal,journal,venue:ieee-signal-processing-letters:main,Journal · IEEE Signal Processing Letters,valid baseline-only marker absent from current partial source snapshot
openalex-candidate-cf5bd2ffade56baa,openalex:https://openalex.org/w7125951995,Transferable Dual-Domain Feature Importance Attack Against AI-Generated Image Detector,2026,Beijing Institute of Graphic Communication,institution:9cd15ab643d7131f,automatic_fallback,39.907501220703125,116.39723205566406,True,journal,journal,venue:ieee-signal-processing-letters:main,Journal · IEEE Signal Processing Letters,valid baseline-only marker absent from current partial source snapshot
openalex-candidate-1a6f30e7dd9ff362,openalex:https://openalex.org/w7125951995,Transferable Dual-Domain Feature Importance Attack Against AI-Generated Image Detector,2026,Fujian University of Technology,institution:c3227ed71ef6fcd8,automatic_fallback,26.061389923095703,119.30610656738281,True,journal,journal,venue:ieee-signal-processing-letters:main,Journal · IEEE Signal Processing Letters,valid baseline-only marker absent from current partial source snapshot
openalex-candidate-d3c0cf398940df01,openalex:https://openalex.org/w7164742316,"Interpol review of detection of AI-generated image and video deepfakes, 2022-2025",2026,University of Amsterdam,institution:4a9a14dbf4357b38,automatic_fallback,52.37403,4.88969,True,journal,journal,venue:forensic-science-international-synergy:main,Journal · Forensic Science International Synergy,valid baseline-only marker absent from current partial source snapshot
openalex-candidate-f57f044665c3dfed,openalex:https://openalex.org/w4411378016,Can GPT tell us why these images are synthesized? Empowering Multimodal Large Language Models for Forensics,2025,University of Chinese Academy of Sciences,institution:69309405e04976ec,automatic_fallback,39.9075,116.39723,True,conference,workshop,venue:ih-mmsec:main,Workshop · ACM Workshop on Information Hiding and Multimedia Security (IH&MMSec),valid baseline-only marker absent from current partial source snapshot
openalex-candidate-946b2b9eadfa8d46,openalex:https://openalex.org/w4410888267,Evolution of Detection Performance Throughout the Online Lifespan of Synthetic Images,2025,Centre National de la Recherche Scientifique,institution:29645bb566fcd576,automatic_fallback,48.85341,2.3488,True,book,book,venue:lncs:main,Book · Lecture Notes in Computer Science (LNCS),valid baseline-only marker absent from current partial source snapshot
openalex-candidate-f130bd2750a3091a,openalex:https://openalex.org/w4410888267,Evolution of Detection Performance Throughout the Online Lifespan of Synthetic Images,2025,Université Paris-Saclay,institution:0c5e25ec47ce33fe,automatic_fallback,48.68333,2.13333,True,book,book,venue:lncs:main,Book · Lecture Notes in Computer Science (LNCS),valid baseline-only marker absent from current partial source snapshot
openalex-candidate-ab5caf38c08b1f42,openalex:https://openalex.org/w4410888267,Evolution of Detection Performance Throughout the Online Lifespan of Synthetic Images,2025,Centre Borelli,institution:995961c53e221f07,automatic_fallback,48.85341,2.3488,True,book,book,venue:lncs:main,Book · Lecture Notes in Computer Science (LNCS),valid baseline-only marker absent from current partial source snapshot
openalex-candidate-ec4a1e74d34806d1,openalex:https://openalex.org/w4410888267,Evolution of Detection Performance Throughout the Online Lifespan of Synthetic Images,2025,Agence France-Presse,institution:e24529de73ecaa2c,automatic_fallback,48.86875534057617,2.3405470848083496,True,book,book,venue:lncs:main,Book · Lecture Notes in Computer Science (LNCS),valid baseline-only marker absent from current partial source snapshot
openalex-candidate-ff2c575fbe73b2dd,openalex:https://openalex.org/w4416604008,"""That's another doom I haven't thought about"": A User Study on AI Labels as a Safeguard Against Image-Based Misinformation",2026,Helmholtz Center for Information Security,institution:6f14a665aa77ba34,automatic_fallback,49.23262023925781,7.009819984436035,True,conference,conference,venue:chi:main,Conference · CHI Conference on Human Factors in Computing Systems (CHI),valid baseline-only marker absent from current partial source snapshot
openalex-candidate-2d8466e77a874e50,openalex:https://openalex.org/w4416604008,"""That's another doom I haven't thought about"": A User Study on AI Labels as a Safeguard Against Image-Based Misinformation",2026,Hannover Re (Germany),institution:aeb3cd858bb22d74,automatic_fallback,52.39210891723633,9.803854942321777,True,conference,conference,venue:chi:main,Conference · CHI Conference on Human Factors in Computing Systems (CHI),valid baseline-only marker absent from current partial source snapshot
openalex-candidate-ee0060dfde947124,openalex:https://openalex.org/w4416604008,"""That's another doom I haven't thought about"": A User Study on AI Labels as a Safeguard Against Image-Based Misinformation",2026,Ruhr University Bochum,institution:8f8dd64c6339c8ff,automatic_fallback,51.48165,7.21648,True,conference,conference,venue:chi:main,Conference · CHI Conference on Human Factors in Computing Systems (CHI),valid baseline-only marker absent from current partial source snapshot
openalex-candidate-01f34db1cddbd93f,openalex:https://openalex.org/w4416604008,"""That's another doom I haven't thought about"": A User Study on AI Labels as a Safeguard Against Image-Based Misinformation",2026,Max Planck Institute for Security and Privacy,institution:068512c1b695fe0b,automatic_fallback,51.481651306152344,7.216479778289795,True,conference,conference,venue:chi:main,Conference · CHI Conference on Human Factors in Computing Systems (CHI),valid baseline-only marker absent from current partial source snapshot
openalex-candidate-6dc2b82fbc957b1e,openalex:https://openalex.org/w7140634248,Toward Generalizable Forgery Detection and Reasoning,2026,Tsinghua University,institution:4ae45b121fe12e9c,automatic_fallback,39.9075,116.39723,True,journal,journal,venue:ieee-transactions-on-image-processing:main,Journal · IEEE Transactions on Image Processing,valid baseline-only marker absent from current partial source snapshot
openalex-candidate-2b475dc8c8dde0d4,openalex:https://openalex.org/w4400616829,Detecting Artificial Intelligence-Generated images via deep trace representations and interactive feature fusion,2024,Chongqing University of Posts and Telecommunications,institution:7e10613327a4e264,automatic_fallback,29.560260772705078,106.55770874023438,True,journal,journal,venue:information-fusion:main,Journal · Information Fusion,valid baseline-only marker absent from current partial source snapshot
openalex-candidate-66be57c590f92be1,openalex:https://openalex.org/w4400616829,Detecting Artificial Intelligence-Generated images via deep trace representations and interactive feature fusion,2024,City University of Hong Kong,institution:ec71dc4340659fd9,automatic_fallback,22.2783203125,114.17469024658203,True,journal,journal,venue:information-fusion:main,Journal · Information Fusion,valid baseline-only marker absent from current partial source snapshot
curated-map:9dfe91eed53137a6c093,openalex:https://openalex.org/w4400716502,"A Survey of Defenses Against AI-Generated Visual Media: Detection,Disruption, and Authentication",2024,Xi’an Jiaotong University,institution:afc29be68ac419be,curated,34.2467,108.9839,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:81103833566d51c52b15,openalex:https://openalex.org/w4400716502,"A Survey of Defenses Against AI-Generated Visual Media: Detection,Disruption, and Authentication",2024,The Hong Kong Polytechnic University,institution:31f980eaa403801a,curated,22.3046,114.1796,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:e07a8799bf8c1f22b73c,openalex:https://openalex.org/w4400716502,"A Survey of Defenses Against AI-Generated Visual Media: Detection,Disruption, and Authentication",2024,Wuhan University,institution:f23b95ce92de4591,curated,30.5407,114.3603,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:af32adbe2f150b914795,openalex:https://openalex.org/w7155245437,Adaptive Forensic Feature Refinement via Intrinsic Importance Perception,2026,Zhejiang University,institution:e433baf78e80004b,curated,30.3083,120.0867,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:fa2c26b9fb70d11a094e,openalex:https://openalex.org/w7155245437,Adaptive Forensic Feature Refinement via Intrinsic Importance Perception,2026,Alibaba Inc,institution:6faf58b52bec4e39,curated,30.1919,120.1858,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:5d7f1c30c7ba7cfe9b50,openalex:https://openalex.org/w7155245437,Adaptive Forensic Feature Refinement via Intrinsic Importance Perception,2026,Zhejiang University of Technology,institution:9b91aedca1273b56,curated,30.2954,120.1609,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:a0e2c8aaef5e580013f7,openalex:https://openalex.org/w7117078863,AdaptPrompt: Parameter-Efficient Adaptation of VLMs for Generalizable Deepfake Detection,2025,University of Waterloo,institution:7417258b2e3d3491,curated,43.4723,-80.5449,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:2bdcc1ec8e3cb94e239b,openalex:https://openalex.org/w7117078863,AdaptPrompt: Parameter-Efficient Adaptation of VLMs for Generalizable Deepfake Detection,2025,Mohamed bin Zayed University of Artificial Intelligence,institution:f04b96a9716ab2f4,curated,24.4329,54.6178,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:1cc4455d3a5770356f72,openalex:https://openalex.org/w7117078863,AdaptPrompt: Parameter-Efficient Adaptation of VLMs for Generalizable Deepfake Detection,2025,University of Bergen,institution:b978b6dfc7b3baa0,curated,60.3862,5.3204,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:6fbd8fac591b653d9c92,openalex:https://openalex.org/w4387994353,AntifakePrompt: Prompt-Tuned Vision-Language Models are Fake Image Detectors,2023,National Yang Ming Chiao Tung University,institution:b99e56fd55395250,curated,24.786,120.997,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:cb081d4746522155c079,openalex:https://openalex.org/w4387994353,AntifakePrompt: Prompt-Tuned Vision-Language Models are Fake Image Detectors,2023,Netflix Eyeline Studios,institution:fbc0802be3266f6f,curated,34.0522,-118.2437,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:ae2dc63508fcb613969f,openalex:https://openalex.org/w4322760013,Benchmarking Deepart Detection,2023,Xi’an Jiaotong University,institution:afc29be68ac419be,curated,34.2467,108.9839,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:5bb85725f878bc480812,openalex:https://openalex.org/w4322760013,Benchmarking Deepart Detection,2023,Singapore Management University,institution:eefb779b4c760808,curated,1.2966,103.85,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:2fb86958dba908b69d6a,openalex:https://openalex.org/w4322760013,Benchmarking Deepart Detection,2023,University of Southampton,institution:a0c3927e4ddb3a39,curated,50.9344,-1.3958,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:69a07fe1a7abda7cc270,openalex:https://openalex.org/w4322760013,Benchmarking Deepart Detection,2023,Harbin Institute of Technology,institution:fe438b1c7662476f,curated,45.7469,126.632,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:a8d2efa3fe0d29ee0b5a,openalex:https://openalex.org/w4322760013,Benchmarking Deepart Detection,2023,Pengcheng Laboratory,institution:1ce921cf3475aa52,curated,22.5856,113.9639,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:938e81a48e9530c851d8,openalex:https://openalex.org/w4417529984,Code-in-the-Loop Forensics: Agentic Tool Use for Image Forgery Detection,2025,University of Science and Technology of China,institution:e721b03b6f6c172d,curated,31.8229,117.2808,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:4b79c43b9046c9e24260,openalex:https://openalex.org/w4417529984,Code-in-the-Loop Forensics: Agentic Tool Use for Image Forgery Detection,2025,Shanghai Innovation Institute,institution:9a0d85eff850f04a,curated,31.1376,121.4476,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:f4e9456467df32e96061,openalex:https://openalex.org/w4417529984,Code-in-the-Loop Forensics: Agentic Tool Use for Image Forgery Detection,2025,Shanghai Artificial Intelligence Laboratory,institution:c107a95b6cb53ac5,curated,31.1779,121.4625,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:23776e41e28ddf702f74,openalex:https://openalex.org/w7133363592,CTForensics: A Comprehensive Dataset and Method for AI-Generated CT Image Detection,2026,University of Chinese Academy of Sciences,institution:69309405e04976ec,curated,39.9078,116.2523,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:7a0230589ff154a90fbe,openalex:https://openalex.org/w7133363592,CTForensics: A Comprehensive Dataset and Method for AI-Generated CT Image Detection,2026,"Institute of Automation, Chinese Academy of Sciences",institution:966ff12833f90bb0,curated,39.9826,116.3336,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:4efadfdc09dbe4f1d820,openalex:https://openalex.org/w7133363592,CTForensics: A Comprehensive Dataset and Method for AI-Generated CT Image Detection,2026,"HKISI, Chinese Academy of Sciences",institution:9dd7b58a09f6962c,curated,22.4267,114.2119,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:a439ab8f0c9cd5ec63bb,openalex:https://openalex.org/w7133363592,CTForensics: A Comprehensive Dataset and Method for AI-Generated CT Image Detection,2026,Sangfor Technologies Inc.,institution:a86e3c911036d069,curated,22.5903,113.9608,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:e75b66f9c58938c47fe6,openalex:https://openalex.org/w4392737360,Data-Independent Operator: A Training-Free Artifact Representation Extractor for Generalizable Deepfake Detection,2024,Beijing Jiaotong University,institution:bf6195b78f6dc951,curated,39.959,116.348,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:9e60143c5ea97be8de4f,openalex:https://openalex.org/w4392737360,Data-Independent Operator: A Training-Free Artifact Representation Extractor for Generalizable Deepfake Detection,2024,"University of Nevada, Reno",institution:969d6dd2c9cf6a1e,curated,39.5442,-119.8147,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:aafe03f2536923c6d196,openalex:https://openalex.org/w4392737360,Data-Independent Operator: A Training-Free Artifact Representation Extractor for Generalizable Deepfake Detection,2024,"The Chinese University of Hong Kong, Shenzhen",institution:5dbb9ac6a407e079,curated,22.6867,114.2117,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:addf22001c187a06e962,openalex:https://openalex.org/w4389983109,DeepArt: A Benchmark to Advance Fidelity Research in AI-Generated Content,2023,Chongqing University of Posts and Telecommunications,institution:7e10613327a4e264,curated,29.5315,106.6043,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:6edf92cdf064648c8804,openalex:https://openalex.org/w4389983109,DeepArt: A Benchmark to Advance Fidelity Research in AI-Generated Content,2023,University of Alabama at Birmingham,institution:fde22ad658a3fdb9,curated,33.5022,-86.8092,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:323f89c9f4a35e868942,openalex:https://openalex.org/w4389983109,DeepArt: A Benchmark to Advance Fidelity Research in AI-Generated Content,2023,Alipurduar Government Engineering and Management College,institution:930e5c2880e11cb3,curated,26.489,89.5271,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:f36a29c80f3b4a13d6ba,openalex:https://openalex.org/w4393063559,Deepfake Detection without Deepfakes: Generalization via Synthetic Frequency Patterns Injection,2024,ISTI-CNR,institution:541450f1f663948c,curated,43.7196,10.4217,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:6af23bcdc512df57c0e3,openalex:https://openalex.org/w4393063559,Deepfake Detection without Deepfakes: Generalization via Synthetic Frequency Patterns Injection,2024,CNIT,institution:721b1fe645c5b099,curated,43.8016,11.2452,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:2b1b72c218f9f1e2edfb,openalex:https://openalex.org/w4393063559,Deepfake Detection without Deepfakes: Generalization via Synthetic Frequency Patterns Injection,2024,Universitas Mercatorum,institution:1afce89cd4f3571f,curated,41.8936,12.4784,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:95fc42c329c7e32f6f9e,openalex:https://openalex.org/w4393063559,Deepfake Detection without Deepfakes: Generalization via Synthetic Frequency Patterns Injection,2024,NVIDIA AI Technology Center Italy,institution:0b1cc69a0a28e0c1,curated,41.9028,12.4964,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:889b937f546820163681,openalex:https://openalex.org/w4399911107,Development of a Dual-Input Neural Model for Detecting AI-Generated Imagery,2024,University of Waterloo,institution:7417258b2e3d3491,curated,43.4723,-80.5449,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:37023e0bef53373444a2,openalex:https://openalex.org/w4389421609,Diffusion Noise Feature: Accurate and Fast Generated Image Detection,2023,Zhejiang University,institution:e433baf78e80004b,curated,30.3083,120.0867,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:46027a15f3fe7e9e95ff,openalex:https://openalex.org/w4395064829,FakeBench: Probing Explainable Fake Image Detection via Large Multimodal Models,2024,City University of Hong Kong,institution:ec71dc4340659fd9,curated,22.3374,114.173,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:0255d7ef7e87768c37d9,openalex:https://openalex.org/w4395064829,FakeBench: Probing Explainable Fake Image Detection via Large Multimodal Models,2024,Drexel University,institution:e0fc2ffb269489e7,curated,39.9566,-75.1899,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:301e8f6d16fa5893c129,openalex:https://openalex.org/w4395064829,FakeBench: Probing Explainable Fake Image Detection via Large Multimodal Models,2024,University of Campinas,institution:f4a883f8d9615a43,curated,-22.817,-47.0683,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:2f4cb1aa1b9b49d8d337,openalex:https://openalex.org/w4395064829,FakeBench: Probing Explainable Fake Image Detection via Large Multimodal Models,2024,Nanyang Technological University,institution:c111feb812f1a7ed,curated,1.3483,103.6831,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:261600b77edb12226e53,openalex:https://openalex.org/w4417056138,FakeScope: Large Multimodal Expert Model for Transparent AI-Generated Image Forensics,2025,City University of Hong Kong,institution:ec71dc4340659fd9,curated,22.3374,114.173,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:0a558efa4d6308136670,openalex:https://openalex.org/w4417056138,FakeScope: Large Multimodal Expert Model for Transparent AI-Generated Image Forensics,2025,Chang’an University,institution:7aae859eefe8edd1,curated,34.23445,108.95288,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:4e16f781d242bd1f3f97,openalex:https://openalex.org/w4417056138,FakeScope: Large Multimodal Expert Model for Transparent AI-Generated Image Forensics,2025,Sun Yat-sen University,institution:5c85faa51cc57a24,curated,23.09959,113.29251,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:e34a03e5accb5a53168f,openalex:https://openalex.org/w4417056138,FakeScope: Large Multimodal Expert Model for Transparent AI-Generated Image Forensics,2025,Nanyang Technological University,institution:c111feb812f1a7ed,curated,1.3483,103.6831,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:d34bbd6303b06e2a54d6,openalex:https://openalex.org/w4417056138,FakeScope: Large Multimodal Expert Model for Transparent AI-Generated Image Forensics,2025,University of Campinas,institution:f4a883f8d9615a43,curated,-22.817,-47.0683,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:f93c95109233c01d9875,openalex:https://openalex.org/w4414789480,FerretNet: Efficient Synthetic Image Detection via Local Pixel Dependencies,2025,Jinan University,institution:8632718a2c1444c6,curated,23.1335,113.3419,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:27f63b49aff048d68270,openalex:https://openalex.org/w4414577086,Few-Shot Class-Incremental Model Attribution Using Learnable Representation From CLIP-ViT Features,2025,Sungkyunkwan University,institution:e80b94c605da24ce,curated,37.2939,126.9757,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:65d639a397e11e444043,openalex:https://openalex.org/w7117537373,Fixed-Threshold Evaluation of a Hybrid CNN-ViT for AI-Generated Image Detection Across Photos and Art,2025,Indian Institute of Technology Kharagpur,institution:f0c3da144873207a,curated,22.3193,87.3095,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:65f1f60db9635a78af1c,openalex:https://openalex.org/w7117537373,Fixed-Threshold Evaluation of a Hybrid CNN-ViT for AI-Generated Image Detection Across Photos and Art,2025,Chittagong University of Engineering and Technology,institution:488418437bfc9b2c,curated,22.46208,91.97294,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:743574add8440a4bd2db,openalex:https://openalex.org/w4416610205,Fooling the Watchers: Breaking AIGC Detectors via Semantic Prompt Attacks,2025,Aarhus University,institution:b85a1a866c0c7fe8,curated,56.1685,10.2037,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:36b254b969fc4952c152,openalex:https://openalex.org/w4416610205,Fooling the Watchers: Breaking AIGC Detectors via Semantic Prompt Attacks,2025,China University of Mining and Technology,institution:e67012d79bb3f603,curated,34.2166,117.142,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:e19ad3c3739079010a07,openalex:https://openalex.org/w4417093490,ForensicHub: A Unified Benchmark &amp; Codebase for All-Domain Fake Image Detection and Localization,2025,Sichuan University,institution:4c1e9439f241e5ec,curated,30.6331,104.0819,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:f2983afcfbc7e8efb2fb,openalex:https://openalex.org/w4417093490,ForensicHub: A Unified Benchmark &amp; Codebase for All-Domain Fake Image Detection and Localization,2025,Ant Group,institution:5a28a1a99a417ba5,curated,30.2613,120.1042,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:2872bec3f4dd3044ce05,openalex:https://openalex.org/w4417093490,ForensicHub: A Unified Benchmark &amp; Codebase for All-Domain Fake Image Detection and Localization,2025,Hong Kong University of Science and Technology,institution:1f9be0c6a5d4aa0b,curated,22.3376,114.263,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:5a9a1fdd3e4a9c2edc63,openalex:https://openalex.org/w4417093490,ForensicHub: A Unified Benchmark &amp; Codebase for All-Domain Fake Image Detection and Localization,2025,South China University of Technology,institution:3e9b289ae248f660,curated,23.151,113.349,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:9ab0cde5a121c1dde5a1,openalex:https://openalex.org/w4417093490,ForensicHub: A Unified Benchmark &amp; Codebase for All-Domain Fake Image Detection and Localization,2025,University of Macao,institution:b8a4e3b25fd4a300,curated,22.13,113.5458,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:f4130212aaffdaf5ccaa,openalex:https://openalex.org/w4415935817,From Evidence to Verdict: An Agent-Based Forensic Framework for AI-Generated Image Detection,2025,CISPA Helmholtz Center for Information Security,institution:aea376936c88135b,curated,49.2577,7.0422,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:e063f71419c02a4ccb15,openalex:https://openalex.org/w4414578321,Generalizable AI-Generated Image Detection Based on Fractal Self-Similarity in the Spectrum,2025,Beihang University,institution:f336b3005794930b,curated,39.9811,116.3443,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:51276b13d79aa1c9659b,openalex:https://openalex.org/w4414578321,Generalizable AI-Generated Image Detection Based on Fractal Self-Similarity in the Spectrum,2025,Hebei University of Technology,institution:b83f47152ad1ec29,curated,39.228,117.061,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:db3b88a4a6171b2598ed,openalex:https://openalex.org/w4405254427,Take Fake as Real: Realistic-like Robust Black-box Adversarial Attack to Evade AIGC Detection,2024,Wuhan University,institution:f23b95ce92de4591,curated,30.5407,114.3603,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:b3655a5104d506deb734,openalex:https://openalex.org/w4385473656,Model Synthesis for Zero-Shot Model Attribution,2023,"Institute of Computing Technology, Chinese Academy of Sciences",institution:e278f75918ccf8a7,curated,39.9784,116.33,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:2eab488c4d405a206d68,openalex:https://openalex.org/w4385473656,Model Synthesis for Zero-Shot Model Attribution,2023,University of Sydney,institution:965434eee0b97685,curated,-33.886,151.1874,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
curated-map:ecec50020d05754bb906,openalex:https://openalex.org/w3134567460,On Attribution of Deepfakes,2020,University of Toronto,institution:6a892bbe4ee57122,curated,43.6635,-79.3958,True,preprint,preprint,venue:arxiv:main,Preprint · arXiv,valid baseline-only marker absent from current partial source snapshot
