institution_id,canonical_name,institution_type,institution_status,parent_institution_id,public_display,created_at,updated_at,created_by
institution:b77cc69e117a29dc,Dehradun Institute of Technology University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:c6b6c8d24f8e66aa,Dominican University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:f34946305c17c505,Dongguan University of Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:cc8345310a2617a6,Durban University of Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:3cef1f53ea25d8c9,East Tennessee State University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:bb266f47a5ceef81,Edinburgh Napier University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:4057e1737c20bdb9,Fakir Mohan University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:42c60ebb24e9f839,Fraunhofer Institute for Industrial Mathematics,research_unit,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:a8edc55c3baa29af,Fraunhofer-Gesellschaft,research_unit,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:213a2f107c1f76df,Fujitsu (China),company,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:33d54ba20fb76125,Fujitsu (Japan),company,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:c2dab080fa856716,Georgia Institute of Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:4423bec9199a5d47,GLA University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:f647b4b37bf4515d,Global University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:823a09a4580fb39e,Government Sadiq College Women University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:ef894bd5e789abd7,Govind Ballabh Pant University of Agriculture and Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:128d207ba007d9d7,Graphic Era University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:d1de2b99104f99ed,Guangxi Medical University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:1b91d0993efc3a95,Gyeongguk National University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:bb302a0231577b3c,Haliç University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:07d62a903f84afcd,Hangzhou Dianzi University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:f904c5dbc038c1df,Heidelberg University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:6f14a665aa77ba34,Helmholtz Center for Information Security,research_unit,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:312f5a2a85c73aa0,Henan University of Engineering,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:9862b50bf0eb12f0,Hindustan Institute of Technology and Science,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:834e8b5e7fb040b9,Honeywell (United States),company,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:a7d5cec59e029db5,Hong Kong Polytechnic University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:ed58576681c8c7e7,Huazhong Agricultural University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:bbc6ae7ed9b4bd38,Humboldt-Universität zu Berlin,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:1ba4ddc6758a80c0,Imperial College London,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:a4e0e93fcd90b1c0,Indian Institute of Technology Patna,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:27cf878705a6b15a,Islamia University of Bahawalpur,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:cf2e81e79ecee1b8,İstanbul Nişantaşı Üniversitesi,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:7375490cb489bcfd,Jacksonville University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:b6af627e10ca7fed,Jahangirnagar University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:557b8ad811254ad6,Jianghan University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:f88815962e62ced1,Kadir Has University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:5919d60e453e2459,Kahramanmaraş Sütçü İmam University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:f4c98270ae3164c6,Karabük University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:9d4cf3c6e95e06c5,Karnatak University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:81c7128fd371f65f,Khalifa University of Science and Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:8fac1f5c8936e362,Khwaja Fareed University of Engineering and Information Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:206ade2edf5e4762,King Abdulaziz University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:36c5630e014fb5d7,King Saud University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:7ec2cd070cc14278,King's College London,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:148a0feafd311a0a,Korea Advanced Institute of Science and Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:7095dc4de406754b,Korea Aerospace University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:eceea91f3973f1b1,Korea University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:bec45b93a867958c,Lamar University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:b71e4506b75fcb88,Leeds Beckett University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:228c9ed379a96dd8,Liaoning University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:85d468a61a1936c6,Louisiana State University of Alexandria,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:fb406af2053fceb0,Lund University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:d8d45546142be201,Macau University of Science and Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:85b5522dac5ab1d7,Majmaah University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:720565e77c6f2c38,Marmara University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:068512c1b695fe0b,Max Planck Institute for Security and Privacy,research_unit,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:bcd3d53e57c31275,Mayachitra (United States),company,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:5e1b887e28ecec3a,Megvii (China),company,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:8dd670c7d0f431d4,Mercatorum University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:9e1ab9137907fdce,Microsoft (United States),company,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:330ddee32a318616,Microsoft Research (United Kingdom),company,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:b771bab570cca255,Microsoft Research Asia (China),company,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:125af76b30759ac2,Middle East University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:c72155b537fbbff3,Middle Technical University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:79bdedc4507c21a5,Najran University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:71438ca10017bba5,National Institute of Standards and Technology,research_unit,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:12fe4f34c1ed5053,National Institute of Technology Karnataka,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:cb66d06bbab6753c,National Pingtung University of Science and Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:4a297c8ff1c10795,National Research Council,research_unit,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:72e33b377a422ec3,National Taiwan University of Science and Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:dac00bcd54a7c18f,National United University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:18a199cf02e2dc6e,National University of Computer and Emerging Sciences,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:81eaae945d27f11c,National University of Ireland,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:221eb2f9c9da3e19,National Yunlin University of Science and Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:d60d6f53bb737f8f,Naver (South Korea),company,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:af28dc8d805f8918,Nirma University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:2c4c8a70b915edac,North South University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:13d54640e2e7ec6c,Northeast Agricultural University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:fe8410750f429b37,Nvidia (United States),company,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:5de5568dbc559111,Oak Ridge National Laboratory,research_unit,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:f8894017df3dfcc2,Ollscoil na Gaillimhe – University of Galway,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:567dcc53fa2f6dd3,Prince Mohammad bin Fahd University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:39fe5b3a0cd3dd7c,PSG INSTITUTE OF TECHNOLOGY AND APPLIED RESEARCH,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:77fb2ba62b721cd6,Qilu University of Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:41f10ac519a66555,Queensland University of Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:afc7ba5b733248b6,Rashtrasant Tukadoji Maharaj Nagpur University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:6b773370c41b47b5,RMIT University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:81b3058b204793ac,Salesforce (United States),company,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:457423605fa485bc,Samsung (South Korea),company,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:d86afa08c5895ca3,Samsung Pharm (South Korea),company,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:49700da520d8842b,Samsung SDS (South Korea),company,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:d407d447fe02673c,Sant Gadge Baba Amravati University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:6dc785b2ccdf142c,Satya Wacana Christian University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:9191a7d5e3a9fc0c,Sejong University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:2e47d59ad1e8d5a4,Shahid Beheshti University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:932fb42ad74deeea,Shandong Academy of Sciences,research_unit,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:a8aa4fcbf3d06d56,Shandong University of Political Science and Law,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:85a4635e28eefe8e,Shanghai Polytechnic University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:dbc08517e4f1ed6e,Shanghai University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:d6f57909282596fe,Shaqra University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:77789f69fddd731b,Sharda University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:79e17450a764ece3,Sheffield Hallam University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:0d485839c904b21b,Shenzhen Academy of Robotics,research_unit,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:02b60e662a7a973c,Shivaji University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:24532e6b5472dbfb,Singapore Institute of Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:711cae4423807c6b,Sony Corporation (United States),company,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:e0677ab73955e8f3,Sorbonne Université,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:37ea83da28e11ff2,Southwest University of Science and Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:87c744673e7e4d05,SRM Institute of Science and Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:9e9891886a71efdf,St. Joseph's Institute of Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:8ac3b059e7b70054,State Key Laboratory of Information Security,research_unit,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:87cfa9f9d3bda4e1,State University of New York,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:e91675148695594c,Sunway University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:8d0a45af450fc806,Symbiosis International University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:926c0d427a18622b,Taif University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:66101d2ca048704e,Technische Universität Berlin,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:f29a43c08a37e42f,Technische Universität Darmstadt,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:7df4a1601453f806,Tel Aviv University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:a992a0408381afc7,Tencent (China),company,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:5c5bb5ad830242f4,Texas Tech University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:5396ea72656b4b19,The Chinese University of Hong Kong,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:9ed23c2db75b5eee,Tianjin University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:3e0adb795a72cea8,Tianjin University of Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:5e520dd2cd0a49c8,Tilburg University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:ee1464b6cfe3e064,Tun Hussein Onn University of Malaysia,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:424b7d284db388e3,Tunghai University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:4e4d723f7fa11734,Universidad Politécnica de Madrid,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:b0f3614b042aab47,Universiti Malaysia Sarawak,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:a8ed28b9013a59e5,Universiti Putra Malaysia,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:c121cd267550901f,"University at Albany, State University of New York",university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:2dd8e4fd2cb400d5,University of Aleppo,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:4a22ca636b97fd7f,University of Applied Health Sciences,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:85dd03b724084b02,University of Baltimore,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:610848049e237294,University of Bonn,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:17e63acd624ced9b,University of Cagliari,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:ca4ec8b3c028069a,"University of California, Riverside",university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:de4a2849d3de43a3,"University of California, Santa Barbara",university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:e103bc7b785f96fd,University of Coimbra,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:5fc8d686887fa82a,University of Electronic Science and Technology of China,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:64c1d2ad9160a22f,University of Engineering & Management,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:6ffec4118fae194f,University of Engineering and Technology Taxila,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:191ab0ad911126ad,University of Hafr Al-Batin,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:a7f4bd547e079314,University of Indianapolis,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:4dc98405f4a72728,University of Jinan,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:882d9509a9483333,University of Kerala,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:6897907a26009a77,University of Liverpool,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:4f857a16fa2b6772,University of Malta,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:76f485d9ab6917e6,University of Management and Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:e65ac91b19314310,University of Maribor,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:bc735f3cccb71688,"University of Maryland, College Park",university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:d4c5c00e6ef405e5,University of Michigan–Flint,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:cd743b4a401f4611,University of Mumbai,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:bbac7db3fe9aebc6,University of Newcastle Australia,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:f3cfc9b602d85010,University of North Texas,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:ffcb560498d89d25,University of Oslo,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:ac88e2afb065388b,University of Padua,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:018c503420feda75,University of Petroleum and Energy Studies,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:d8380bce08742d96,University of Plymouth,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:e0847a88faaa305e,University of Portsmouth,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:85eee734d249f6b1,University of Rajshahi,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:cf0fbf994717bb60,University of Seoul,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:8051e5f39b55dde4,University of South Wales,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:c27ba6b4c07428cf,University of Southern Denmark,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:b4361f45b61f9e1c,University of St. Thomas - Minnesota,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:f68896817b1b2d6b,University of Technology Sydney,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:9fa92db1d3d981f0,University of Vienna,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:4d3dd6848c184118,University of Warwick,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:32e3542f42f3fe45,University of Wollongong in Dubai,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:88b6a237229e50a1,University of Žilina,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:eb0a1398c50d0281,Université Paris-Est Créteil,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:c6f551ae664eb6a5,Victoria University of Wellington,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:78ca573d3b6c457c,VSB - Technical University of Ostrava,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:bc1cdb126bafdc16,Washington State University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:69152a620553f03a,Wuhan Business University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:cdde929ea128594e,Wuhan Institute of Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:9dcc9e0e62baaea9,Yulin Normal University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:fa59f7ae15be03cb,Zhejiang Sci-Tech University,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
institution:5d8853c0a593d41c,Zhengzhou University of Science and Technology,university,active,,self,2026-07-22T00:00:00Z,2026-07-22T00:00:00Z,institution-type-audit
