queue_id,audit_id,mapping_id,paper_id,paper_title,year,doi,openalex_url,author,current_institution,current_institution_id,raw_affiliation,suggested_canonical_institution,suggested_institution_id,severity,issue_type,reason,recommended_action,finding_status,resolution_action,resolution_note,is_current,created_at,updated_at,resolved_at,resolved_by
institution-review:b26e8124ac70be9ada61,institution-consistency:d1c78c92852f6f106a29,mapping:4ce3a848e0cb882aacca,curated:f40ecaaf5d0212852b79,Dual Data Alignment Makes AI-Generated Image Detector Easier Generalizable,2025,10.48550/arxiv.2505.14359,https://openalex.org/W4416562145,Taiping Yao,Tencent Youtu Lab,institution:3e78e883c14f8bb8,Tecent YouTu Lab,,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,open,,,true,2026-07-13T23:47:16+00:00,2026-08-20T09:34:27+00:00,,
institution-review:abe1b59c6557ad2e266b,institution-consistency:1e5a382d4e8ab52dbb12,mapping:1235057b0615e536ee23,curated:ce200a9a7aa3dee36fc7,FIDAVL: Fake Image Detection and Attribution Using Vision-Language Model,2024,10.1007/978-3-031-78305-0_11,https://openalex.org/W4404943083,Wassim Hamidouche,University of Rennes,institution:6c246ba350e11d5f,"Univ. Rennes, INSA Rennes, CNRS, IETR - UMR 6164, Rennes, France",,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-13T23:47:16+00:00,2026-08-24T16:45:45+00:00,2026-08-24T16:45:45+00:00,queue-sync
institution-review:a3bd4ee718144553628f,institution-consistency:a93fc693a293354647f3,mapping:824da221d6a0922bfb18,curated:1332f5c35b9ac943f349,FLODA: Harnessing Vision-Language Models for Deepfake Assessment,2025,10.1109/icce63647.2025.10929816,https://openalex.org/W4408861326,Gunhui Han,"Yonsei University, Sinchon Campus",institution:42992b97b8e05dd4,"Department of Mechanical Engineering, Yonsei University, Seoul, Republic of Korea",,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,open,,,true,2026-07-13T23:47:16+00:00,2026-07-28T14:25:54+00:00,,
institution-review:fb28bd47ea83f0e9e658,institution-consistency:d243227a5d4355c5703f,mapping:2bd5d375d6e0769c233c,curated:1332f5c35b9ac943f349,FLODA: Harnessing Vision-Language Models for Deepfake Assessment,2025,10.1109/icce63647.2025.10929816,https://openalex.org/W4408861326,Seunghyeon Park,"Yonsei University, International Campus",institution:6e61f1cad147c313,"School of Integrated Technology, Yonsei University, Incheon, Republic of Korea",,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,open,,,true,2026-07-13T23:47:16+00:00,2026-07-28T14:25:54+00:00,,
institution-review:407d7d608069200ba5e6,institution-consistency:b578befc95e15b98b2b9,mapping:eb3daba31063e8e80152,openalex:W4417093490,ForensicHub: A Unified Benchmark &amp; Codebase for All-Domain Fake Image Detection and Localization,2025,10.48550/arxiv.2505.11003,https://openalex.org/W4417093490,Xiaochen Ma,The Hong Kong University of Science and Technology,institution:fa80d3c071c298e1,HKUST,,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-13T23:47:16+00:00,2026-08-20T13:42:33+00:00,2026-08-20T13:42:33+00:00,queue-sync
institution-review:7a890a863c980f3342d2,institution-consistency:2953312eed25cbaa6831,mapping:73f5f4bc08a766777b35,curated:fe98b5f37967f5a51b86,Simple Detection of AI-Generated Images based on Noise Correlation,2025,10.1109/amlds63918.2025.11159445,https://openalex.org/W4414231579,Patrick Bas,University of Lille,institution:c76018a960d2cd12,"UMR 9189 CRIStAL, Univ. Lille, CNRS, Centrale Lille, Lille, France",,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-13T23:47:16+00:00,2026-08-24T16:45:45+00:00,2026-08-24T16:45:45+00:00,queue-sync
institution-review:d119477ad8fce7e5d1dc,institution-consistency:f12cb77c3c0dc75a05ec,,,,,,,,University of Chinese Academy of Sciences,institution:69309405e04976ec,,Chinese Academy of Sciences,institution:3afb6cc453e0a8d9,low,duplicate_institution,Why flagged: multiple active institution entities have semantically equivalent canonical names.,Review aliases and merge only with explicit confirmation.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-14T07:20:33+00:00,2026-07-28T14:23:39+00:00,2026-07-14T07:29:24+00:00,queue-sync
institution-review:c30e12ba3c14321bf941,institution-consistency:b077c5af362fd6eb0e9a,,,,,,,,University of Sydney,institution:965434eee0b97685,,The University of Sydney,institution:1984e5f97afb62d8,low,duplicate_institution,Why flagged: multiple active institution entities have semantically equivalent canonical names.,Review aliases and merge only with explicit confirmation.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-14T07:29:24+00:00,2026-07-28T14:23:39+00:00,2026-07-15T11:34:24+00:00,queue-sync
institution-review:12ce39955a0dfdf38fb5,institution-consistency:80d90e46504181af97dc,mapping:6307736ef459cb62af5a,curated:0d918782407e05ade5bd,Unified Detection of Synthetic and Manipulated Images via Dual-Stream Artifact Fusion,2026,10.1145/3810988.3812660,https://openalex.org/W7164758918,Daniel Mai,Vietnam National University Ho Chi Minh City,institution:19d2ee8d44bfb9f0,"University of Science, VNU-HCM, Ho Chi Minh, Vietnam and Viet Nam National University, Ho Chi Minh City, Vietnam | University of Science, VNU-HCM, Ho Chi Minh, Vietnam and Viet Nam National University, Ho Chi Minh, Vietnam",Ho Chi Minh City University of Science,institution:329f39cda413f721,low,parent_child_inconsistency,Why flagged: affiliation evidence names a confirmed child institution while the mapping points to its parent; the relationship is compatible and is not a conflict.,Review whether the mapping should use the more specific child institution.,open,,,true,2026-07-15T11:34:24+00:00,2026-07-28T14:25:54+00:00,,
institution-review:0b58f16d4c0c3a7001c8,institution-consistency:e36aafa70f540906915b,mapping:6307736ef459cb62af5a,curated:0d918782407e05ade5bd,Unified Detection of Synthetic and Manipulated Images via Dual-Stream Artifact Fusion,2026,10.1145/3810988.3812660,https://openalex.org/W7164758918,Minh–Triet Tran,Vietnam National University Ho Chi Minh City,institution:19d2ee8d44bfb9f0,"University of Science, VNU-HCM, Ho Chi Minh, Vietnam and Viet Nam National University, Ho Chi Minh City, Vietnam | University of Science, VNU-HCM, Ho Chi Minh, Vietnam and Viet Nam National University, Ho Chi Minh, Vietnam",Ho Chi Minh City University of Science,institution:329f39cda413f721,low,parent_child_inconsistency,Why flagged: affiliation evidence names a confirmed child institution while the mapping points to its parent; the relationship is compatible and is not a conflict.,Review whether the mapping should use the more specific child institution.,open,,,true,2026-07-15T11:34:24+00:00,2026-07-28T14:25:54+00:00,,
institution-review:ca9e4bb3770342a15f0c,institution-consistency:ba7113c06f20b20c3b6d,mapping:6307736ef459cb62af5a,curated:0d918782407e05ade5bd,Unified Detection of Synthetic and Manipulated Images via Dual-Stream Artifact Fusion,2026,10.1145/3810988.3812660,https://openalex.org/W7164758918,Thinh-Phat Vo,Vietnam National University Ho Chi Minh City,institution:19d2ee8d44bfb9f0,"University of Science, VNU-HCM, Ho Chi Minh, Vietnam and Viet Nam National University, Ho Chi Minh City, Vietnam | University of Science, VNU-HCM, Ho Chi Minh, Vietnam and Viet Nam National University, Ho Chi Minh, Vietnam",Ho Chi Minh City University of Science,institution:329f39cda413f721,low,parent_child_inconsistency,Why flagged: affiliation evidence names a confirmed child institution while the mapping points to its parent; the relationship is compatible and is not a conflict.,Review whether the mapping should use the more specific child institution.,open,,,true,2026-07-15T11:34:24+00:00,2026-07-28T14:25:54+00:00,,
institution-review:204cac68a96bd0e38a4a,institution-consistency:a52a63f846871555f013,mapping:6307736ef459cb62af5a,curated:0d918782407e05ade5bd,Unified Detection of Synthetic and Manipulated Images via Dual-Stream Artifact Fusion,2026,10.1145/3810988.3812660,https://openalex.org/W7164758918,Trong-Le Do,Vietnam National University Ho Chi Minh City,institution:19d2ee8d44bfb9f0,"University of Science, VNU-HCM, Ho Chi Minh, Vietnam and Viet Nam National University, Ho Chi Minh City, Vietnam | University of Science, VNU-HCM, Ho Chi Minh, Vietnam and Viet Nam National University, Ho Chi Minh, Vietnam",Ho Chi Minh City University of Science,institution:329f39cda413f721,low,parent_child_inconsistency,Why flagged: affiliation evidence names a confirmed child institution while the mapping points to its parent; the relationship is compatible and is not a conflict.,Review whether the mapping should use the more specific child institution.,open,,,true,2026-07-15T11:34:24+00:00,2026-07-28T14:25:54+00:00,,
institution-review:4053ce95064f384fac78,institution-consistency:bef154711367a35156b2,,,,,,,,Zhejiang University,institution:e433baf78e80004b,,Zhejiang Lab,institution:2f8c9f8f9209013d,low,duplicate_institution,Why flagged: multiple active institution entities have semantically equivalent canonical names.,Review aliases and merge only with explicit confirmation.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-15T13:02:21+00:00,2026-07-28T14:25:54+00:00,2026-07-15T13:24:39+00:00,queue-sync
institution-review:ca601cf49b65721bf9f8,institution-consistency:7173133fbcced08b89d3,,,,,,,,Zhejiang Lab,institution:2f8c9f8f9209013d,,Zhejiang University,institution:e433baf78e80004b,low,duplicate_institution,Why flagged: multiple active institution entities have semantically equivalent canonical names.,Review aliases and merge only with explicit confirmation.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-15T13:24:39+00:00,2026-07-28T14:20:46+00:00,2026-07-17T22:43:37+00:00,queue-sync
institution-review:011840443dedb7c5780f,institution-consistency:3606050b56649ebd67a6,mapping:48ff27f38fb0a52112af,openalex:W2903907439,Cascade learning from adversarial synthetic images for accurate pupil detection,2018,10.1016/j.patcog.2018.12.014,https://openalex.org/W2903907439,Chao Gou,"Institute of Automation, Chinese Academy of Sciences",institution:966ff12833f90bb0,"nstitute of Automation, Chinese Academy of Sciences, Beijing 100190, China",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-15T14:32:31+00:00,2026-07-28T14:25:54+00:00,,
institution-review:475bc520f92e15944796,institution-consistency:4ef2ce2b555a21b73d9f,mapping:48ff27f38fb0a52112af,openalex:W2903907439,Cascade learning from adversarial synthetic images for accurate pupil detection,2018,10.1016/j.patcog.2018.12.014,https://openalex.org/W2903907439,Fei-Yue Wang,"Institute of Automation, Chinese Academy of Sciences",institution:966ff12833f90bb0,"nstitute of Automation, Chinese Academy of Sciences, Beijing 100190, China",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-15T14:32:31+00:00,2026-07-28T14:25:54+00:00,,
institution-review:ccf9ecddb110ba2283a2,institution-consistency:e6d77226da8dfe9955ff,mapping:48ff27f38fb0a52112af,openalex:W2903907439,Cascade learning from adversarial synthetic images for accurate pupil detection,2018,10.1016/j.patcog.2018.12.014,https://openalex.org/W2903907439,Hui Zhang,"Institute of Automation, Chinese Academy of Sciences",institution:966ff12833f90bb0,"nstitute of Automation, Chinese Academy of Sciences, Beijing 100190, China",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-15T14:32:31+00:00,2026-07-28T14:25:54+00:00,,
institution-review:aa658f3a8d484738d936,institution-consistency:f032930da508d265199e,mapping:48ff27f38fb0a52112af,openalex:W2903907439,Cascade learning from adversarial synthetic images for accurate pupil detection,2018,10.1016/j.patcog.2018.12.014,https://openalex.org/W2903907439,Kunfeng Wang,"Institute of Automation, Chinese Academy of Sciences",institution:966ff12833f90bb0,"nstitute of Automation, Chinese Academy of Sciences, Beijing 100190, China",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-15T14:32:31+00:00,2026-07-28T14:25:54+00:00,,
institution-review:ddd0544784e1e452e7cb,institution-consistency:e9902056cc3e8d0ccb3a,mapping:858d81da9652d68ee59d,curated:084e01a1a2191cb4c86a,LOKI: A Comprehensive Synthetic Data Detection Benchmark using Large Multimodal Models,2025,10.48550/arxiv.2410.09732,https://openalex.org/W4403570063,Dahua Lin,"The Chinese University of Hong Kong, Shenzhen",institution:5dbb9ac6a407e079,The Chinese University of Hong Kong,The University of Hong Kong,institution:404cfa1ef241f359,medium,suspicious_replacement,"Why flagged: raw affiliation strongly matches 'The University of Hong Kong', not the current institution; organization names have low semantic similarity and no alias, parent, or merge relationship. Both organizations are research-sector entities, so this remains a review case rather than presumed corruption.",Replace mapping after reviewing the original affiliation.,open,,,true,2026-07-17T22:43:37+00:00,2026-07-28T14:25:54+00:00,,
institution-review:2c53dbf505d3e57831a7,institution-consistency:a160d6cb44533a1bc178,mapping:858d81da9652d68ee59d,curated:084e01a1a2191cb4c86a,LOKI: A Comprehensive Synthetic Data Detection Benchmark using Large Multimodal Models,2025,10.48550/arxiv.2410.09732,https://openalex.org/W4403570063,Tong Wu,"The Chinese University of Hong Kong, Shenzhen",institution:5dbb9ac6a407e079,The Chinese University of Hong Kong,The University of Hong Kong,institution:404cfa1ef241f359,medium,suspicious_replacement,"Why flagged: raw affiliation strongly matches 'The University of Hong Kong', not the current institution; organization names have low semantic similarity and no alias, parent, or merge relationship. Both organizations are research-sector entities, so this remains a review case rather than presumed corruption.",Replace mapping after reviewing the original affiliation.,open,,,true,2026-07-17T22:43:37+00:00,2026-07-28T14:25:54+00:00,,
institution-review:b03164eb0c5ee9ea4a8b,institution-consistency:7ceb91682e3dc91ae107,,,,,,,,Alibaba Group,institution:73f449eb6a3c05d3,,Alibaba Inc,institution:6faf58b52bec4e39,low,duplicate_institution,Why flagged: multiple active institution entities have semantically equivalent canonical names.,Review aliases and merge only with explicit confirmation.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-17T22:43:37+00:00,2026-07-28T14:25:54+00:00,2026-07-17T23:04:24+00:00,queue-sync
institution-review:f9a14153e06a53e7144d,institution-consistency:394e768d5f80ed50a18a,mapping:f4284edd4695718e3905,curated:386ccd052b812587c286,"All Patches Matter, More Patches Better: Enhance AI-Generated Image Detection via Panoptic Patch Learning",2026,,,Keyue Zhang,Tencent Youtu Lab,institution:3e78e883c14f8bb8,"Youtu Lab, Tencent",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-17T22:43:37+00:00,2026-07-28T14:25:54+00:00,,
institution-review:0ab8f74c5fff2f34bddd,institution-consistency:904f43c9a4f409b0326e,mapping:f4284edd4695718e3905,curated:386ccd052b812587c286,"All Patches Matter, More Patches Better: Enhance AI-Generated Image Detection via Panoptic Patch Learning",2026,,,Ruoxin Chen,Tencent Youtu Lab,institution:3e78e883c14f8bb8,"Youtu Lab, Tencent",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-17T22:43:37+00:00,2026-07-28T14:25:54+00:00,,
institution-review:6772c86849d11790664b,institution-consistency:f567ff056d8d268e144f,mapping:f4284edd4695718e3905,curated:386ccd052b812587c286,"All Patches Matter, More Patches Better: Enhance AI-Generated Image Detection via Panoptic Patch Learning",2026,,,Shouhong Ding,Tencent Youtu Lab,institution:3e78e883c14f8bb8,"Youtu Lab, Tencent",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-17T22:43:37+00:00,2026-07-28T14:25:54+00:00,,
institution-review:c5604cdfa1f64ed05169,institution-consistency:729c8fc217e1a38810cf,mapping:f4284edd4695718e3905,curated:386ccd052b812587c286,"All Patches Matter, More Patches Better: Enhance AI-Generated Image Detection via Panoptic Patch Learning",2026,,,Shuang Wu,Tencent Youtu Lab,institution:3e78e883c14f8bb8,"Youtu Lab, Tencent",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-17T22:43:37+00:00,2026-07-28T14:25:54+00:00,,
institution-review:7099407e1db8cf58a8f0,institution-consistency:37eefa3ee9207c725fb2,mapping:f4284edd4695718e3905,curated:386ccd052b812587c286,"All Patches Matter, More Patches Better: Enhance AI-Generated Image Detection via Panoptic Patch Learning",2026,,,Taiping Yao,Tencent Youtu Lab,institution:3e78e883c14f8bb8,"Youtu Lab, Tencent",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-17T22:43:37+00:00,2026-07-28T14:25:54+00:00,,
institution-review:0cd2d0b665964bdc93ce,institution-consistency:94521df23f0876824ff8,mapping:a2a582fd979d9784721b,curated:95953a73a0e2e1f14ccb,PiD: Generalized AI-Generated Images Detection with Pixelwise Decomposition Residuals,2025,,,Shouhong Ding,Tencent Youtu Lab,institution:3e78e883c14f8bb8,"Youtu Lab, Tencent, Shanghai, China",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-17T22:43:37+00:00,2026-07-28T14:25:54+00:00,,
institution-review:89ab00f00c42bcc6795c,institution-consistency:c4449e3209136d1cb4c1,mapping:a2a582fd979d9784721b,curated:95953a73a0e2e1f14ccb,PiD: Generalized AI-Generated Images Detection with Pixelwise Decomposition Residuals,2025,,,Taiping Yao,Tencent Youtu Lab,institution:3e78e883c14f8bb8,"Youtu Lab, Tencent, Shanghai, China",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-17T22:43:37+00:00,2026-07-28T14:25:54+00:00,,
institution-review:e8d9352d5c0fc74a0b65,institution-consistency:b70c5040f535a704ec71,mapping:a2a582fd979d9784721b,curated:95953a73a0e2e1f14ccb,PiD: Generalized AI-Generated Images Detection with Pixelwise Decomposition Residuals,2025,,,Yandan Zhao,Tencent Youtu Lab,institution:3e78e883c14f8bb8,"Youtu Lab, Tencent, Shanghai, China",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-17T22:43:37+00:00,2026-07-28T14:25:54+00:00,,
institution-review:e9a4c0b03b14a24bef4e,institution-consistency:a6964c2a59d858cdfd48,mapping:a2a582fd979d9784721b,curated:95953a73a0e2e1f14ccb,PiD: Generalized AI-Generated Images Detection with Pixelwise Decomposition Residuals,2025,,,Zhiyuan Yan,Tencent Youtu Lab,institution:3e78e883c14f8bb8,"Youtu Lab, Tencent, Shanghai, China",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-17T22:43:37+00:00,2026-07-28T14:25:54+00:00,,
institution-review:6d097caf301a9c5cba2d,institution-consistency:186fa3a075552ea8c3dc,mapping:ed00e004e210dc212544,curated:b45849aa3f89cc8b64ef,Position: We need to re-think the concept of “real” images.,2026,,,Janis Keuper,Offenburg University of Applied Sciences,institution:59fe0b363dfeb8f5,"IMLA, Offenburg University, Germany",,,low,author_institution_conflict,"Why flagged: current institution has weak compatibility with the preserved affiliation evidence, but no strong contradictory institution was identified.",Verify affiliation evidence and canonical institution.,open,,,true,2026-07-17T22:43:37+00:00,2026-07-28T14:25:54+00:00,,
institution-review:a32045ee6af80c04622e,institution-consistency:0b5a3a5055ccbc4c2b1f,,,,,,,,Alibaba Inc,institution:6faf58b52bec4e39,,Alibaba Group,institution:73f449eb6a3c05d3,low,duplicate_institution,Why flagged: multiple active institution entities have semantically equivalent canonical names.,Review aliases and merge only with explicit confirmation.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-17T23:04:24+00:00,2026-07-28T14:29:58+00:00,2026-07-17T23:35:30+00:00,queue-sync
institution-review:707cd39bf45e23c75b40,institution-audit:9d2bfd3bf25c624f7469,mapping:eee47ea69c42e3cf5cd2,openalex:W4390873235,DIRE for Diffusion-Generated Image Detection,2023,10.1109/iccv51070.2023.02051,https://openalex.org/W4390873235,Wengang Zhou; Houqiang Li,"Institute of Artificial Intelligence, Hefei Comprehensive National Science Center",institution:db049bef3a2d25e0,"Institute of Artificial Intelligence, Hefei Comprehensive National Science Center",,,high,confirmed_mapping_changed,"Why flagged: a trusted mapping changed from 'Hefei Comprehensive National Science Center' to 'Institute of Artificial Intelligence, Hefei Comprehensive National Science Center'; change source=admin_mapping_update, user/action=local-admin, timestamp=2026-07-17T23:30:06Z.",Confirm that this institution replacement was intentional and evidence-backed.,resolved,manually_resolved,"Confirmed intentional and evidence-backed mapping change from 'Hefei Comprehensive National Science Center' to 'Institute of Artificial Intelligence, Hefei Comprehensive National Science Center'. The updated institution matches the paper affiliation.",false,2026-07-17T23:35:30+00:00,2026-08-09T08:21:30+00:00,2026-07-17T23:39:39+00:00,local-admin
institution-review:5a0240e578d390eebe7e,institution-consistency:c3e5b6559e043419bbcc,mapping:45efaf7cffc63304402c,curated:dcf7aae2c8590b07aff3,Leveraging Frequency Analysis for Deep Fake Image Recognition,2020,10.48550/arxiv.2003.08685,https://openalex.org/W3012033723,Asja Fischer,Ruhr University Bochum,institution:8f8dd64c6339c8ff,"Ruhr-Universität Bochum, Horst Görtz Institute for IT Security, Bochum, Germany",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-17T23:35:30+00:00,2026-07-28T14:25:54+00:00,,
institution-review:c1d8df745a0a836693d0,institution-consistency:b3b2685202fb9e1f0696,mapping:45efaf7cffc63304402c,curated:dcf7aae2c8590b07aff3,Leveraging Frequency Analysis for Deep Fake Image Recognition,2020,10.48550/arxiv.2003.08685,https://openalex.org/W3012033723,Dorothea Kolossa,Ruhr University Bochum,institution:8f8dd64c6339c8ff,"Ruhr-Universität Bochum, Horst Görtz Institute for IT Security, Bochum, Germany",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-17T23:35:30+00:00,2026-07-28T14:25:54+00:00,,
institution-review:d2c043bfb35418bd03f5,institution-consistency:bc9aa9fcd6a88fb7307a,mapping:45efaf7cffc63304402c,curated:dcf7aae2c8590b07aff3,Leveraging Frequency Analysis for Deep Fake Image Recognition,2020,10.48550/arxiv.2003.08685,https://openalex.org/W3012033723,Joel Frank,Ruhr University Bochum,institution:8f8dd64c6339c8ff,"Ruhr-Universität Bochum, Horst Görtz Institute for IT Security, Bochum, Germany",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-17T23:35:30+00:00,2026-07-28T14:25:54+00:00,,
institution-review:f2f2602200719db98be4,institution-consistency:87fe9ef918fa8e8eca08,mapping:45efaf7cffc63304402c,curated:dcf7aae2c8590b07aff3,Leveraging Frequency Analysis for Deep Fake Image Recognition,2020,10.48550/arxiv.2003.08685,https://openalex.org/W3012033723,Lea Schönherr,Ruhr University Bochum,institution:8f8dd64c6339c8ff,"Ruhr-Universität Bochum, Horst Görtz Institute for IT Security, Bochum, Germany",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-17T23:35:30+00:00,2026-07-28T14:25:54+00:00,,
institution-review:0a8074a6ada095045774,institution-consistency:d0855640ff3538fa4be6,mapping:45efaf7cffc63304402c,curated:dcf7aae2c8590b07aff3,Leveraging Frequency Analysis for Deep Fake Image Recognition,2020,10.48550/arxiv.2003.08685,https://openalex.org/W3012033723,Thorsten Eisenhofer,Ruhr University Bochum,institution:8f8dd64c6339c8ff,"Ruhr-Universität Bochum, Horst Görtz Institute for IT Security, Bochum, Germany",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-17T23:35:30+00:00,2026-07-28T14:25:54+00:00,,
institution-review:8ef0b74b472e8a7bae9e,institution-consistency:7d79f17ff135e9f40a10,mapping:45efaf7cffc63304402c,curated:dcf7aae2c8590b07aff3,Leveraging Frequency Analysis for Deep Fake Image Recognition,2020,10.48550/arxiv.2003.08685,https://openalex.org/W3012033723,Thorsten Holz,Ruhr University Bochum,institution:8f8dd64c6339c8ff,"Ruhr-Universität Bochum, Horst Görtz Institute for IT Security, Bochum, Germany",,,low,alias_missing,Why flagged: mapping differs only by an institution-name variant; the names are semantically compatible but the alias is not registered.,Review and add alias if this wording recurs.,open,,,true,2026-07-17T23:35:30+00:00,2026-07-28T14:25:54+00:00,,
institution-review:c3d5390691a0aac742b8,institution-consistency:8a4fe1ece1cb1909e921,mapping:278ad3f2195c365487da,curated:316fc03d348baa637bb4,Geometric-semantic dual-adaptation for generalizable AI-generated image detection,2026,10.1016/j.neucom.2026.134418,https://openalex.org/W7167700528,Xin Li,PLA Information Engineering University,institution:4ceaa6cde1782dfd,"College of Data and Target Engineering, Information Engineering University, Zhengzhou, 450001, China","Institute of Information Engineering, Chinese Academy of Sciences",institution:cee70184073782c7,medium,suspicious_replacement,"Why flagged: raw affiliation strongly matches 'Institute of Information Engineering, Chinese Academy of Sciences', not the current institution; organization names have low semantic similarity and no alias, parent, or merge relationship. Both organizations are research-sector entities, so this remains a review case rather than presumed corruption.",Replace mapping after reviewing the original affiliation.,open,,,true,2026-07-20T16:45:23+00:00,2026-07-28T14:25:54+00:00,,
institution-review:b6f0d3ddf8d4bff11b5d,institution-consistency:fa0eb09849788a0cd7e2,,,,,,,,The Hong Kong Polytechnic University,institution:31f980eaa403801a,,Hong Kong Polytechnic University,institution:a7d5cec59e029db5,low,duplicate_institution,Why flagged: multiple active institution entities have semantically equivalent canonical names.,Review aliases and merge only with explicit confirmation.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-22T21:55:25+00:00,2026-07-28T14:25:54+00:00,2026-07-26T14:51:36+00:00,queue-sync
institution-review:3222f110e50324e184df,institution-consistency:58fa9a1093ff9bfb4102,,,,,,,,Northeastern University,institution:0008285766dcabc7,,Northeastern University,institution:ff1a1bc95dbe91a8,low,duplicate_institution,Why flagged: multiple active institution entities have semantically equivalent canonical names.,Review aliases and merge only with explicit confirmation.,archived,resolved_by_reaudit,Finding no longer appears in the generated audit.,false,2026-07-22T21:55:25+00:00,2026-07-26T20:56:49+00:00,2026-07-22T22:26:47+00:00,queue-sync
institution-review:3c9ec2d5b2f1ef97d66b,institution-consistency:180fa9bb93b5228d7fd1,,,,,,,,University of Campinas,institution:f4a883f8d9615a43,,University of Campinas,institution:f4a883f8d9615a43,low,duplicate_institution,Why flagged: multiple active institution entities have semantically equivalent canonical names.,Review aliases and merge only with explicit confirmation.,archived,resolved_by_reaudit,Exact-equivalent canonical records were consolidated.,false,2026-07-22T21:55:25+00:00,2026-08-24T17:13:12Z,2026-08-24T17:13:12Z,institution-identity-audit
